17045,NOT
43034,NOT
39970,NOT
13118,NOT
35340,NOT
19201,NOT
31624,NOT
35137,OFF
24636,OFF
19594,NOT
32130,OFF
44111,NOT
19691,NOT
11828,OFF
24169,NOT
30879,NOT
41739,NOT
23709,NOT
39626,OFF
14447,OFF
19946,NOT
30831,NOT
28548,OFF
14030,NOT
29883,NOT
37594,NOT
23171,OFF
11462,NOT
17118,NOT
33755,NOT
18982,OFF
36620,NOT
28196,NOT
30408,NOT
29128,NOT
16250,NOT
22055,NOT
21436,OFF
26380,NOT
25558,OFF
28912,OFF
39844,NOT
25935,NOT
34587,NOT
42827,NOT
16858,NOT
33844,OFF
41904,NOT
18636,NOT
21709,OFF
39653,OFF
14158,NOT
44877,NOT
23113,NOT
43423,NOT
13968,NOT
33501,NOT
41556,NOT
14754,NOT
18985,NOT
41539,NOT
39298,NOT
21161,OFF
41889,NOT
21416,NOT
41440,NOT
42112,NOT
19682,OFF
12062,NOT
44322,NOT
44162,NOT
16613,NOT
38609,OFF
19502,NOT
34830,OFF
16534,NOT
37134,NOT
34956,OFF
29517,NOT
35234,NOT
39373,NOT
15910,OFF
43336,OFF
45107,NOT
11272,NOT
37936,NOT
37145,NOT
26550,NOT
26546,OFF
19967,OFF
42244,OFF
33693,NOT
24597,NOT
11258,NOT
35525,NOT
38267,NOT
32337,OFF
42674,NOT
18084,NOT
17436,OFF
38605,OFF
27778,NOT
33602,NOT
44012,OFF
44556,OFF
31605,NOT
27755,NOT
23774,NOT
41147,NOT
40071,NOT
40786,OFF
44560,NOT
43986,NOT
18004,NOT
26673,NOT
11980,NOT
21895,NOT
42107,NOT
30466,NOT
39885,NOT
19063,NOT
14007,NOT
30651,NOT
21517,NOT
31858,NOT
33805,NOT
16491,OFF
29555,NOT
20598,OFF
34239,OFF
41451,OFF
31208,OFF
30229,OFF
15050,NOT
33698,NOT
18013,OFF
32159,NOT
45186,NOT
20466,NOT
18587,NOT
14059,OFF
12317,NOT
21713,NOT
17073,NOT
12043,NOT
21142,OFF
20661,NOT
29422,NOT
26174,OFF
22441,NOT
28648,NOT
15451,NOT
22398,NOT
35451,OFF
43277,NOT
13317,NOT
12963,NOT
42274,NOT
25410,NOT
30583,NOT
29695,OFF
12924,NOT
39688,OFF
38634,NOT
16008,NOT
39887,NOT
33477,NOT
23034,NOT
35305,NOT
36597,NOT
44783,OFF
14037,NOT
18738,NOT
10786,OFF
27911,NOT
42074,OFF
33303,OFF
14270,NOT
32204,NOT
11073,OFF
30833,OFF
38563,NOT
26084,OFF
32072,NOT
11236,OFF
36892,OFF
10464,NOT
20621,NOT
33535,NOT
18649,NOT
11210,NOT
39941,NOT
45095,NOT
45131,NOT
32350,NOT
31230,NOT
40028,NOT
18677,NOT
38721,NOT
27669,NOT
14591,NOT
19508,NOT
36811,OFF
39798,NOT
18241,OFF
34035,OFF
39174,NOT
17504,OFF
37180,NOT
21593,NOT
41752,NOT
11433,NOT
38668,NOT
37482,NOT
17641,NOT
19366,OFF
10640,NOT
40863,OFF
42816,NOT
25003,NOT
19478,NOT
43296,NOT
31973,NOT
20130,NOT
29773,NOT
40420,NOT
13986,NOT
22006,NOT
32839,OFF
22377,NOT
22745,NOT
39966,NOT
43974,NOT
17406,NOT
40050,NOT
12560,NOT
31806,NOT
43735,NOT
22432,NOT
15693,OFF
20366,NOT
28611,NOT
15888,NOT
26020,OFF
27608,NOT
36936,NOT
24662,NOT
13068,NOT
16662,NOT
16961,NOT
36886,OFF
28988,OFF
38302,NOT
12618,NOT
37055,OFF
41399,NOT
45495,OFF
25429,NOT
28954,NOT
37804,NOT
30760,NOT
13103,NOT
21303,OFF
32830,NOT
15189,NOT
13076,NOT
38987,NOT
24802,NOT
10429,NOT
33217,NOT
25800,OFF
15941,NOT
17004,NOT
35841,NOT
34385,OFF
32887,NOT
12002,NOT
45832,OFF
10271,OFF
26052,NOT
24918,NOT
33446,OFF
23327,NOT
19545,NOT
28146,NOT
18304,NOT
21066,NOT
42217,NOT
36246,NOT
40181,NOT
42600,NOT
19283,OFF
22167,NOT
28175,NOT
43251,NOT
37188,NOT
31273,NOT
38132,NOT
25696,NOT
25175,NOT
19030,NOT
24399,OFF
10500,OFF
16928,NOT
42343,NOT
20163,NOT
36715,NOT
18487,NOT
20377,NOT
34930,NOT
24454,NOT
42488,NOT
21896,NOT
35628,OFF
26806,NOT
45076,NOT
39249,NOT
38820,OFF
39896,NOT
22936,NOT
20165,NOT
44353,NOT
37139,NOT
32321,OFF
33429,NOT
43772,NOT
19788,OFF
34731,NOT
32876,NOT
42358,NOT
36507,NOT
20589,NOT
16361,NOT
12435,NOT
44763,NOT
46130,NOT
10663,OFF
22931,NOT
37471,NOT
37488,OFF
29443,OFF
40625,OFF
30455,NOT
12374,OFF
37696,NOT
14289,NOT
38488,NOT
44772,NOT
10088,NOT
25562,NOT
18684,OFF
25514,NOT
30709,NOT
41347,NOT
21686,NOT
14996,NOT
30271,NOT
28885,NOT
19284,NOT
36406,OFF
38604,NOT
14794,NOT
32413,NOT
25124,NOT
23191,NOT
30552,NOT
35887,NOT
21451,NOT
10366,NOT
34104,NOT
32988,OFF
18603,NOT
28909,NOT
31290,NOT
32878,OFF
28732,NOT
39976,NOT
32068,NOT
13557,OFF
39992,NOT
11908,NOT
27168,OFF
38263,NOT
15840,NOT
27886,NOT
11773,NOT
16570,NOT
24782,NOT
29012,NOT
10172,OFF
21041,NOT
34549,NOT
30674,NOT
32854,OFF
32888,NOT
15526,NOT
22764,OFF
28957,OFF
11328,NOT
16346,NOT
27245,OFF
15969,OFF
24739,NOT
18971,OFF
30440,NOT
26139,OFF
15956,NOT
39125,NOT
12516,NOT
12717,OFF
11214,NOT
41272,NOT
17507,NOT
39959,NOT
46181,OFF
21924,NOT
27823,OFF
20075,NOT
29581,NOT
35502,NOT
44445,NOT
37328,NOT
29864,NOT
19313,OFF
35283,OFF
25882,OFF
11755,OFF
23775,OFF
19443,NOT
22130,NOT
15756,NOT
20687,NOT
26893,OFF
34545,NOT
20307,NOT
44742,NOT
44554,OFF
34484,NOT
17246,NOT
26905,NOT
25247,NOT
10054,OFF
15430,NOT
11781,NOT
33673,OFF
44152,NOT
44855,NOT
14983,NOT
30226,NOT
37774,NOT
39118,OFF
21176,NOT
15966,NOT
45432,NOT
40432,NOT
14629,NOT
34995,NOT
36471,NOT
22786,NOT
22513,NOT
39979,NOT
19963,NOT
43654,NOT
10841,NOT
38109,NOT
39050,NOT
31308,NOT
33996,NOT
24648,NOT
24043,OFF
33369,NOT
24718,NOT
36939,OFF
39151,NOT
14612,NOT
24193,NOT
10186,NOT
44981,NOT
27631,NOT
13390,OFF
18224,NOT
32381,NOT
43141,NOT
24124,NOT
23894,NOT
44218,NOT
26423,NOT
29230,OFF
45850,NOT
41138,NOT
44872,NOT
36765,NOT
29119,NOT
19424,OFF
27555,NOT
12806,OFF
22640,NOT
37853,NOT
27178,NOT
40805,NOT
24186,OFF
16184,NOT
41342,NOT
14759,NOT
27961,NOT
24941,NOT
30982,NOT
21890,NOT
27725,NOT
38684,NOT
14718,OFF
31641,NOT
20263,NOT
11152,NOT
13924,NOT
19043,NOT
11826,NOT
40070,NOT
15721,NOT
24992,NOT
44349,NOT
10391,NOT
29811,OFF
34872,NOT
15387,OFF
34326,NOT
45652,NOT
15705,NOT
45662,NOT
11721,NOT
33004,NOT
39639,NOT
14689,NOT
11727,OFF
26689,NOT
30137,OFF
34571,NOT
19530,NOT
36272,NOT
44425,NOT
41691,NOT
43671,NOT
25826,OFF
40635,OFF
35872,NOT
38904,OFF
21653,NOT
42055,NOT
43122,OFF
38044,OFF
18900,NOT
41866,NOT
12055,NOT
25876,NOT
26910,NOT
27889,NOT
15199,OFF
11114,NOT
30195,NOT
23046,NOT
30198,NOT
43243,OFF
19072,NOT
34592,NOT
24874,NOT
15899,OFF
33028,NOT
27174,NOT
22261,NOT
38356,NOT
41312,NOT
23389,NOT
22795,NOT
12171,NOT
36025,NOT
26062,NOT
23064,NOT
32693,OFF
16180,NOT
23700,NOT
21648,NOT
40919,NOT
39532,NOT
35839,OFF
24810,NOT
33540,NOT
12865,NOT
29770,OFF
26646,NOT
14888,OFF
11280,NOT
29564,NOT
29703,NOT
35758,NOT
39083,NOT
16647,NOT
42651,NOT
43320,OFF
18542,NOT
32052,NOT
18943,NOT
14875,NOT
22570,OFF
45369,OFF
27711,OFF
16071,NOT
24735,NOT
39877,NOT
15131,NOT
19721,NOT
26916,NOT
15357,NOT
30326,NOT
33313,NOT
43013,OFF
34115,OFF
27150,NOT
27024,NOT
17632,NOT
20499,NOT
30204,NOT
40847,OFF
10235,NOT
37506,OFF
26933,NOT
40338,OFF
40638,NOT
18874,OFF
45177,NOT
23051,OFF
39250,NOT
42445,NOT
29301,NOT
25819,NOT
32594,NOT
21050,NOT
42657,NOT
26146,NOT
34388,NOT
29341,NOT
38085,NOT
24922,NOT
34168,NOT
22739,NOT
13291,NOT
36903,NOT
43157,NOT
25698,NOT
32549,NOT
29899,NOT
27752,OFF
20300,NOT
29245,NOT
21406,NOT
12067,NOT
32073,OFF
30118,OFF
30187,OFF
25361,NOT
44377,NOT
15491,NOT
40433,NOT
10799,NOT
18658,NOT
27191,NOT
34633,NOT
29374,NOT
29947,NOT
18504,NOT
35430,OFF
32975,OFF
16799,OFF
25932,NOT
37581,NOT
24881,NOT
10243,NOT
40950,NOT
32288,NOT
39300,NOT
20878,NOT
34770,NOT
36648,OFF
31457,NOT
28790,NOT
11235,NOT
22149,OFF
41837,OFF
28464,NOT
30451,OFF
45168,NOT
38341,NOT
35642,NOT
29289,NOT
12111,NOT
21712,NOT
25292,NOT
31623,OFF
44420,NOT
37005,NOT
36117,OFF
13668,NOT
17110,NOT
43869,NOT
46071,OFF
44566,NOT
31369,NOT
28744,NOT
35432,NOT
17888,NOT
23157,NOT
42292,NOT
36991,NOT
20837,NOT
25080,NOT
28758,NOT
25955,OFF
24296,NOT
32272,NOT
41530,OFF
25430,NOT
25135,NOT
20267,NOT
39104,NOT
29548,NOT
18816,NOT
40090,NOT
21705,OFF
38277,NOT
37090,NOT
40449,NOT
19799,NOT
36163,NOT
29479,NOT
28923,NOT
19704,NOT
13275,NOT
34300,NOT
18820,NOT
23645,NOT
15537,NOT
38140,NOT
14626,NOT
46226,NOT
43570,OFF
45134,NOT
44833,NOT
41929,NOT
22086,OFF
34201,NOT
21359,NOT
36263,NOT
34876,OFF
39938,OFF
42068,NOT
37179,NOT
45117,NOT
13850,OFF
19051,NOT
36004,NOT
32815,NOT
14171,NOT
26594,OFF
29306,NOT
20716,NOT
18392,OFF
40716,NOT
42922,NOT
45010,NOT
26951,NOT
10692,NOT
34817,NOT
32969,NOT
23531,NOT
41159,NOT
36278,NOT
34423,NOT
43471,NOT
31959,OFF
45627,NOT
30510,NOT
43185,NOT
28096,OFF
35919,NOT
36710,NOT
32581,OFF
30315,NOT
35560,NOT
43563,NOT
35377,NOT
13962,NOT
43914,OFF
41365,NOT
39366,NOT
35739,NOT
28346,NOT
34365,NOT
25157,NOT
33114,NOT
30184,NOT
32608,NOT
22490,OFF
10047,OFF
23527,NOT
14206,NOT
28266,NOT
42045,NOT
38212,NOT
23568,OFF
30592,OFF
11190,NOT
13593,NOT
23789,NOT
26231,NOT
31309,NOT
12738,NOT
40382,OFF
37265,NOT
13599,NOT
35009,NOT
32153,OFF
40676,NOT
26447,NOT
13748,NOT
26597,NOT
33919,OFF
29715,NOT
37813,OFF
32220,NOT
45808,NOT
37762,NOT
28489,OFF
34916,OFF
21011,OFF
10295,NOT
18938,OFF
31817,OFF
44059,NOT
22171,NOT
26211,NOT
13155,OFF
29131,NOT
44259,OFF
11661,NOT
29690,NOT
35263,OFF
17359,OFF
22944,NOT
17100,NOT
23716,NOT
27310,NOT
44845,NOT
29572,NOT
31720,OFF
45005,NOT
41773,NOT
18798,NOT
17461,NOT
10082,NOT
39464,NOT
14376,OFF
10664,NOT
22321,NOT
11839,OFF
11899,OFF
31645,NOT
36988,NOT
31860,OFF
23106,NOT
41103,NOT
24581,NOT
31052,NOT
30618,NOT
46026,NOT
28701,NOT
13740,NOT
14903,NOT
10125,NOT
25198,NOT
20657,NOT
45154,NOT
17995,NOT
31062,NOT
16511,NOT
24883,NOT
20133,OFF
45742,NOT
28576,NOT
25725,NOT
16275,NOT
20303,NOT
40521,NOT
19603,NOT
24253,NOT
12718,NOT
13010,NOT
17797,NOT
43443,NOT
35335,NOT
16760,OFF
38068,NOT
26390,NOT
41370,NOT
32651,NOT
10191,NOT
40628,NOT
42350,NOT
34929,OFF
39863,NOT
20453,NOT
32890,NOT
33531,OFF
40734,NOT
29254,NOT
42518,NOT
37658,NOT
19135,NOT
12029,NOT
19846,NOT
38841,OFF
38860,NOT
18206,NOT
40702,OFF
18611,NOT
11476,NOT
13701,NOT
42876,OFF
42075,NOT
40662,NOT
16798,NOT
17804,NOT
10527,OFF
18593,NOT
19853,NOT
41961,NOT
33635,NOT
32731,OFF
40219,NOT
14880,NOT
18944,NOT
30629,NOT
45854,NOT
39627,NOT
34959,NOT
39818,NOT
29213,OFF
11347,NOT
28850,NOT
33080,NOT
21284,OFF
10229,NOT
25808,NOT
29208,NOT
17087,NOT
31782,NOT
43055,NOT
41831,NOT
36764,NOT
44911,NOT
39438,NOT
19002,OFF
45360,NOT
19350,NOT
43483,NOT
11937,NOT
39162,NOT
40667,NOT
36330,NOT
19098,OFF
32721,NOT
21044,NOT
13049,OFF
20704,NOT
17071,OFF
16733,OFF
32755,NOT
37539,NOT
27824,NOT
18959,NOT
28823,NOT
34473,OFF
27325,NOT
30254,NOT
14930,NOT
42086,NOT
12123,NOT
44809,NOT
15962,NOT
24084,NOT
31028,NOT
13779,OFF
41462,NOT
31673,NOT
17335,NOT
12132,NOT
31189,NOT
32126,NOT
42596,NOT
45491,NOT
28674,OFF
18097,NOT
15728,NOT
12540,NOT
30499,NOT
45452,NOT
43256,NOT
14577,NOT
12163,NOT
29218,NOT
43962,NOT
16828,NOT
16684,OFF
40859,NOT
43566,NOT
23438,NOT
14261,NOT
12555,NOT
43198,NOT
21120,NOT
12265,NOT
19100,OFF
28450,OFF
32405,NOT
35652,NOT
38733,NOT
37752,OFF
21337,OFF
11650,NOT
33840,NOT
13279,NOT
10427,NOT
28285,NOT
11770,NOT
24867,NOT
17776,NOT
20134,NOT
33591,NOT
15181,NOT
38582,OFF
34158,NOT
33400,NOT
42946,NOT
20146,NOT
14309,NOT
23061,NOT
23694,NOT
20893,NOT
35288,NOT
33573,NOT
20002,NOT
29713,NOT
23955,OFF
29302,NOT
23229,NOT
39418,NOT
29331,OFF
25477,OFF
19274,NOT
40389,NOT
15913,OFF
31091,NOT
23542,NOT
10008,OFF
18428,OFF
18388,NOT
33782,NOT
27702,NOT
31017,NOT
23647,NOT
44854,NOT
33372,OFF
15490,NOT
26204,NOT
18203,NOT
40357,NOT
19886,NOT
42087,NOT
13248,NOT
29644,NOT
24448,NOT
41472,NOT
15409,NOT
12704,NOT
17125,NOT
16490,NOT
28427,NOT
16949,NOT
30488,OFF
24860,NOT
26941,NOT
42288,NOT
17508,NOT
43145,NOT
15284,NOT
35511,NOT
25894,OFF
35658,NOT
10597,OFF
17052,NOT
18366,OFF
34724,NOT
18311,OFF
18751,NOT
16313,NOT
43215,OFF
45430,NOT
15815,NOT
40771,NOT
35282,OFF
24696,NOT
43714,NOT
23843,NOT
24420,OFF
25892,NOT
43272,NOT
27080,NOT
33333,NOT
16104,NOT
36889,NOT
27299,OFF
12141,NOT
35219,NOT
22038,NOT
36879,NOT
43985,NOT
28458,NOT
39814,NOT
10904,NOT
39382,NOT
19636,NOT
41429,NOT
43176,NOT
31224,OFF
26224,NOT
26734,OFF
43112,OFF
25881,NOT
44572,NOT
23117,NOT
35755,OFF
38976,NOT
28869,NOT
44727,NOT
26132,NOT
10307,NOT
32407,NOT
40825,NOT
10729,NOT
43625,NOT
10327,OFF
11665,NOT
33643,NOT
10367,NOT
26637,OFF
14294,NOT
24238,NOT
40704,NOT
15154,OFF
19839,NOT
39968,NOT
29436,NOT
36732,NOT
41592,OFF
35647,NOT
11490,NOT
21014,NOT
25610,NOT
25366,OFF
25984,NOT
43663,NOT
27579,NOT
16689,NOT
42989,NOT
40535,NOT
37694,NOT
35389,NOT
13370,NOT
32687,NOT
36843,NOT
20998,NOT
21927,NOT
23932,OFF
17143,NOT
24759,OFF
12328,NOT
14809,OFF
15125,NOT
10141,NOT
26472,NOT
21048,NOT
37916,NOT
40294,NOT
37657,NOT
27959,OFF
42788,NOT
32501,OFF
18524,NOT
19844,NOT
20438,NOT
11550,NOT
36297,NOT
39614,NOT
10687,NOT
38528,OFF
20268,NOT
24677,OFF
41208,NOT
20568,NOT
11627,NOT
40804,NOT
42787,OFF
35302,NOT
10777,NOT
32744,NOT
37070,NOT
21471,NOT
30689,NOT
27247,NOT
23266,NOT
30872,NOT
31659,OFF
30010,NOT
27584,NOT
35140,OFF
40839,NOT
26557,OFF
46217,NOT
30365,NOT
38363,OFF
20681,NOT
26914,NOT
24100,NOT
40103,NOT
40835,OFF
23063,OFF
15990,NOT
13011,OFF
42620,NOT
22785,NOT
24788,NOT
36744,NOT
27594,NOT
33778,NOT
22331,OFF
11538,NOT
34520,NOT
41401,NOT
22048,NOT
23476,NOT
20487,NOT
45823,OFF
42417,NOT
14797,NOT
13703,NOT
28331,NOT
32816,NOT
35575,NOT
40354,NOT
21811,NOT
43170,NOT
29997,NOT
41020,NOT
17116,NOT
35226,OFF
30340,NOT
21020,NOT
22204,NOT
20689,NOT
24283,NOT
36213,NOT
23226,NOT
22098,NOT
16795,NOT
27792,OFF
31989,NOT
32249,OFF
18926,NOT
22829,NOT
21784,NOT
41073,OFF
12403,NOT
21694,NOT
37121,OFF
29501,NOT
13674,NOT
35900,NOT
16907,OFF
33979,OFF
36600,NOT
37825,NOT
13615,OFF
14804,NOT
12277,NOT
30019,NOT
38635,NOT
23142,OFF
11846,NOT
33314,NOT
28295,NOT
22996,NOT
32422,NOT
34447,NOT
26324,NOT
38337,NOT
42298,NOT
31829,OFF
13551,NOT
23693,OFF
17268,NOT
29127,OFF
37896,OFF
43805,NOT
37044,NOT
11078,NOT
45922,OFF
34798,NOT
36043,OFF
31359,OFF
22985,NOT
17521,NOT
17642,NOT
23598,NOT
40089,NOT
40876,NOT
46184,NOT
18468,NOT
21132,NOT
17179,NOT
28164,NOT
35386,NOT
10885,NOT
46193,NOT
28534,NOT
43413,NOT
19457,NOT
27893,NOT
27322,NOT
45635,NOT
38319,NOT
11847,NOT
18272,NOT
40038,NOT
36696,NOT
42715,NOT
45564,NOT
17729,NOT
11125,NOT
16632,OFF
20259,NOT
17475,NOT
32946,NOT
38965,OFF
29934,NOT
26723,NOT
25526,NOT
41393,NOT
38301,NOT
28796,NOT
32827,NOT
40755,NOT
32709,NOT
12784,NOT
24451,NOT
31820,NOT
13597,NOT
32335,NOT
12162,NOT
11752,NOT
30747,NOT
14505,OFF
29101,NOT
43641,NOT
30165,NOT
22014,NOT
37231,NOT
32172,OFF
10291,NOT
17188,OFF
17721,NOT
18739,OFF
37526,OFF
41791,NOT
18634,NOT
22393,NOT
23169,NOT
18562,NOT
32736,OFF
37460,NOT
14062,NOT
28185,NOT
27589,NOT
12770,OFF
40495,NOT
42584,NOT
19748,OFF
31652,NOT
30016,NOT
16755,NOT
30392,NOT
16198,NOT
24812,NOT
25888,NOT
11376,NOT
40898,NOT
18795,NOT
42576,NOT
42168,OFF
33343,NOT
15292,NOT
37990,NOT
46175,NOT
43300,NOT
12237,NOT
43860,NOT
25385,NOT
15155,NOT
17631,NOT
10333,NOT
37690,NOT
22408,NOT
20122,NOT
14404,OFF
20228,NOT
36637,OFF
21038,NOT
23082,NOT
41406,NOT
16345,NOT
43194,OFF
26496,NOT
24856,NOT
39219,NOT
11342,NOT
11772,NOT
29805,OFF
32889,NOT
20512,NOT
43226,OFF
34998,NOT
21323,NOT
14974,NOT
28143,OFF
17196,NOT
35376,NOT
39261,NOT
33658,NOT
26104,NOT
33206,OFF
37605,NOT
17666,OFF
26874,NOT
42429,NOT
22402,NOT
20491,NOT
32032,NOT
13765,NOT
10196,NOT
36883,NOT
10358,OFF
35597,NOT
16386,OFF
24321,NOT
10375,NOT
15051,NOT
22717,NOT
26157,NOT
41471,NOT
30771,NOT
25714,NOT
13876,NOT
39184,OFF
19394,NOT
31798,NOT
26167,NOT
26818,OFF
44362,NOT
33150,NOT
33587,OFF
21698,NOT
13835,OFF
25883,OFF
44765,NOT
45472,OFF
14232,NOT
29839,NOT
40437,OFF
27516,NOT
11443,NOT
37681,NOT
37087,OFF
31914,OFF
35126,NOT
35138,OFF
13209,NOT
12761,NOT
35791,NOT
28605,NOT
39906,NOT
23650,NOT
18449,NOT
15598,NOT
10784,NOT
45798,OFF
15105,OFF
22137,NOT
42101,NOT
12888,NOT
35496,NOT
17540,OFF
28716,NOT
25241,NOT
43009,NOT
40004,NOT
45384,NOT
25906,NOT
19975,OFF
36480,NOT
40877,NOT
32570,OFF
18823,NOT
18825,NOT
31800,NOT
36250,OFF
28787,NOT
27484,NOT
41742,NOT
45705,NOT
29225,NOT
15130,NOT
