,text,hs,translated_text
723,@ alemagnnusb vc devia calar boca pq vc tao racista quanto,0,@ almagnnusb you should shut up because you so racist how much
724,@ isisrsrs tb fazer ne nao pode matar nooooossa,0,@ Isisrs tb do ne can not kill nooooossa
725,"`` @ alemagnnusb : @ gentebranca1 perfil fala mau gente branca racista ? coerencia , cade ? '' http : //t.co/3lqjr2tn85",0,"`` @ Germagnnusb: @ gentebranca1 Profile speaks bad white racist people?Coherncia, Cade?'' http: //t.co/3lqjr2tn85"
726,@ alemagnnusb nao racismo machismo esteriotipar mulher causa dolugar nasceu ne claro nao,1,@ GermagnnusB not racism Machismo steriotparpar woman Cause Dolugar was born ne clear no
727,"@ alemagnnusb racista-machista argumentos ,",0,"@ Alemagnnnusb racist-sexist arguments,"
728,"cansada palavras : homofobia , racismo , gordofobia , feministas ! ! ! ! queria voltar pros anos 90 , ouvia bem menos ... ... .",0,"Tired words: Homophobia, racism, gordophobia, feminists!!!!I wanted to go back for years 90, listened much less ... ...."
729,filhos protesto ontem ! ! http : //t.co/7sngtvtnur,0,Children protest yesterday!!http: //t.co/7sngtvtnur
730,problemas psicologicos causados excesso corrupcao petista ... ...,0,Psychological problems caused excess corruption petista ... ...
731,distribui protesto ontem kkkk culpa nao hein http : //t.co/at193margk,0,distributes protest yesterday kkkk guilt no http: //t.co/at193margk
732,20 % aumento breja d+ # foradilma,0,20% increase breja d + # foradilma
733,deu certo impitima ? assumo hoje ? ? ? ?,0,Did you get a little impute?I assume today????
734,agora sim assumo http : //t.co/uzowkrxdoy,0,now yes I assume http: //t.co/uzowkrxdoy
735,intervencao militar ja ! ! ! ninguem aguenta corruptos ! ! !,0,military interview!!!No one can handle it!!!
736,brasileiro cansado ser enganado ! ! ! sos regime militar get out dilma,0,Brazilian tired be deceived!!!SOS military regime get out Dilma
737,ai saudade ditadura ... ... ... ...,0,I miss you dictatorship ... ... ... ...
738,"mulher ministrando curso atualizacao secretarias lar rj , onde ja viu pendurar pano prato ombro ! ! !",1,"Woman Ministering Travel Update Secretariates Home RJ, where you have already seen hang cloth dish shoulder!!!"
739,nao mta paciencia http : //t.co/wcshisibqj,0,No mta patience http: //t.co/wcshisibqj
740,desempregado gente tenta tudo ne ! kkkk http : //t.co/laqgc108tp,0,Unemployed people try everything!kkkk http: //t.co/laqgc108tp
741,imagem montagem coisa comunista http : //t.co/l1hm4x23df,0,image montage communist thing http: //t.co/l1hm4x23df
742,hoje dia nao pode praticar genocidio igreja ja racismo,1,today can not practice genocidium church already racism
743,"educacao recebi casa , homem feito pra mulher vice verso ... resto modinha !",1,"Education received home, man made for woman vice verse ... rest modinha!"
744,"tranca bonito , cabelo ruim salvacao [ todos riem ]",0,"Cute lock, bad hair salvation [all laugh]"
745,"nao precisamos dia consciencia negra , branca , parda , amarela , albina ... precisamos 365 dias consciencia humana .",0,"We do not need day conscience black, white, brown, yellow, albina ... we need 365 days human conscience."
746,rt @ nunesjoely : pra ter consciencia humana durante resto ano voces nao ai hj vem chorume,0,rt @ nunesjoely: to have human conscience for rest year you do not there
747,porra ! ! ! programa racista # esquenta ! ! ! so negros ! nao dedicado loiras ! ! ! ! ! discriminada ! ! ! ! !,1,damn !!!Racist program # heats up!!!Just black!Not dedicated blondes!!!!!Discriminated!!!!!
748,feliz dia internacional kiridinhas ! ! ! https : //t.co/xyzfld63um https : //t.co/obtcfyhfsn,0,Happy International Day Kiridinhas!!!https: //t.co/xyzfld63um https: //t.co/obtcfyhfsn
749,"presidente desse pais , darei passagens p/ bichas todas irem pra argentina serem governadas lindo ( sqn ) mauricio macri !",0,"President of this country, the tickets for / fagots all go to Argentina to be greedy governed (SQN) Mauricio Macri!"
750,"rt @ daijikishigami : nao bonita nao estupra porque nao merece . ficam tristes , imaginando varao nu . https : //t.co _",1,"rt @ daijikishigami: not pretty not rape because it does not deserve it.They are sad, imagining a naked rod.https: //t.co _"
751,"bolsomito kiridinha : `` nao acredito ainda ocorra '' , disse deputado sobre desigualdade salarial homens mulheres .",1,"Bolsomito Kiridinha: `` I do not believe it still occur, ""said Deputy on wage inequality Men women."
752,# aeciomaiscitadoque bolsonaro discussao sobre idiotas homofobia : d,0,# Aeciomaiscitadoque Bolsonaro Discussion on idiots Homophobia: D
753,vem kiridam ! marco feliciano articula ser candidato vice bolsonaro 2018 https : //t.co/eemyvr903p https : //t.co/3pskymiknh,0,Come Kiridam!Marco feliciano articulates candidate vice bolsonaro 2018 https: //t.co/eemyvr903p https: //t.co/3psymiknh
754,sera vice ? oh duvida cruel ... https : //t.co/xpnpvrminu,0,Will it be vice?Oh cruel doubt ... https: //t.co/xpnpvrminu
755,entrevista kiridissima @ ellenpage dando falar ... https : //t.co/keephb20cz,0,Interview Kiridissima @ EllenPage giving speaking ... https: //t.co/keephb20cz
756,noticia velha preconceito sempre presente https : //t.co/ltlb0et3hh,0,Old news prejudice always present https: //t.co/ltlb0et3hh
757,rt @ djrenatolobo : paulista parada sentido consolacao protestos contra lula la https : //t.co/5id95cqqvl,0,RT @ Djrenatolobo: Paulista Stop Sense Consolaçao Protests against Lula La https: //t.co/5id95cqqvl
758,nao conheco proposta lei veio bolsonaro apoio,0,I do not know Proposed law came Bolsonaro support
759,rt @ naosalvo : vc trabalha empresa inflaveis 2016 ano lucrativo estranho historia dessa industria https : //t.co/ _,0,rt @ naosalvo: you work inflator company 2016 year lucrative strange history of this industry https: //t.co/ _
760,"vcs chamam bolsonaro homofobico , machista fascista pq nao pode chamar corrupto",0,"You call homophobic bolsonaro, macho fascist because you can not call corrupt"
761,nao defendo bandido favor impeachment pro temer entrar cunha vice,0,not defending bandit favor impeachment pro fear enter wedge vice
762,- pq vc quer impeachment ? - pt - dilma sair entra temer cunha vice - foda-se pt,0,- Why do you want impeachment?- EN - Dilma Exit Enter Temer Cunha Vice - Fuck PT
763,resolver situacao brasil : ( ) investigar presidente camara ( ) investigar helicoptero cocaina ( x ) dilma,0,Resolution Situation Brazil: () Investigate President Camara () Investigate Helicopter Cocaine (X) Dilma
764,pmdb sempre lado democracia,0,PMDB always side democracy
765,nao existe nenhuma prova contra dilma assim processo impeachment beijao deus ama https : //t.co/jtjmx9f0eb,0,there is no proof against dilma so process impeachment kiss god loves https: //t.co/jtjmx9f0eb
766,dilma cai pra poder viajar pra miami nv ?,0,Dilma falls to be able to travel to Miami NV?
767,pt satanas lembrem-se sempre https : //t.co/vmotieigir,0,Satan Always remember https: //t.co/vmotieigir
768,parabens presidente eduardo cunha,0,Congratulations President Edward Cunha
769,brasil acima tudo deus acima todos amem,0,Brazil above all god above all amem
770,bolsonaro nao parabenizou cunha vdd gente culpa edicao video,0,Bolsonaro did not congratulate wedge vdd people guilt edica video
771,bandido bom bandido morto menos cunha ta lado,1,Bandit Good Bandit Dead Less Cunha Tee Side
772,@ twipterto nao trabalho nomes,0,@ Twipterto do not work names
773,fim corrupcao voto sim,0,corruption vote yes
774,rt @ leandrochargers : @ direitafalando @ luisanunes fim corrupcao outros continuidade voto sim,0,RT @ Leandrochargers: @ rightfalando @ luisanununes close corruption other continuity vote yes
775,agora dilma vai sair assume aecio ne ? ?,0,Now Dilma will come out assumes aecho ne??
776,amor https : //t.co/0ilxejy5v6,0,Love https: //t.conersilxejy5v6
777,mito cuspindo jean homofobia ne,0,myth spitting jean homophobia ne
778,bandido bom eh bandido morto viva cunhaa,1,Good bandit is dead bandit Viva Cunha
779,homenagear torturador ? pode chamar outro deputado viado boiola queima rosca ? claro pode cuspir mito ? nunca,1,"Honoring torturer?Can you call another fagot Boiola burning thread?Of course, can you spit myth?Never"
780,nenhuma ditadura boa menos militares 64 livraram brasil possivel cubanizacao,0,no good dictatorship less military 64 booked Brazil as possible Cubanization
781,menos ditadura melhorou economia agora nao posso ir pra miami primeira classe,0,Less dictatorship improved economy now I can not go to Miami first class
782,culpa brasil estar jeito ta unica exclusivamente dilma,0,Curpa Brazil to be unique exclusively Dilma
783,acho engracado vcs falam mal ustra idolatram che,0,I think you talk badly ustra idolatram
784,tal golpe ai racismo ta olhos ve,0,such a blow ai racism ta eyes ve
785,"eduardo bolsonaro nao cuspiu jean , tudo truque video manipulados",0,"Eduardo Bolsonaro did not spit Jean, all manipulated video trick"
786,rt @ rafaelapfonseca : to mijando rir desses tweets kfhskfjhrksbfkehdkr melhor pagina @ direitafalando,0,RT @ rafaelapfonseca: to piss of these tweets kfhskfjhrksbfkehdkr best page @ rightfalando
787,legalizar maconha ? ai filho comeca fumar merda daqui pouco ta crackolandia copinho guaravita,0,Legalize marijuana?ai son staring smoking shit short ta crackolandia cupinho guaravita
788,diz ditado : vira homem,1,says saying: Turn a man
789,aqui barzinho barra elite opressora bjs boa noite,0,here bar bar elite oppressor bjs good night
790,eae vagabundo mamador teta dilma,0,eae bum mamper teta dilma
791,vai sabado ? recheado capitalismo ?,0,Are you going Saturday?stuffed capitalism?
792,esquerda nao tentar dominar mundo https : //t.co/2hj2f35nvh,0,Left do not try to dominate the world https: //t.co/2hj2f35nvh
793,curtindo otimo # domingot capitalismo proporciona,0,CURTING Great # Domingot Capitalism Provides
794,reclama temer corrupto hora votar dilma vice ligou ne ?,0,Complete Corrupt Earth Hour Vote Dilma Vice Linked NE?
795,nao vem culpar agora nao nada ver votei aecio,0,"Do not blame now, do not see anything."
796,politica + religiao = sucesso,0,Politics + Religion = Success
797,meritocracia : existe racismo : nao existe since 1888,1,Meritocracy: There is racism: There is no Since 1888
798,ustra : nao pode homenagear che : pode homenagear,0,Ustra: Can not pay homage to Che: You can honor
799,claro vc pode ir pro bm junior sarra 9nha ein filhao maria ta achando vai aonde ? sair 7h ? ? quer ser estuprada rua ?,1,Of course you can go to Bm Junior Sarra 9nha ein daughter Maria is finding where?Exit 7h??Want to be raped street?
800,rt @ vanguardapop : atencao esquerdistas : choro livre # bolsonaropresidente https : //t.co/or5j3exutg,0,RT @ vanguardapop: Left-looking attention: free choro # bolsonaroPresident https: //t.co/OR5J3Exutg
801,rt @ vanguardapop : chora petralhada ! # bolsonaropresidente @ depbolsonaro https : //t.co/qveofpwo7n,0,RT @ vanguedapop: Chora Petralhada!# bolsonaropresidentie! HTTPS's HTTPS: //T.co/qveofpwo7n
802,"rt @ flaviomorgen : quantos robos pepper precisaram tags pro-pt , enquanto povao honesto trabalhador meteu # bolsonaropreside _",0,"RT @ Flaviomorgen: How many pepper robes needed Pro-PT tags, while honest worker Meteu # BolsonaroSaro _"
803,"eai temer quer cortes pro salario minimo , educacao acabar sus ? bagulho tirar dilma porra # forapt",0,"Eai fear wants cuts for the minimum salary, Education ends SUS?Watching Dilma Fuck # forapt"
804,"sempre digo , so 3 opcoes pro brasil ir pra frente so escolher",0,"I always say, only 3 options for Brazil to go forward just choose"
805,rt @ nevesigor : frases direita absurdo ! judeu reagiu cuspindo hitler ! imaginem contrario ?,0,RT @ Nevesigor: Right phrases absurd!Jew reacted spitting Hitler!Imagine contrary?
806,esquerdopata vai pra,1,leftopath goes to
807,ja falei nao racista porra ...,1,I already said not racist fucking ...
808,sei todas notas real ta escrito `` deus louvado '' estado laico,0,I know all real notes ta written `` God praised '' Laico state
809,melhor coisa fiz assinar editora humanas https : //t.co/s5ukekqkfi,0,best thing I did sign human publisher https: //t.co/s5ukekqkfi
810,menos capitalismo pude ver guerra civil estreia vai la ver cuba,0,Less Capitalism I could see Civil war debuts will see Cuba
811,sofro preconceito ser igreja evangelica ngm liga ne ai jogam pedra macumbero `` ooooh mds triste '',0,I suffer prejudice to be church evangelica ngm league ne there play stone macumbero `` ooooh mds sad ''
812,homem morre : homicidio crianca morre : homicidio hetero morre : homicidio gay morre : homofobia,1,Man dies: Homicidio Child dies: Hetero homicide dies: Gay homicide dies: Homophobia
813,matou,0,pier
814,pra tirar wpp ? tirar dilma logo porra,0,To take WPP?delete
815,wpp voltou // ditadura nao https : //t.co/x9u3cmmksm,0,WPP has returned // dictatorship not https: //t.co/x9u3cmmsm
816,malvado favorito caiu ?,0,Favorite evil dropped?
817,cunha nao democraticamente eleito ? ? ? ? pq pode sair dilma nao ? ? ? ? ?,0,Wednings not democratically elected????Why can not you leave Dilma?????
818,nao obvio ? ? ? ? https : //t.co/fgz5abrdlg,0,Not from obvious????https: //t.co/fgz5abrdlg
819,feliz dia maes pras maes verdade # naoaoaborto,1,Happy Maes Maes For Maes Truth # Naaabo
820,rt @ therealbunk3r : @ direitafalando feliz dia maes so pras maes familia tradicional,1,RT @ therealbunk3r: @ rightforando happy day maes just pras maes traditional family
821,cancelaram impeachment ? ? golpe,0,Cancel Impeachment??blow
822,meritocracia existe sim ! ! olha so caso joaquim barbosa,0,Meritocracy exists yes!!Look at each case Joaquim Barbosa
823,logica coxinha : amo cunha agora q afastado ladrao impediram impeachment ! ! ! volta cunha ! ! !,0,Logica Coxinha: love wedge now q away thief prevented impeachment!!!Volta Cunha!!!
824,passo faculdade merito nao passo culpa cota,0,Step College Merito Do not Step Cup Quota
825,"ditadura = educacao , saude , seguranca qualidade democracia = greve , corrupcao",0,"Dictatorship = Education, Saude, Security Quality Democracy = Strike, Corruption"
826,rt @ gabbii_222 : rindo @ direitafalando kkkkkkkkkkkk vale pena,0,RT @ gabbii_222: laughing @ rightfalando kkkkkkkkkkkkk
827,privatizar porra toda tmj temer,0,Privatize full TMJ to fear
828,mundo perfeito coxinha : temer ate 2018 eleicoes bolsomito presidente,0,PERFECT WORLD COXINHA: TEMER AT 2018 ELEECTES BOLSOMITO President
829,finalmente problemas brasil vao resolver governo querido amado michel temer # tchauquerida,0,Finally problems Brazil will solve dear government beloved Michel Temer # Tchaucerida
830,"afinal , privatizacao ensino medio/superior brasileiro fim projetos sociais ajudam milhoes vai levantar pais",0,"After all, privatization education medium / higher Brazilian end social projects help millions will raise parents"
831,neoliberalismo temer vai fazer brasil crescer assim governos collor sarney,0,neoliberalism fear will make Brazil grow so governments Collor Sarney
832,dai ? menos nao sao pt https : //t.co/q9zwipb2r2,0,so ?less are not pt https: //t.co/q9zwipb2r2
833,nada melhor apreciar impeachment aqui ap zona sul so nao sei pq empregada ta chorando coitada conhece politica,0,Nothing better enjoy impeachment here ap z zone just I do not know why maid is crying poor me know politics
834,edai ministerio temer nao mulheres negros ? ? ? nao fizeram merecer ue,1,Adai Ministerio fear and black women???which they did deserve that
835,caviar ta d l i c i s https : //t.co/syt9spb0pz,0,caviar ta d l i c i s https : //t.co/syt9spb0pz
836,nao ligo temer acabou ministerio cultura q nao ministros negros menos sabe conjugar verbo,0,I do not care to finish ministry culture that no black ministers less knows conjugate verb
837,nao esqueca vc votou dilma votou temer tb agora n reclama,0,Do not forget you voted Dilma voted to fear tb now n complains
838,privatizar universidades ta tudo pedacos causa ? dilma,0,Privatize universities Ta All Pieces Cause?dilma
839,"discurso socialismo pode ate ser bonito , so capitalismo comida , iphone , viagem pro exterior etc",0,"Socialism speech can even be beautiful, just capitalism food, iphone, travel pro exterior etc."
840,ministerio cultura nao servia pra nada bando vagabundo fazendo merda palco ganhando pra,0,Ministry Culture was not going to do anything bum making shit stage winning
841,comunismo bom venezuela nao estaria jeito ta,0,Communism good Venezuela would not be a way ta
842,"11 milhoes desempregados , empresas fechando , dolar alto vcs preocupados c fim minc ? ? ? ? vai trabalhar artista vagabundo",0,"11 Mills Unemployed, Companies Closing, Dolar High Vcs Worried With Minc End????Go to work a bum artist"
843,homem nasce homem mulher nasce mulher,1,man born man woman born woman
844,prezo igualdade genero nao femimimismo,0,Equality Price Generality Nao Femalimism
845,"rt @ ladiedosite : fala mal capitalismo , celularzinho papai deu '- '",0,"RT @ ladiedosite: speak badly capitalism, cellzinho dad gave '-'"
846,vazou dialogo juca falando sobre trocar presidente pra deter lava jato relaxem galera nao golpe ! ! ! !,0,leaked dialogue Juca talking about exchanging president to stop lava jet relaxes galera does not blow!!!!
847,vai pra cuba,0,Go to Cuba
848,rt @ fagoncalves_ : @ direitafalando amei tt,0,RT @ fagoncalves_: @ Rightfalando Amei TT
849,respeito homossexuais so n concordo quero q filho veja beijando publico,1,respect homosexuals so n agree I want son see kissing public
850,piadas estupro nao sao legais vc brincando beijao adm core vcs,0,jokes rape are not legal you joking kiss adm core vcs
851,"tudo bem temer limitar gastos sus prejudique milhoes brasileiros , contanto q gente saia crise",0,"okay to fear limit spending SUS harm Brazilian million, as long as people skirt crisis"
852,# portugal . novo resgate caminho https : //t.co/5qujsqu3cg # renovarportugal # pnr https : //t.co/iok5ixqeid,0,# Portugal.new rescue path https: //t.co/5qujsqu3cg # renovarportugal # pNR https: //t.co/iok5ixqeid
853,be imparavel insanidade @ jpintocoelho60 https : //t.co/bigxaspeuc # renovarportugal # pnr,0,Be impartial insanity @ jpintociro60 https: //t.co/bigxaspeuc # renovarportugal # pNR
854,greve estivadores https : //t.co/ecywmgj8aq # renovarportugal # pnr,0,strike https: //t.co/ecywmgj8aq # renovarportugal # pNR
855,# educacao gratuita todos liberdade escolha https : //t.co/sqvh4judkz # renovarportugal # pnr # escolas https : //t.co/webnk2dbcx,0,# Free Education All Freedom Choice https: //t.co/sqvh4judkz # renovarportugal # PNR # schools https: //t.co/webnk2dbcx
856,"rt @ depeduardocunha : dilma mente tanto , ja aprendendo identificar mente ; basta mover labios",0,"RT @ Deposduardocunha: Dilma lies both, already learning to identify mind;Just move lips"
857,so nacionalismo solucao ! @ viktortora https : //t.co/daxud267yh # vitorramalho # pnr # renovarportugal,0,SO SOLUCATION NATIONALISM!@ viktortora https: //t.co/daxud267yh # Vitorramo # PNR # renovarportugal
858,presidente  afectos   nim  ? @ jpintocoelho60 https : //t.co/dvlvpazgmc # josepintocoelho # renovarportugal # pnr,0,presidente  afectos   nim  ? @ jpintocoelho60 https : //t.co/dvlvpazgmc # josepintocoelho # renovarportugal # pnr
859,dia 10 junho 2016 - todos caminhos vao dar largo camoes https : //t.co/pwosasbq6k,0,Day 10 June 2016 - All Paths Go Largo Camoes https: //t.co/pwosasbq6k
860,direitos humanos so serve p defender bandido,1,human rights only serves p defending bandit
861,rt @ rafaelapfonseca : dou tanta risada @ direitafalando q cuidar pra nao exagerar rt acharem to falando serio,0,rt @ rafaelapfonseca: I give so much laughter @ rightfalando q caring not to exaggerate rt think I'm serious
862,@ rpsantos1970 aproveitamento chamada  crise refugiados  https : //t.co/rl9pirgtbz # refugiados # pnr # portugal # refugees,0,@ rpsantos1970 use called crisis refugees https: //t.co/rl9pirgtbz # refugees # PNR # Portugal # refugees
863,"nao homofobico , ... ... ... ..",1,"No homophobic, ... ... ..."
864,rt @ amanda_castelar : nunca ri tanto tweets @ direitafalando kkkkkkk,0,rt @ amanda_castelar: never laughs both tweets @ rightfalando kkkkkkk
865,"morte estupradores ! ! ! ! ! ! ! menos amigo bancada , ai ta tranquilo",0,"Death rapists!!!!!!!Less friend bench, so quiet"
866,"porque hoje dia crianca ! promova-se # natalidade , nao aborto ! # diadacrianca # renovarportugal # aborto https : //t.co/qfsrva1z70",0,"Because today's day!Promote # Natality, not abortion!# Diadacrianca # renovarportugal # abortion https: //t.co/qfsrva1z70"
867,nao pq mito diz mulher gravida receber menos machista gente https : //t.co/pqswnv013j,1,No pq myth says pregnant woman receiving less macho people https: //t.co/pqswenv013j
868,deus criou adao eva nao adao ivo,1,God created ADAO EVA NOT ADOO IVO
869,rt @ hezen10000 : @ defesahetero viva familia tradicional nao familia artificial ...,1,RT @ Hezen10000: @ Headmen Viva traditional family No artificial family ...
870,viemos macacos pq ainda existem macacos ? ? ? ciencia nao explica,0,Have we come from monkeys because there are still monkeys???science does not explain
871,pm entrar metendo cacete nessas escolas ocupadas bando vagabundo nao quer estudar fica morando porra escola,0,pm enter putendo fuck in these busy schools bum bum does not want to study stays liveland school
872,sabia manifestacoes nao contra corrupcao queria tirar dilma,0,knew manifestations not against corruption wanted to take Dilma
873,"rt @ sargentofahur : `` 5 patinhos passear ... . alem montanhas p/ roubar pm chegou , pa pa pa pa . nenhum patinho voltou la '' http _",0,"RT @ sergeant Fahur: `` 5 ducklings walk ....In addition mountains for / stealing PM arrived, PA PA PA PA.No duck has come back la '' http _"
874,heterofobicos nao passarao,1,heterophobics will not pass
875,so capitalismo expulsa comunismo pessoas,0,Capitalism expells communism people
876,tudo ai so cuba https : //t.co/2t0notwbc3,0,all there are cuba https: //t.co/2t0notwbc3
877,rt @ igald_ : gente sigam @ direitafalando mostra realidade tenebrosa marxismo cultural comunista feminista socialista q pt quer _,0,RT @ Igald_: people follow @ rightfalando shows reality tenebrous Marxism Cultural Communist Socialist feminist Q want _
878,brasil crise drogados so querem saber droga https : //t.co/9dvo4wngqa,0,Brazil crisis drugs only want to know drug https: //t.co/9dvo4wngqa
879,deveria existir escolas aulas sobre combate cristofobia atinge milhoes brasileiros atualmente,0,There should be schools classes on combat Cristophobia reaches Brazilian millions currently
880,edai trump nao gosta latino ? ? ngm obrigado gostar alguem nao,1,Edai Trump does not like Latino??ngm thanks like someone
881,dia portugal ! https : //t.co/fwpsd4dgav,0,Day Portugal!https: //t.co/fwpsd4dgav
882,rt @ quarentaedois_ : feliz dia capitalismo galera,0,RT @ FaretyAedois_: Happy day capitalism galera
883,jovens @ pnr # renovarportugal # portugal # pnr https : //t.co/co7ywrldht,0,jovens @ pnr # renovarportugal # portugal # pnr https : //t.co/co7ywrldht
884,pnr dia portugal https : //t.co/w6kf1kgo4m # renovarportugal # pnr # portugal https : //t.co/vxgv1fetrq,0,pnr dia portugal https : //t.co/w6kf1kgo4m # renovarportugal # pnr # portugal https : //t.co/vxgv1fetrq
885,divida historica caralho nao culpa nada,0,Divide Historic Fucking Do not blame nothing
886,"atentado orlando nao nada ver discursos preconceituosos trump bolsonaro , culpa estado islamico ! ! ! !",0,"Better Orlando no Nothing to see prejudiced speeches Trump Bolsonaro, guilt Islamic state!!!!"
887,discurso pedro godinho | 10 junho https : //t.co/unug2iwzh1 # renovarportugal # pnr # portugal,0,Speech Pedro Godinho |10 June https: //t.co/unug2iwzh1 # renovarportugal # PNR # Portugal
888,discurso @ jpintocoelho60  10 junho  2016 https : //t.co/qgplz9na6h # pnr # renovarportugal # portugal,0,speech @ jpintociro60 10 June 2016 https: //t.co/qgplz9na6h # pNR # renovarportugal # Portugal
889,@ antoniocostapm so pode estar gozar pessoas ! `` homofobia '' ? selvajaria islamica tanto gosta importar ! https : //t.co/aaetkxnt6g,0,@ Antoniocostapm can only be enjoying people!`` Homophobia ''?Selvajaria Islamica so much likes to import!https: //t.co/aetkxnt6g
890,rt @ jpintocoelho60 : esperanca vitoria # brexit efeito domino sobre aberrante ue . @ uniaoeuropeia nao ! europa nacoes sim ! ht _,0,RT @ JpIncoelho60: Expanca Vitoria # Brexit Domino effect on aberrant EU.@ Uniaoeuropean no!europe nacoes yes!HT _
891,rt @ lauraamansur : @ direitafalando choro rir,0,RT @ Lauraamansur: @ rightfalando cry laugh
892,golpe contra cunha,0,blow against one
893,"homofobia caralho mimimi cara entrou matando tb gay , nao viu jornal ? ?",1,"Homophobia fucking mimimi guy entered killing tb gay, did not see the newspaper??"
894,maconha faz rir mesma faz mae chorar,0,marijuana makes the same laugh makes mother cry
895,"@ rpsantos1970 @ antoniocostapm , australopithecus tempos modernos ! https : //t.co/i75yh7nons # portugal # pnr https : //t.co/njhsoo4cwr",0,"@ rpsantos1970 @ Antoniocostapm, Australopithecus Modern times!https: //t.co/i75yh7nons # Portugal # PNR https: //t.co/njHsoO4cwr"
896,"europa nacoes livres soberanas , sempre sera modelo ! https : //t.co/8tcwcoxsoi # brexit # https : //t.co/clmhmw4og6",0,"Europe Sovereign Free Nations, will always be model!https: //t.co/8tcwcoxsoi # brexit # https: //t.co/clmhmw4og6"
897,terror esquerda # somostodosbolsonaro,0,Left Terror # Somostoodosbolaro
898,chega mina fala : relacionamento tipo socialismo nunca vai dar certo,0,Enough Mina speaks: Relationship Type Socialism will never work
899,rt @ direitafalando : hj vou prestar queixa ter sido vitima racismo inverso chamaram branco azedo,1,rt @ rightfalando: hj I will provide a complaint to have been victim racism inverse called white sour
900,# brexit # pexit : efeito domino https : //t.co/qekgwaipqg # pnr # portugal # renovarportugal https : //t.co/z2vhtgeiku,0,# Brexit # PEXIT: Domino effect https: //t.co/qekgwaipqg # PNR # Portugal # renovarportugal https: //t.co/Z2VHTgeiku
901,rt @ direitafalando : morre fome pq quer carteira trabalho graca,0,RT @ rightfalando: dies hungry pq either wallet work graca
902,deus livre https : //t.co/me4itatuln,0,God free https: //t.co/me4itatuln
903,chamem feministas p fazer manifestacao pq n nenhuma mulher trabalhando obra aq lado absurdo # direitosiguais,1,Call feminists p make manifestation pq n no woman working work aq absurd side # rectiory
904,rt @ depbolsonaro : agradeco @ ptbrasil ultimamente estar insistentemente citando criticando tweets ! sinal q c _,0,RT @ depbolsononaro: Thanks @ ptbrasil lately being insistently quoting criticizing tweets!SIGN Q C _
905,dia portugal - 2016 : https : //t.co/paw1wk9wgq via @ youtube,0,dia portugal - 2016 : https : //t.co/paw1wk9wgq via @ youtube
906,plano recapitalizacao cgd vai custar seis mil milhoes euros https : //t.co/dog8rivumg,0,CGD recapitalization plan will cost six thousand euros https: //t.co/dog8rivumg
907,pnr comunicacao social pnr unico partido mantem activismo permanente crescente https : //t.co/wu5pfogl4x,0,PNR Social Communication PNR single party maintains increasing permanent activism https: //t.co/wu5pfogl4x
908,lutar direitos https : //t.co/wxh1md4ivv # portugal # pnr # renovarportugal,0,Fight rights https: //t.co/wxh1md4ivv # Portugal # PNR # renovarportugal
909,vitoria sobre habitual fatalismo https : //t.co/za1zbtiuoz # portugal # pnr,0,Vitoria on usual fatalism https: //t.co/za1zbtiuoz # Portugal # PNR
910,portugal deriva _de @ rpsantos1970 https : //t.co/1fp2hpsbk8 # portugal # pnr # renovarportugal,0,portugal deriva _de @ rpsantos1970 https : //t.co/1fp2hpsbk8 # portugal # pnr # renovarportugal
911,rt @ direitafalando : maconha faz rir mesma faz mae chorar,0,RT @ rightfalando: marijuana makes laughing same makes mother crying
912,rt @ direitafalando : deus criou adao eva nao adao ivo,1,RT @ rightfalando: God created Adao Eva not Adao Ivo
913,"rt @ direitafalando : morte estupradores ! ! ! ! ! ! ! menos amigo bancada , ai ta tranquilo",0,"RT @ Rightfalando: Death rapists!!!!!!!Less friend bench, so quiet"
914,rt @ direitafalando : nada contra mulheres ate amigas sao,1,RT @ rightfalando: nothing against women until friends are
915,afilhada https : //t.co/xcgpbnxoyz,0,Dusted https: //t.co/xcgpbnxoyz
916,atentados franca https : //t.co/shl73hpuid # france # pnr # renovarportugal https : //t.co/ktsp2exxbb,0,atentados franca https : //t.co/shl73hpuid # france # pnr # renovarportugal https : //t.co/ktsp2exxbb
917,# ecofin aprova processo sancoes # portugal # espanha https : //t.co/yljcksfmvu # renovarportugal # pnr,0,# ECOFIN approves process Sancoes # Portugal # Spain https: //t.co/yljcksfmvu # renovarportugal # pNR
918,"rt @ sonsaabrao : `` stf pra desbloquear wathsapp serve , pra prender lula nao ! '' @ direitafalando",0,"RT @ SUNSABRAO: `` STF to unlock WhatsApp serves, to hold Lula no!'' @ Rightfalando"
919,so pensam crise vao arranjar emprego,0,just think crisis will get job
920,bandido bom bandido dilacerado dinossauros,1,Bandit Good Bandit Dinersauros
921,ne nao comunista ces tao,0,neon communist ces so
922,escolas marxistas doutrinadoras esquerda so sabem alienar futuros cidadaos bem,0,Left doctrinating Marxist schools only know how to alien future citizens well
923,ja tava hora acabar ciencia fronteira bando pobre indo viajar pra europa aviao ? ! ? ? ? ?,0,was it time to end ciencia border border poor going to travel to Europe aviao?!????
924,sabe acaba trafico ? parando fumar maconha vagabundo imundo,0,Do you know about traffic?smoke marijuas
925,rt @ gabwhenicome : tt @ direitafalando melhor jajdkdkd,0,RT @ Gabwhenicome: TT @ rightforing Best Jajdkdkd
