,text,hs,translated_text
941,podemitas aun dado cuenta : 'fachas ' vamos pablo iglesias sabemos sectario pasan 15 %,0,Podimitas even noticed: 'FACHAS' Come on Pablo Iglesias We know sectarian pass 15%
942,"@ lauritamusic94 , poner brave puesto brace jorobado norte dame jajajajaja puto corrector ... .",0,"@ Laurita Music 94, put Brave put Brace hunchback Notre Dame hahahahaha fucking corrector ...."
943,"@ non_persona xq ficcion izquierda solo creen q existe existio fetichistas , izquierda socialista comunista",0,"@ non_persona xq fiction left only believe that exist existed fetish, communist socialist left"
944,@ orteguinha13 celta subnormal . ves retrasado ...,1,@ Orteguinha13 Celta subnormal.You see delayed ...
945,pedro sanchez asegura  nunca  sera adversario socialista . https : //t.co/k6qjnv9prp,0,Pedro Sanchez assures he will never be a socialist adversary.https: //t.co/k6qjnv9prp.
946,"@ ugjaume dices q deje mentir hable com . educativa , q explican , llama supremacista facha @ luismita @ bcn_jen",0,"@ Jaume you say he let Speak talk.educational, who explain, supremacist flame facha @ luismita @ bcn_jen"
947,cadena starbucks planta cara trump anunciando contratara 10.000 refugiados : https : //t.co/nxohpuqoyj https : //t.co/giaht5xkuv,0,"Starbucks Chain Face Plant Trump Announceing 6,000 refugees: https: //t.co/nxohpuqoyj https: //t.co/giaht5xkuv"
948,@ karrionyt radfem compares machismo feminismo demostrando puta idea,0,@ Karrionyt Radfem Compare Machism Feminism showing fucking idea
949,cine putas yonquis . asi ve fascista contenidos culturales . prejuicios horror arte . https : //t.co/cimxjsxkwz,1,Yonquis whores cinema.So he sees fascist cultural contents.Prejudice Horror Art.https: //t.co/cimxjsxkwz.
950,@ bastetlove3 @ nuriabenet77 vaya espectaculo estais dando . casta rancia comunismo caduco . izquierda casposa fiable .,1,@ Bastetlove3 @ nuriabenet77 Go show you are giving.Casta racca Communism Card.Reliable waterproof left.
951,"si destroza-nazis bukaneros reventando luz estadio , tejado uralita .",0,"If Destroza-Nazis Bukaneros, resulting light stadium, roof Uralita."
952,"`` bruxismo gestionas mal emociones '' . ver , mongolo . sufrir estres ver gestion emociones .",1,"`` Bruxism manages bad emotions ''.See, Mongolo.Suffer Stress Watch Management Emotions."
953,"@ theholydenier @ ietsuvalent negro , mas oscuro hilo negro . windows 10 funcion grabar plays . .",0,"@ TheHolydenier @ ietsuvalent black, darker black thread.Windows 10 Function Record Plays.."
954,"maravilloso comentario podemita raso , noticia publico ataque terrorista louvre . https : //t.co/1bjehdgnsn",0,"Wonderful Commentary Powered Raso, News Public Terrorist Attack Louvre.https: //t.co/1bjehdgnsn."
955,si subnormal grande . https : //t.co/f892h2aidm,0,If a large subnormal.https: //t.co/f892h2aidm
956,ver llamar `` moro '' musulman `` panchi '' latinoam . causa indignacion europeos hace gracia precio .,0,See call `` Moro '' Muslim `` panchi '' Latinam.Cause European Indignation makes grace price.
957,@ alejandrojordag aupa alejandro gracias concierto anoche disfrute puto enano,0,@ Alejandrojordag Aupa Alejandro Thank you concert last night Enano fucking
958,"@ cunadometro @ rosadiezglez hagan hablar galego galicia , trataban ignorante propio colegio , putos fascistas",1,"@ cunadometro @ rosadiezglez make talk Galician Galicia, they treated himself hegnorant school, fucking fascists"
959,pasa fascistas agreden https : //t.co/6gcz8o05ta,0,Spend fascists add https: //t.co/6gcz8o05ta
960,"@ egotada dictadura impuesta cojones . futbol homosexuales . ningun futbolista gay , claaaaro .",0,"@ Egidada dictatorship imposed balls.Homosexual football.No Gay Football player, Claaaaro."
961,@ sarasola459 raja negro mierda jajajajaa queres venir mentir aca,1,@ sarasola459 black slit shit hahahaha you want to come lying here
962,curioso mismos defienden neonazi zozulya piden @ 3gerardpique juegue futbol ser catalan,0,Curious Defend Neonazi Zozulya Ask @ 3GeRardpique Play Soccer Be Catalan
963,puto subnormal vecino pone escuchar musica hora siesta ! ! ! ! entiendo enserio ! ! !,1,Neighbor subnormal fucking puts listening to music time Siesta!!!!I understand seriously!!!
964,caso zozulya : ultraderecha tambien habitaba grada # vallecas https : //t.co/xyr8k49xoq # betis,0,Case Zozulya: Ultraraderecha also inhabited degree # Vallecas https: //t.co/xyr8k49xoq # betis
965,"encima cacho parguela pones gilipollas , subnormal",1,"Up Cacho Paraguela Poses Gilipollas, Subnormal"
966,prensa progre blanquea nazis total normalidad . manada delincuentes .,1,PRESS PROGRES Total Nazi bleach normality.Herd criminals.
967,@ marianorajoy fuerzas milongas . sanidad publica lejos buitres quieran hacer negocio salud . patriotismo .,0,@ MarianoraJoy milongas forces.Sanity publishes far vultures want to do business health.patriotism
968,democrata celebrar hoy . 4f92 aviso dictadura venia encima llegar fascistas poder,0,democrat celebrate today.4f92 notice dictatorship came over getting fascists power
969,"si non periodista decente deberias cambiar profesion , subnormal . https : //t.co/z93yj2lfag",1,"If Non Decent Journalist you should change Profession, Subnormal.https: //t.co/z93yj2lfag."
970,@ lamismamente @ gabrielrufian charnego quieren cataluna andalucia odio viste zara semejante individuo,0,@ Lamismly @ Gabrielrufian Charnego want Cataluna Andalucia hate dresses Zara Similar individual
971,regimen fascista kiev bombardea civiles donbass https : //t.co/jsfek9lpak via @ forotribunal ue casa blanca financia,0,Fascist Regime Kiev bombing civilians donbass https: //t.co/jsfek9lpak via @ forotribunal ue white house finance
972,"si persona mete ciencias politicas gustan memes , facha fiar . cualquier caso , huye .",0,"If Person Get Political Sciences Like Memes, Facha Fiar.Any case, flee."
973,"`` pues si chupar bien '' `` mato vida '' `` callarooos , bueno hablad ... '' `` potando negro ? ? ? ? ''",0,"`` Well, if you suck well '' `` Mato Vida '' `` Callarooos, good talk ... '' `` Potar Negro????''"
974,@ shanyxd @ formulatv hace falta decir q dan asco ? homofobo ? asi va,0,@ ShanyXD @ Formulatv needs to say as disgusting?Homophobe?That's how it goes
975,humble monthly mes sido locurote pille subnormal : _ ) https : //t.co/rhtduqabhe,0,Humble Monthly Month was Locurote Subnormal Pille: _) https: //t.co/rhtduqabhe
976,@ vperz_ acabo leer articulo trap . decir hacen zowi badgyal trap insultar genero,0,@ See Z_ I just read Article Trap.say do Zowi Bad Gyal Trap insult gender
977,"tambien guerreros . , gitano . # diamundialcontraelcancer https : //t.co/py0vrd8ykd",0,"Also warriors., gypsy.# DiamundialContraelCancer https: //t.co/py0vrd8ykd"
978,@ davidffidalgo24 gustaria jugaran club jugadores machistas racistas aunque ello consideres hacer politica,0,"@ davidffidalgo24 would like to play racist macho players, although it considers politics"
979,ahora `` liberal progresistas '' . eufemismos derecha rancia alegran dia .,1,Now `` `Progressive Liberal ''.Eufemisms Right Rancia make sure day.
980,travesti entra hombre mujer d ...  homofobos puertas discot ... https : //t.co/q7gyozbtmx,0,transvestite enters man woman d ... homophobos Docot doors ... https: //t.co/q7gyozbtmx
981,unga unga puta idea llamo feminazis tias luego critico feminismo quedo tan pancho po... https : //t.co/yme2jwj1vz,0,Unga Unga Slut Idea Load Feminazis Tias then Critico Feminismo I remain so Pancho Po ... https: //t.co/yme2jwj1vz
982,@ resistentes07 abre ojos nazis .,0,@ Resistant07 opens Nazi eyes.
983,"senor john carlin compara jose mourinho diario @ el_pais machista , racista islamofobo . https : //t.co/inielojqbh",0,"Lord John Carlin Compare Jose Mourinho Daily @ El_Pais Machista, Racist Islamophobo.https: //t.co/inielojqbh."
984,@ krls @ canaldigitalnd catalanofobia nuevo : profesor mania,0,@ KRLS @ CanalDigitand Catalanophobia New: Professor Mania
985,"@ richarddees @ rafa_nmj catalanofobia ? claro , mitad mas comentaristas futbol catalanes . catalanofobia .",0,"@ Richarddees @ Rafa_nmj Catalanophobia?Sure, half more commentators Futbol Catalanes.Catalanophobia"
986,sanchez subraya `` nunca '' socialista sera adversario https : //t.co/p8gr7rgtgt https : //t.co/0zpk7i9tgl,0,Sanchez stresses `` Never '' Socialist will be adversary https: //t.co/p8gr7rgtgt https: //t.co-0zpk7i9tgl
987,"decis reggaeton particularmente machista , prejuicios racistas clasistas bien , ?",0,"Decis reggaeton particularly macho, racist prejudices classic ,?"
988,"@ matadorpistolas @ erlik @ rafacabeleira usted peseta , invasiones limpiezas etnicas cometidas urss culpa nazis",0,"@ MatadorPistolas @ erlik @ rafcabeleira you peseta, invasions ethnic cleanings committed ursss blame nazis"
989,ver `` catalanofobia '' llegado alemania eh monstruo ... puede ser mas idiota verdad . https : //t.co/g04fhurgqd https : //t.co/aau7ue1hl7,0,"See `` Catalanophobia '' Germany arrived Monster ... It may be more idiot, right.https: //t.co/g04fhurgqd https: //t.co/aau7ue1hl7"
990,oveja negra solito lias,0,Black Sheep Solito Lias
991,"@ rccelta_oficial puede tener mas cara , cerrar zona punto campo . asco liga tercermundista",0,"@ rcinde_official You can have more expensive, close field point field.disgusting third-world league."
992,@ kohtron @ eqinvestigacion @ lasextatv racista si pretendes ser honduras valga menos aunque crecido europa .,0,@ Kohtron @ eqinvestigation @ Lasextatv racist If you intend to be Honduras worth less even though Europe grown.
993,catalanofobia merlos cura poniendo techos uralita .,0,Catalanophobia merlos cures putting roofs Uralita.
994,"mamarla pringao , subnormal . https : //t.co/tp6mmegnkk",1,"MARARLA PRINGAO, SUBNORMAL.https: //t.co/tp6mmegnkk"
995,"@ luismita mezcla usted , obispos mismos , ignorante comparacion democrata dictador !",0,"@ Luismita mix you, bishops themselves, ignorant democratic dictator comparison!"
996,si quieres ser retrasado 2017 vas juegas piratas,0,If you want to be delayed 2017 you go Pirates Play
997,"@ anonymous_prodi menudos gilipollas . , tenian ser guardaespaldas nazi pen ...",1,"@ ANONYMOUS_PRODI Menuy Gilipollas., they had a Nazi pen bodyguard ..."
998,cojones pinten feminismo machismo reves,0,Cojones paint feminism machismo Reverse
999,esquerra unida reclama retirada monolito franquista servera https : //t.co/xxmdd3uhvg https : //t.co/4bsb0large,0,Left Unida Request Francoist Monolith Servera HTTPS: //t.co/XXMDD3uhvg https: //t.co/4bsb0large
1000,@ gravesen_1 @ cachoo01 delito mongolo random pasar ronda fut draft pierde tiempo minuto 30,1,@ gravesen_1 @ cachoo01 crime Mongolo Random Spend Ronda Fut Draft Loses time Minute 30
1001,liga identifica 17 bukaneros presentara querella criminal insultar nazi.la querella liga grupos perdi,0,League identifies 17 Bukaneros presented criminal complaint insult Nazi.La complaint League Groups Perdi
1002,@ gonzalvarvique @ cdesenchaine resultado tragar superioridad moral solo justificada si comulgas tachan facha,0,@ gonzalvarvique @ cdesphaine result swallow moral superiority just justified if you commune Tachan Facha
1003,@ guiomar_sp quejate . inhumano . tercermundista . terrorista .,0,@ Guiomar_SP complain.InhumanThird worldwideTerrorist
1004,decian hacia subiendo foto matado varios negros marido hijos etnia,0,They say towards climbing photo killed several black husband children ethnicity
1005,rojo over rosaleda sera nulo celta - madrid suspenderse encuentro,0,Red Over Rosaleda Sera Null Celtic - Madrid Suspensate Meeting
1006,puta rabia da gentuza senor hable america si solo usa encima racista em... https : //t.co/2wg8fl0wk8,1,Slut Rabia da Gentuza Sr. Talk America If you only use up racist em ... https: //t.co/2wg8fl0wk8
1007,@ zlegndz3r0 mamona llega mejor inet choza !,0,@ Zlegndz3R0 Mamona comes best ineright hut!
1008,archivado caso agresion ultraderechista lagarder policia  pierde  denuncia https : //t.co/uex2ldbtnq,0,Filed Case Aggression Ultraderechist Lagarder Police Lose Denunciation Https: //t.co/uex2ldbtnq
1009,@ hdcarrefour si patriotismo mide genios `` cultura '' reafirmo # boicotalosgoya @ elgranyago,0,@ HDCarrefour if patriotism measures geniuses `` culture '' reafirm # boycotalosgoya @ elgranyago
1010,@ davidbroncano equipo fascistas buenos !,0,@ DAVIDBRONCANO Fascist team Good!
1011,pepe castro rojo . @ sevillafc,0,Pepe Castro Rojo.@ sevillafc.
1012,"@ hdirectos @ auri_eris da igual , asesinos machistas nazis , vamos hacer . discutir jajajajaja",0,"@ HDirects @ Auri_eris does not matter, murderers Machistas Nazis, let's do.Discuss hahahahaha"
1013,"@ jmbescos @ agarzon nazismo si basa valores fascistas , racistas discriminatorias . comunismo predica .",0,"@ Jmbescos @ Agarzon Nazism if it bases fascist values, discriminatory racists.Communism preaches."
1014,cine americano genial espanol sector rojos mierda chupasubvenciones . muerte inteligencia .,1,American Film Great Spanish Red Sector Shit Chupasubventions.Death Intelligence.
1015,@ alexbelmont2103 @ kalitroiii @ jlvrede deja llamar pene aficion,0,@ alexbelmont2103 @ kalitroiii @ jlvrede let call penis hobby
1016,parece ridiculo alcalde vigo culpe partido politico suspension partido manana . @ tjcope # tjllueveniphones7,0,It seems ridiculous mayor Vigo Culpe Party Political Suspension Many Party.@ tjcope # tjllueveniphones7
1017,gilipollas punado seguidores quiere hacerse notar ... vete puta mongolo ! https : //t.co/b9dn6rjmh0,1,Gilipollas Punt Followers wants to be noticed ... Go fucking Mongolo!https: //t.co/b9dn6rjmh0
1018,"utilizar retrasado insulto capacitista  pues comeme huevos , gusta mas ? https : //t.co/5qmkgwlb5a",1,"use delayed capacitable insult, do you eat eggs, like more?https: //t.co/5qmkgwlb5a."
1019,maldito jorobado ! obligas ser malo !,0,Damn hunchback!Obliques Being bad!
1020,centro agujero hipermasivo atrae ; negro ... culo ! ! jaaaaaaaaaaaaaaaaaaaaaajajajajajajaja ! ! ! ! ! https : //t.co/jd00z2dhp7,0,Hypermaper hole center attracts;Black ... ass!!jaaaaaaaaaaaaaaaaaaaaajajajajajajaja!!!!!https: //t.co/jd00z2dhp7.
1021,@ yatedigoyoque habias hecho unfollow ? mamon ?,0,@ yatedigoyque did you have done unfollow?idiot ?
1022,"@ rubenglez supporters tan nazis , visto .",0,"@ Rubenglez supporters tan Nazis, Visto."
1023,"alcalde vigo psoe , van poner finos fachas",0,"mayor Vigo PSOE, are going to put fine facilities"
1024,sanchez subraya  nunca  socialista sera adversario https : //t.co/0718f4vxry,0,Sanchez Underline Never Socialist will be adversary https: //t.co/0718f4vxry
1025,"@ josecorbacho vives subvenciones encima jactandote ello , subnormal .",0,"@ Josecorbacho live grants over boasting, subnormal."
1026,6f dia verguenza catalan,0,6F Day Vergenza Catalan
1027,"precisamente , vivimos franquismo , artur mas sera juzgado saltarse leyes . eh , .",0,"Precisely, we live Francoism, Artur more will be tried to skip law.eh ,."
1028,"@ bynibanks @ amadasungloria multicultural ... ovarios almibar negros , latinos , musulmanes ... .",0,"@ BYNIBANKS @ Amadasunglororia Multicultural ... Ovarios Albar Negros, Latinos, Muslims ...."
1029,"@ femineka @ lagarder81 palabras pedorras chonis perroflautas refanfinflan , ninata . # stopfeminazis",1,"@ Femineka @ Lagarder81 Pedor words Chonis dogflautas ref-thinflan, ninata.# Stopfeminazis."
1030,acabo leer monguer aun usa `` afrancesado '' insulto recuerdo profe historia instituto .,0,I just read Mongue Even uses `` Afrances' '' insult I remember Profe History Institute.
1031,@ karrionyt feminazi serio ?,0,@ Karrionyt fememazi seriously?
1032,"@ xxtianmch serio , meo maricon",0,"@ Xxtianmch Serious, Meo Maricon"
1033,@ robegl confiar hazard arriesgado mamona..,0,@ Robeg confia hazard risky mamona ..
1034,cm busca engagement base estereotipos genero caducos machistas . https : //t.co/nepvdzxo9l,0,CM looks for Engagement Base stereotypes genre expires macho.https: //t.co/nepvdzxo9l.
1035,@ kindgli puto loca ... encanta xdd https : //t.co/woiahyvs5v,0,@ Kindgli crazy fucking ... love XDD https: //t.co/woiahyvs5v
1036,"hoy , lista monguers conceptos estupidos , llega `` monopolio laboral '' .",0,"Today, MONGUERS STUPID CONCEPTS LIST, ARRIVE '' LOW MONOPOLIO ''."
1037,asi tiendas viven cientos refugiados afganos . estadio hockey elliniko . # yoacojo https : //t.co/vg46yigcdi,0,Thus stores live hundred Afghan refugees.Hockey Elliniko Stadium.# Yoacojo https: //t.co/vg46yigcdi
1038,@ salvamedeluxet5 @ jjaviervazquez @ telecincoes @ riverakiko dile madre hecho maricon demandable . vulneracion ! !,1,@ SALVAMEDELUXET5 @ JJAVIERVAZQUEZ @ TELECCINCOES @ RIVERAKIKO DILE MOTHER MADE MARICON DEMANDABLE.Vulneration!!
1039,@ forjanes_as aficion betis llamando puta novia ruben castro ? valencia jugadores https : //t.co/kugy9mbtfl,0,@ Forjanes_AS Hobby Betis calling fucking girlfriend Ruben Castro?Valencia Https players: //t.co/kugy9mbtfl
1040,ultras neonazis recibieron obsequios nazi ucraniano zozulya llegada sevilla escoria d... https : //t.co/rcdviugbat,0,Ultras Neonazi received Gifts Nazi Ukrainian Zozulya Arrival Sevilla Escia ... https: //t.co/rcdviugbat
1041,"cierto trump politico mentido nadie , aunque ideas discutibles . hipocrita resto .",0,"True Trump politician lied nobody, although debatable ideas.Hypocrita rest."
1042,"difama llama facha , traidor golpista personas felipe gonzalez , sitio psoe . verdad . piensen .",0,"Flea Flame Facha, traitor Turpista People Felipe Gonzalez, PSOE site.truth .Think."
1043,@ jairo_lost `` antiespanoles celta barcelona controlan clima perjudicar real madrid '' . asi leyendo .,0,@ Jairo Lost `` Antiespanoles Celta Barcelona control climate harm real madrid ''.Read on.
1044,subnormal luis enrique jodiendome apuestas poner suarez,1,Subnormal Luis Enrique fucking bets put suarez
1045,@ richarddees richard aqui nadie santo diras viene independentista juzgar profesionalmente merlos,0,@ Richarddees Richard here Nobody Holy DIRAS comes independentist Judge professionally merlos
1046,"lichi , culpable muerte cientos ninos india https : //t.co/g5jnfslu0s via @ planeta_futuro",0,"Lichi, guilty death hundred children India HTTPS: //t.co/g5jnfslu0s via @ planet_futuro"
1047,unico conseguira trump orden entren refugiados gente radicalizada convierta . cagando .,0,Unico will get Trump order Refugees Radicalized people convert.shit
1048,`` centro/centro-derecha '' equivalente `` puto facha quiero admitir '' mundo and i think that 's beautiful .,0,`` Center / center-right '' equivalent `` fucking facha I want to admit '' World and I Think That 's Beautiful.
1049,"decidme serie salgan bolleras , canon , ninguna muera traten bien , fi .",0,"Tell me series, canon, no die deal well, fi."
1050,espana escandalo pitar himno nacional quemar 1 foto rey . normalizado defender nazis machistas maltratadores ...,0,Espana Scandal Timing National Anthem Quard 1 Photo Rey.Standardized Defender Nazis Machistas Battractors ...
1051,"@ milinko_ peor , . empate . final derechona politica boquilla sirve mas atar votos fieles",0,"@ Milinko_ worse ,.tie .Final Right Politics Nozzle Serves more Tie Faithful votes"
1052,nacional sanchez asegura  nunca  socialista sera adversario https : //t.co/a3rojbnizn,0,National Sanchez assures never socialist will be adversary https: //t.co/a3rojbnizn
1053,"@ jam1juan @ danicadiz28 jaja ... cuidao q aguantais cono , cejeis ello q 1 facha amilane , joe ( sto va pa largo q ? ) sigo ! eh !",0,"@ jam1juan @ danicadiz28 haha ... Cuidao q weathans cone, cejeis it q 1 facha amilane, joe (sto is going long q?) I continue!Eh!"
1054,@ george_stobbar ser fascista quejarse agresion nazi decir agresiones nazis .,0,@ George_Stobbar Be fascist complaining aggression Nazi say assaults Nazis.
1055,@ mikiforzarayo97 sera chaval apoya milicias protegen pais cierto presidente caracteristicas fascistas .,0,@ mikiforzarayo97 Sera Chaval Supports militias protect a certain president fascist characteristics.
1056,@ publico_es @ zelebtv impresentables rojo inda.ellos solitos descalifican . @ eduardoinda,0,@ Public_en @ zelebtv Apresentas red Inda. Solitos disqualify.@ EduardoInda.
1057,# vivaelcineespanol gusta patriotismo . ver si enterais pedazo fachas .,1,# Vivaelcineespanol like patriotism.See if you find a piece pachas.
1058,"@ joveneuropeo menuda montaran ... reivindicaciones , paguitas , fachas , trump ... cagarse espana luego subvenciones hacerse ricos",0,"@ Joveneuropeo Petuda ride ... Vindications, Paguites, Faes, Trump ... shit Espana then grants get rich"
1059,@ hombrerevenido @ nemetuit @ krls @ canaldigitalnd catalanofobia 3 %,0,@ MaleRevenido @ Nemetuit @ KRLS @ CanalDigitalnd Catalanophobia 3%
1060,hernando asegura psoe apoyara gobierno frente desafio independentista si actua... https : //t.co/s3nf3mnvdq,0,Hernando says PSOE support Government Front Independentist Challenge if you act ... https: //t.co/s3nf3mnvdq
1061,"verguenza ! ! ghvip : presuntos comentarios homofobos , amago escupir toque direccion https : //t.co/n835emhkro via @ vertele",0,"shame !!GHVIP: Alleged comments homophobos, I love spit touch https address: //t.co/n835emhkro via @ vertele"
1062,# laqueseavecina : pedro sanchez asegura  nunca  sera adversario socialista https : //t.co/kbztrzq2zz via @ abc_es,0,# laqueseavecina: Pedro Sanchez assures will never be socialist adversary https: //t.co/kbztrzq2zz via @ abc_es
1063,"@ raulartana hola diazmantes , si , raul diazmantes protagonizo catalan dos tontos idiotas",0,"@ RAULARTANA Hello Diazmantes, Yes, Raul Diazmantes Starting Catalan Two foolish idiots"
1064,"@ pugagmail naranjitos , escision d 1 partido-facha q comulga tb ideas q dicen q `` liberales '' neo-nazis asco !",1,"@ Pugagmail Naranjitos, Scision D 1 match-Facha Q Comulga TB Ideas Q Say q `` Liberals '' Neo-Nazis disgust!"
1065,sera 109 agresiones homofobas solo madrid https : //t.co/jnxyt1hixk,0,Sera 109 Homophobic aggressions alone Madrid https: //t.co/jnxyt1hixk
1066,"@ xxkirtsxx @ monicanicas @ i_vrajic ver ninato , alimentos basura , retrasado .",1,"@ xxkirtsxx @ monicanica @ i_vrajic See Ninato, junk food, delayed."
1067,"@ luchotebar independentista juego limpio , invitare comer .",0,"@ Luch Independentist Clean game, invite you to eat."
1068,"@ choyver eeuu , si descendientes indio emigrante ... asi",0,"@ Choyver USA, if indian descendants emigrant ... so"
1069,"hace falta # boicotalosgoya gente harta seudoactores , rancios antiespanoles viven subvencionados",1,"It is missing # Boicotalosgoya Hardta People beateactive, Rancios Anti-Spanoles live subsidized"
1070,@ jesfame cierto . anadir mariquita . `` to malo '' . endeluego ! ! acaso gryffindor ?,0,@ Jesphme true.Anadir ladybug.`` To bad ''.Endelue!!perhaps Gryffindor?
1071,si come mas 4/5 veces mes algun restaurante vez casa mas facha dedo menique francisco franco .,0,If you eat more 4/5 times a restaurant once a house facha finger Menique Franco Franco.
1072,perro haciendo saludo fascista mejor . https : //t.co/huxhdnddhi,0,Dog doing fascist greeting better.https: //t.co/huxhdndddhi.
1073,@ agarzon neonazi prima coja . llamame machista guapi .,0,@ Agarzon neonazi cousin cooka.Call me Machista Guapi.
1074,"@ ivaxofswing imagen supone cosas ciertas , hombres miedo feminismo mayoria apoyamos .",0,"@ Ivaxofswing Image supposes certain things, men fear feminism majority we support."
1075,unica cree homofobos realidad gays insultan gays nadie sospeche gays ?,0,Unica Create Homophobos Gay Reality Insult Gays Nobody Suspeche Gays?
1076,`` nazi '' `` panadero '' ejemplos . refiero disputas civiles parece deben acabar violencia .,0,`` `Nazi ''` `'baker' 'examples.I mean civil disputes seems to end violence.
1077,supuesto arabia saudi acoge refugiados ; arabia saudi financia guerra siria . leer mierdas tio,0,Assumption Arabia Saudi welcomes refugees;Arabia Saudi finances Syrian war.Read dude shit
1078,@ anajuliamena @ eccehumus fondo cuela . cierto rojo comunista mason republicano ...,0,@ Anajuliamena @ Eccehumus Background.True red communist Mason Republican ...
1079,@ squalicorax distintas tonalidades negro ( ?,0,@ Squalicorax Different black tones (?
1080,rachas 160 km/h viento subnormal importa si juega madrid . vida gente importa . https : //t.co/wxa2p1sywt,1,Rachas 160 km / h Subnormal wind care if plays Madrid.Life people matter.https: //t.co/wxa2p1sywt.
1081,cretin ( stupid person ) - cretino/imbecil/mamon/a . `` you ( stupid ) cretin ! ``  cretino ! /imbeci ! l/mammon !,0,Cretin (Stupid Person) - Cretino / IMBECIL / MAMON / A.`` You (stupid) Cretin!`` cretino!/ IMBECI!L / Mammon!
1082,@ mariaedelweiss1 @ citizengoes @ hazteoir @ actuallcom caretas beatas solo merecen insultos carcel homofoba,1,@ mariaedelweiss1 @ citizengoes @ hazteoir @ currently beata masters deserve insults jail homophoba
1083,@ ganadornatocr mamon jaja feliciidades crack,0,@ winnernatrococroch haha congratulations crack
1084,wenger eligio xhaka vez kante . sabra futbol dictador futbol ?,0,Wenger chose Xhaka time Kante.Sabra Football Soccer Dictator?
1085,vasco espanolito quiere ganar fama fascistas atacando neymar https : //t.co/mhyqcnhh5b,0,Basque Espanolito wants to gain fame fascists attacking neymar https: //t.co/mhyqcnhh5b
1086,`` -tocame rajo amiga +no importa calabaza amarilla -eres racista +todos diferencia q admito `` # simpsons,0,`` -ToCame Brajo Amiga + does not matter yellow pumpkin -eres racist + all difference q I admit `# Simpsons
1087,@ robertbarbz hetero ? ? ? ? mundo twitter maricon travesti bollera,1,@ RobertBarbz hetero????World Twitter Maricon Transvestite Bollera
1088,mundo rubios ; dominado moreno ! ( gran dictador ),0,Blond world;Dominated Moreno!(Great dictator)
1089,@ mariaedelweiss1 vete cagar bonita homofoba beata cateta antiabortista usted echo excepcion,1,@ mariaedelweiss1 vete cagar pretty homofoba beata anti-abortist catena you miss exception
1090,"@ atorrus @ publico_es bukaneros , antifas , anticapitalistas , sharperos , redsking ... puedes elegir",0,"@ ATORRUS @ PUBLICO_ES BUCCANEROS, ANTIFAZ, ANTICAPITALISTS, SHARPEROS, REDSKINS ... You can choose"
1091,"nuevo libro poemas . proyecto pequenito , sorpresas , colaboraciones muerte hecho respeto tremebundo genero .",0,"New book poems.Local Project, Surprises, Collaborations Death Made Tremebundo Gender Respect."
1092,", feminazi desas ? https : //t.co/ogbvhrvw5p",0,", Feminazi disasters?https: //t.co/ogbvhrvw5p."
1093,-shsl bollera dia ( ? -,0,-shswsl Bollera Dia (? -
1094,"tranquilxs todes , llamado feminazi hoy ... . sigan circulando",0,"tranquilxes all, called Feminazi today ...Keep circulating"
1095,@ turboraxet7000 siempre nazis rayarse fact,0,@ TurboraXet7000 Always Nazis Ray Fact
1096,@ krls @ canaldigitalnd catalanofobia llama ahora dar comentando partido lamentable,0,@ krls @ channeldigitand catalanophobia call now to give commenting a lamentable party
1097,rojo desos ? https : //t.co/83oanxzvwi,0,Red of those?https: //t.co/83oanxzvwi
1098,"- comeme rajo amiga ! - importa , calabaza blanca ! - oh ! racista ! - pues claro , diferencia admito !",0,"- Give me a little friend!- It matters, white pumpkin!- Oh!Racist!- Of course, difference I admit!"
1099,"@ gaydancer homofoba , narcisista . da asco oirla",1,"@ gaydancer homophoba, narcissistic.from Asco Oirla"
1100,pedro sanchez saca cara amable asegurando `` nunca '' socialista sera adversario https : //t.co/jiv2ojgdew,0,Pedro Sanchez takes a friendly face assuring `` never '' socialist will be adversary https: //t.co/jiv2ojgdew
1101,"@ livefutbolcom vaya tomar culo puto pais nazi , aqui . # rayovallecano mejor aficion . # todosrayos",1,"@ Livefutbolcom is taking ass fucking Nazi country, here.# Rayovallecan better hobby.# Everyone"
1102,"@ goyogg @ agarzon @ diegotorresro claro , entonces alemania prohibido partido nazi , alemanes comunistas totalirarios",0,"@ Goyogg @ Agarzon @ Diegotorresro Claro, then Germany forbidden Nazi Party, Totaliory communist Germans"
1103,"@ agarzon creia q solo mamon , ver mala sana q escribes saber sabiendo q hace mala persona .",0,"@ Agarzon believed that only Mamon, see bad healthy you write to know knowing that makes a bad person."
1104,borrador libro negro prota vez mierda tiran encima acelgas . mach verhoeven @ acuareladeudas,0,Draft black book Prota Sick shit throws over Acelgas.Mach Verhoeven @ watercolor
1105,"trump decretara sexo matrimonio , aborto matrimonio gay inmorales @ el_plural https : //t.co/xtpjfg0q2i",0,"Trump will decree marriage sex, immoral gay marriage abortion @ the_plural https: //t.co/xtpjfg0q2i"
1106,@ agarzon tolerancia fascismo ? habra mas fascista impedir alguien trabajar ser libre ? .el chaval negado @ realbetis,0,@ Agrazon Fascism tolerance?Will there be more fascist to prevent someone work to be free?.The Denado Chaval @ Realbetis
1107,@ krls @ canaldigitalnd malo comentando ... igual malo politico . acabaras .,0,@ KRLS @ CanalDigitand bad commenting ... equal political politician.End
