,text,hs,translated_text
145,worauf warten # fluchtlinge # asylanten eigendlich ? # griechenland = # europa = kriegsland asyl griechenland .,0,What are there # refugees # asylum actually?# Greece = # Europe = war country asylum Greece.
146,landtagswahlen 14.3. sicher # benzinabgabe eingefuhrt ! deutsche zahlen rekordsteuern fur # asylanten hangematte !,0,Landtag options 14.3.Safe # petrol delivery introduced!German numbers record taxes for # asylum hanging!
147,"kostenloses , langsames internet fluchtlinsheimen versto menschenwurde . # hungerstreik # rapefugees",0,"Free, slow internet escape ministry violence.# Hunger strike # Rapefugees"
148,"# gutmenschen , # islam unterstutzen , wundern , bald immer aggressiver barbarei # scharia d gefordert .",1,"# Gotman's, # Islam supports, wondering, soon becoming more aggressive barbare # Sharia D challenged."
149,# orf # zib20 # vergewaltigung irak. # asylanten kind ! # hallenbad # wien informationen wg opferschutz ! wer glaubt ?,1,# ORF # ZIB20 # Rape Iraq.# Asylum child!# Indoor pool # Wien Information WG sacrificial protection!Who believes?
150,# griechenland milliarden fur # asylanten griechische rentner bezahlen ! griechische marine migranten turkei bringen,0,# Greece billions for # ASYLANT Greek pensioners pay!Greek Marine Migrants Turkey
151,"schule nichte wurde eltern gesagt , madchen sollen mehr minirocken unterricht kommen . # islamisierung",0,"School Niece was said parents, Madchen should come more mini socks lessons.# Islamization"
152,"# merkel , hergeholten kulturbereicherer cdu wahlen . , eigene # scharia-partei grunden ? # abmerkeln",0,"# Merkel, highlighted cultural areas of CDU elections., own # Sharia party ground?# Eveliction"
153,"# amnestyinternational heult 1h schrecklich d , # asylanten welt bringen . linksfaschismus ?",0,"# Amnesty International howling 1h terrible D, # bring the asylum to the asylum.Left fascism?"
154,schwimmbader scheissen durfen versto menschenwurde . # hungerstreik # rapefugees,0,Swimming pools Shoes may violate human dignity.# Hunger strike # Rapefugees
155,# freilichtmuseum # hessenpark # asylanten nein danke # armlaenge,0,# open-air museum # Hessenpark # asylum no thank you # Armlaenge
156,zerreien maul uber `` '' # rapefugees `` '' . aufschrei `` '' make rape legal '' '' ? gab 's ...,1,Crunched mouth over `` '' # Rapefugees `` ''.Outback `` '' Make Rape Legal '' ''?Give it ...
157,"landtagswahlen : afd 2-stellig abschlieen , m kaiserin-wahlt afd notwehr # nichtwahler # nichtwahlen # krimigranten # rapefugees",0,"Landtag options: Complete AFD 2 digits, M Empress-chooses AfD Moneymin # Non-Wahler # Nonplace # Crimigrant # Rapefugees"
158,karneval # merkel anscheinend versaut . frauen fuhlen unsicher . # weiberfastnacht # rapefugees,0,Carnival # Merkel apparently messed up.Women feel uncertain.# Wienerfastnacht # Rapefugees
159,# cameron # bringt # # grobritannien # merkel ? # auer # asylanten # chaos # regierung,0,# Cameron # brings # # United Kingdom # Merkel?# Auer # asylum # chaos # government
160,# spd fordert unterstutzung fur arme deutsche fur # asylanten . abgelehnt ! # cdu heute .,0,# SPD calls for support for poor Germans for # asylum.declined !# CDU today.
161,# koln sexuelle ubergriffe koln . : # asylanten attakieren schwimmbad jugendliche madchen bekommen daraufhin `` '' hausverbot '' '',0,"# Cologne sexual attacks Koln.: # Asylum attack swimming pool Teenagers Girls get there, `'' House ban '' '"
162,# steuererhohungen wegen # fachkrafte kommen erst # bundestagswahl . # wirschaffendas # merkel # integration # rapefugees # spd # cdu,0,# tax increases due to # professionals come first # Bundestag election.# We create the # Merkel # Integration # Refugees # SPD # CDU
163,"religion doof , doofheitsfreiheit , problem # islamisierung # katholischemissionare # gnargh",0,"Religion stupid, stupid hands freedom, problem # Islamization # Catholic missionaries # Gnargh"
164,"gegner # asylanten # nazis gleichzusetzen , einfach falsch ! verharmlost ns-regime ! # clausnitz # bautzen # deutschland",0,"Opponent # asylum # Nazis equal, just wrong!Hearted Nazi regime!# Clausnitz # Bautzen # Germany"
165,raumung calais ! super ! # refugeesnotwelcome,0,raumung calais ! super ! # refugeesnotwelcome
166,# leyen erklart : # deutschland # fluechtlinge / # asylanten soldaten ausbilden situation # syrien # krieg sichern,0,# Leyen explains: # Germany # Flechtlifts / # Asylum Soldiers Form Situation # Syria # Secure War
167,"nichtwahler . macht briefwahl , einfach schnell .. # krimigranten # rapefugees # stegner # augstein # simonepeter # gabriel # roth # kunast",0,"Non-wahler.Makes postal ballot, easy fast .. # Crimmigrant # Rapefugees # Stegner # Augstein # SimonePeter # Gabriel # Roth # Kunast"
168,", `` '' rechte '' '' ausfressen # afd schuldsind # groko u # grune net fur verbrechen # asylanten verantwortlich ?",0,", `` '' Rights '' '' Food # AfD guilt are # Groko and # Green Net for crime # asylum responsible?"
169,"dank # merkel : mehr # asylanten , mehr turken , mehr ausgaben , turkei kommt eu . verlieren merkel . # cdu abwahl !",0,"Thanks to # Merkel: More # asylum, more turks, more issues, Turkey comes EU.Lose Merkel.# CDU deslad!"
170,wurde eigentlich geschichte `` '' syrischen arzten '' '' ? # rapefugees ja wohl wahrlich gynakologen .,1,Has actually history `` '' Syrian doctors '' ''?# Rapefugees well probably gynakologists.
171,deutsche wurde 70 jahre lang erzogen mund halten ! schluss ! # refugeesnotwelcome # volk # afd # merkelmussweg,0,Germans were killed 70 years old mouth!Enough !# REFUGESNOTWELCOME # Volk # AfD # Merkelussweg
172,pseudo # sturmwarnung # nrw schutz deutscher frauen # rapefugees # jager arsch retten ? # dusseldorf # karneval,0,Pseudo # Storm warning # NRW Protection of German women # Rapefugees # Jager ass save?# Dusseldorf # carnival
173,# morgenmagazin lat # asylanten berlinale israelfeindlichen film anschauen finden toll ! davon lernt schreiben 30 .,0,# Morgenmagazin Lat # Asylum Berlinale Islamfine Movie Find great!It learns to write 30.
174,betreuung fur - rechtsanspruch # kitaplatz gilt fur # fluchtlingskinder # fluechtlingskrise # asylanten # fluechtlinge,0,Support for - Legal claim # Kitaplatz applies to # escape beads # Fluechtling Crisis # Asylum # Fluechtings
175,"# hayali # asylanten spanien abschieben , uber 20 % arbeitslose riesige verschuldung ! tipp : grenzen sichern !",0,"# Hayali # asylum of Spain, including 20% unemployed huge debt!Tip: Secure borders!"
176,"warum spenden # grune , # cdu # spd einkommen fur # asylanten ? geld menschen leichter ausgeben lat !",0,"Why donate # green, # CDU # SPD income for # asylum?Money people are easier to spend Lat!"
177,# schonborn schande ! huldigt invasoren christen erbarmungslos ermorden ! # rapefugees # christen # kirche # fpoe,1,# Sandborn shame!Homely invaders murder Christians mercilessly!# Rapefugees # Christians # church # Fpoe
178,brauchen aufstand anstandigen deutschland . # abmerkeln # abschieben # grenzkontrollen # islamisierung stoppen,1,need uprising donor Germany.# Eveliction # Pick up # Border controls # Islamization stop
179,"ziehe # revolution # krieg , zumindest nehmen revolution teil , . ( marcel proust ) # wehrdich # ia # stehauf",0,"Draw # Revolution # war, at least revolution participate ,.(Marcel Proust) # Wehrdich # IA # uphill"
180,"# srfarena # svp logik : # minarette # schweiz gefahrlich , # waffen fur # scharia-staat # saudi-arabien unbedenklich .",0,"# Srfarena # SVP logic: # Minarette # Switzerland dangerous, # weapons for # Sharia state # Saudi Arabia harmless."
181,"regierung schutzt angeblichen sturm beim rosenmontagszug , # gang-rape # rapefugees # abmerkeln # fluechtlingskrise",1,"Government protauses alleged storm at the Rose Monday train, # Gang-Rape # Rapefugees # vote # Fluechtling Crisis"
182,anfangl.motivation # asylanten # integrieren beruf lernen bald nachlassen ! hohen anforderungen kennen .,1,Startl.Mitivation # Asylum # Integrating profession Learning soon Slimming!know high requirements.
183,warum sollten weibliche # eindringlinge eigentlich ordnung ? irgendjemand brut aufgezogen . # rapefugees,0,Why should female # invaders actually order?Somebody raised brood.# Rapefugees
184,verhaftungen vergewaltigern erfolg verkaufen aufmerksamkeitswinseln armseligen behorde . # polizei # koln # rapefugees,1,Adheres rapists Success Sell attention Winters Arm's Army.# Police # Cologne # Rapefugees
185,"tag , anhanger # islam deutschland stromen , weitere etappe # islamisierung erfolgt ! # islamistheproblem # afd",0,"Day, Pendant # Islam Germany Stroms, Further Stage # Islamization takes place!# IslamisteForlem # afd"
186,"herrlich # deutsche # medien berichten , # hamburger # karnevalumzug wurde wegem sturm abgesagt , wegen # rapefugees",0,"Gorgeous # German # Media Reports, # Hamburger # carnival parade was canceled because of storm, because of # Rapefugees"
187,1000 straftaten # asylanten 2015 deutschland.1000 straftaten # asylanten nacht # koeln .,0,1000 offenses # Asylum 2015 Germany.1000 Crimes # Asylum Night # Koeln.
188,deutsche # nazi pack irgendwann entscheiden . # klappehalten mal ernsthaften # widerstand leisten. # wirschaffendas # rapefugees,0,German # Nazi Pack eventually decide.# Folding times serious # resistance.# Traditions # Rapefugees
189,"dachte , # asylbewerber deutschland # kriegsfluchtlinge . tag stehen # algerier , marokkaner afghanen.. # asylanten",0,"Thought, # asylum seeker Germany # War refugees.Day stand # Algerian, Moroccan Afghans .. # asylum"
190,"# sterntv zeigt realitat rente . # asylanten lehnen arbeit ab , 4000 netto verdienen versprochen .",0,"# Sterntv shows realitat pension.# Asylum leaning work off, 4000 net promised."
191,"stimmt , fuhren # scharia . gabe bald # wiederholungstater mehr diebstahl . # srfarena # dsi # handab",1,"True, drove # Sharia.Give # repeat offenders more theft.# SRF Arena # DSI # Handab"
192,"regierung rotkappchenkomplex , futter lieber wolf ( kriminelle # asylanten ) , gromutter ( eigene # volk ) # merkel # cdu",0,"Government Red Skipper Complex, Lining Dear Wolf (Criminals # Asylum), Gromother (own # people) # Merkel # CDU"
193,friedlicher # karneval # islamisierung . lauft # integration . erblassen lander neid .,0,Peaceful # carnival # Islamization.Read # integration.Ejust Lander envy.
194,# zib2 # wolf heute opernballmilde : einzige zeile uber supervorteil # asylanten ...,0,# ZIB 2 # Wolf Today Opera Ball Mild: Single line over Supervoresil # asylum ...
195,"# schweinefleisch fur # fluchtlinge # asylanten . wer saufen kinder vergewaltigen , braucht extra `` '' wurst '' '' ..fuck refugges",1,"# Pork for # flights # asylum.Who rape children, needs extra `` '' sausage '' '' ..fuck Refugges"
196,"# asylpaket2 endlich beschlossene sache , sehen # asylflut eingedammt # fluchtlinge # fluchtlingspolitik # asylanten",0,"# Asylum package 2 finally decided thing, see # asylum flood contained # Refugees # Refugee Policy # Asylum"
197,# islamisierung eigentlich unubersehbar stattfindende islamisierung deutschlands . pegida recht ?,0,# Islamization actually unuitable islamization of Germany.Pegida right?
198,# bereicherung # asylanten ? # sicherheitslage # deutschland katastrophal schlecht ... # asylchaos # abmerkeln,0,# Assembly # asylum?# Security situation # Germany catastrophic bad ... # ASYLCHAOS # Voice
199,# annewill # islamisierung gar schlimm . gerade # unterwerfung gelesen ; - ),0,# Annewill # Islamization even bad.just read # submission;-)
200,asylant verkleidet fasnacht frauen begrabschen gehen . gesellschaftssatire pur ! # fasnacht2016 # satire # asylanten,0,Asylum disguised Fast Night Women walking.Corporate pure!# Fasnacht 2016 # satire # asylum
201,", gemaigte opposition # syrien besteht # fudamentalisten , # gottesstaat # scharia ? # pestcholera",0,", Moderate opposition # Syria exists # Fundamentalists, # God State # Sharia?# Pest Cholera"
202,"kinderfickende , schachtende # rapefugees ! wer kinder- , frauen- , tierrechte verteidigt , darf # gruene # spd # cdu wahlen ! # ltwbw",1,"Children's fucking, batching # Rapefugees!Who defends children, women, animal rights, may # Gruene # SPD # CDU elections!# LTWBW"
203,baden-wurttemberg gibt 's ne extra # asylanten -polizei ! bisher viele anzeigen/straftaten wenig verhaftungen !,0,Baden-Württemberg gives it an extra # asylum-in-police!So far many ads / offenses have little arrests!
204,# asylantenheime # anzunden= # verbrecherisch -aber einziges augenmerk # deutsche # straftater +nicht # krimigranten # rapefugees = # nogo,0,# ASYLANTHANTS # LIGHTS = # criminal -BABER only focus # # # # # # # # # # # Rapefugees = # Nogo
205,"# merkel lat deutschen steuerzahler bluten fur syrien , algerien , marokko , tunesien , etc . bietet mio # asylanten all incl . grandios dumm",0,"# Merkel Lat German taxpayer bleed for Syria, Algeria, Morocco, Tunisia, etc.Offers Mio # asylums All Incl.terrific"
206,wann stoppen # faymann # spo # mikl-leitner # ovp endlich durchwinken weiterschicken # asylanten # wirtschaftsfluchtlingen ?,1,When stopping # Faymann # SPÖ # Mikl-Leitner # ÖVP finally swindle Next Send # Asylum # economic escapes?
207,# scharia # deutschland ? kolner kulturtanzer demnachst handlos ? berufsunfahige fruhrentner ? fragen uber fragen,0,# Sharia # Germany?Kolner Kulturzer Coming soon?Professional league?Questions about questions
208,"aldi verkaufen lachs , morgen ablauft.im # asylanten-heim gabe sowas .",0,"Aldi sell salmon, runs tomorrow. In # Asylum's home Gabe Suchas."
209,kinder schwimmbad '' '' # edathy gefallt ! # rapefugees # kolnbad .,0,Kids swimming pool '' '' # Edathy faded!# Rapefugees # Kolnbad.
210,"linksgrun-versiffte mischpoke berlin wundern , # rapefugees sommer richtig abgehen . deustche madels , ..1/2",1,"Links Green-Vermed Mischpoke Berlin wonders, # Rapefugees summer right away.German Madels, ..1 / 2"
211,"# sophienhof zensiert twitter trends ? blo ansprechen , fur schei problem zukommt # rapefugees",0,"# Sophienhof censored Twitter trends?BLO response, for shit problem is # Rapefugees"
212,# rapefugees koln aktiv . ubergriffe schwimmbad zundorf . sommer kommen # koelnhbf # nolegida,0,# Rapefugees Koln active.Upered swimming pool Zundorf.Summer coming # Koelhbf # Nolegida
213,"fluchten , urlaub . # idomeni # refugeesnotwelcome",0,"Right, vacation.# IDomeni # refugeesnotwelcome"
214,", , denen verlangen , tun , ? # merkel2016 * europaische losung , # asylanten # asyl",0,", Which desire do,?# Merkel2016 * European solution, # asylum # asylum"
215,"schade , heute wahl , wurde namluch direkt afd wahlen . # refugeesnotwelcome # widerstand",0,"Too bad, today choice, Namluch was directly elected AFD.# RefugeesNotWelcome # resistance"
216,# rapefugees laufen langsam warm . kolnerin fluchtling vergewaltigt . # obergrenze # armlange # alaaf # karneval,1,# Rapefugees slowly run warm.Kölnerin refugee raped.# upper limit # armlange # alaaf # carnival
217,# annewill warum gibt europa einheitliche standarts # asylanten uberall selbe leistung bekommen ? einfach ? ? ?,0,# Anne wants Why gives Europe uniform standards # asylum to get the same power everywhere?simple ???
218,stellt lugenpresse eigentl schon uberlegungen munchen nacktbadesaison isar fluchtlinge primaten ? hahahaha # rapefugees,1,Does Logenpresse ownl already consider Munchen Nudebadeseason Isar Escape Primates?Hahahaha # Rapefugees
219,frauen freiwillig fluchtlingen ficken lassen versto menschenwurde . # hungerstreik # rapefugees,1,Women volunteering refugees fucking violating human dignity.# Hunger strike # Rapefugees
220,"90 % # asylanten deshalb d , nirgends welt mehr geld bekommen ! nebenbei islamisieren . # lanz",1,"90% # asylums therefore D, nowhere world get more money!Incidentally, Islamise.# Lanz"
221,sollt nazis taten weniger nazis beurteilen '' '' ... sagte niemand . # appeseament # islamisierung # taqqiya,0,Should Nazis deeds less Nazis judge '' '... nobody said.# appeseenenment # Islamization # Taqqiya
222,"viele menschen # europa furchten # islamisierung , berichtet # hartaberfair . # migranten",0,"Many people # Europe scary # Islamization, reports # Hartaberfair.# Migrants"
223,# deutschland # asylanten # sicherheitsbeamten ausbilden # perspektive fur # syrien schaffen # msc2016 # fluechtlinge,0,# GERMANY # ASYLANTS # Safety Officers Education # Perspective for # Syria # MSC 2016 # Flechtlings
224,"beim # lasttweet aufgefallen , zuerst # refugeesnotwelcome # refugeeswelcome vorgeschlagen . konn ? # followerpower",0,"At # LastWeet noticed, first suggested # RefugeesNotWelcome # RefugeesWelcome proposed.Konn?# FollowerPower"
225,"wer # islamisierung bestreitet , sei trip arabisch dominierte viertel london empfohlen . # hartaberfair",0,Those who deny Islamization is recommended Trip Arabic Dominated London district.# hard but fair
226,wer uberhaupt immer kriminelle # asylanten europa aufnehmen ? # passverfalschung # schleuser,0,Whoever always record criminals # asylums Europe?# passport # lockers
227,# aufschrei # ausgruenden # belastigung # fluchtlingsfrauen # fluchtlingsheimen ? konnt wohl # koelnhbf u # rapefugees ? : '- (,1,"#ufrkwriter # excavate #gasting # escape screws # escapelist,Could Wahl # Koelnhbf U # RAPFEFUGES?: '- ("
228,stadte- gemeindebund erwartet 2 mio # asylanten 2016. zeit fur grenzsoldaten . massenabschiebungen . # merkel amtsenthebung !,0,City community budget expects 2 million # asylums 2016. Time for border soldiers.Mass slides.# Merkel Officer!
229,"frage , warum sehen menschen d millionen muslimischen # migranten gefahr sinne # islamisierung .",0,"Question, why see people d millions of muslim # migrants danger sense # Islamization."
230,"# lanz staune , leidenschaft # islamisierung # deutschland verteidigt ! !",0,"# Lanz is amazed, passion # Islamization # Germany defends!Being!"
231,"langsam nahern # cdu/ # spd-nahen wirtschaftsinstitute seriosen prognosen , wonach # asylanten 50 mrd .  pro jahr kosten .",0,"Slowly Counter # CDU / # SPD Near Business Institutions Serious Forecasts, What # Asylums 50bn.cost per year."
232,# groko-regierung burgerliche mitte schon lange verlassen ! # islamisierung # umerziehung # migrantenstadel # merkelmussweg,0,# GROKO Government Civic Middle for a long time!# Islamization # rewind # migrantenstadl # Merkelmussweg
233,"laufende # islamisierung deutschlands europas macht deutlich , deutschland europa wirklich .",0,"Ongoing # Islamization of Germany in Europe makes it clear, Germany really."
234,"wer , glaubst , finanziert durchfuttern , zelte , bekleidung , armen # rapefugees grenzen ? glaubst zahlen fur irgend ?",0,"Who, believes, financed by spotting, tents, clothing, poor # Rapefuge borders?Do not pay pay for any?"
235,"leute , deutschland hassen immer mehr # fluchtlinge dorthin holen - # asylanten-hasser ?",0,"People, Germany hate more and more # get flights there - # Asylum Hasser?"
236,"# fluechtlinge # gg illegal ! art . 16a # asylanten # eu + sichere drittstaaten . # naherosten , # afrika =",0,"# FLABTSPLESS # GG illegally!Art.16a #sylumants # EF + searching drunk states.# sehortest, # Africa ="
237,"lieber # horst # seehofer , gibt # asylanten , besser # tierasyl aufgehoben ? # sz # faz # zeit # nzz",1,"Dear # Horst # Seehofer, are # asylum, better # Tierasyl canceled?# Sz # FAZ # Time # NZZ"
238,"worauf warten scheiss # fluchtlinge # asylanten eigendlich ? # griechenland = # europa = kriegsland . stop refugges ,",1,"What are Scheiss # Refugees # asylum actually?# Greece = # Europe = warland.Stop Refuggage,"
239,# merkel co erwarten 500000 # fluchtlinge 2016 ! 2015 anfang 250000 ! # v4 druck . # islamisierung nein,0,# Merkel Co expect 500000 # escape streets 2016!2015 beginning of 250000!# V4 pressure.# Islamization no
240,besser schreckschusswaffe # rapefugees : wasserspritzpistole gefullt schweineblut ^^,1,Better Shot Weapon # Rapefugees: Water Spray Gun Folding Pork Blood ^^
241,"extraunterkunfte fur frauen u christen , # asylanten schutzen.wars net besser separieren ? flieger nachhause",1,"Extra courses for women and Christians, # asylum protect.wars Net better?Flyer home"
242,"# asylanten : # eu # gipfel : # merkel show , millarden d. # turkei anweisen u. visumpflicht gleich abschafft ? !",0,"# Asylum: # EU # Summit: # Merkel Show, billions d.# Turkey instruct u. Discount light abolish the same?Being!"
243,"# annewill bekommen weimarer republik , # islamisierung , siehe # schweden , dt . kultur + geldverschwendung !",0,"# AnneWill get Weimar Republic, # Islamization, see # Sweden, DT.Culture + money waste!"
244,deutschland deutschen . `` `` # fluchtlinge '' '' # illegale # uberfremdung # islamisierung # antigermanismus # widerstand # abmerkeln # remigration !,0,Germany Germans.`` `` # Escape Rods' '' # Illegal # Obstacleung # Islamization # Antigermanism # Resistance # Eveliction # Remigration!
245,# klockner biegt wahrheit zurecht ! dank # merkel millionen # asylanten d. marokkaner . erst gar land lassen,0,# Klockner bends truth!Thanks to # Merkel million # asylum d.Moroccan.first
246,terrorrazzien asylheimen . gibt zusammenhang illegaler einwanderung islamischem terror ? # islamisierung,0,TerraRazzium asylum homes.Is related illegal immigration Islamic terror?# Islamization
247,"lieber # horst # seehofer , # geld # saudiarabia versucht momentan # islamisierung # europas ! # sz # faz # zeit # nzz",0,"Dear # Horst # Seehofer, # Money # SaudiArabia is currently trying # Islamization # Europe!# Sz # FAZ # Time # NZZ"
248,wissen uber 50 % # asylanten ewige langzeitarbeitslose . warum sitzen # illner & # ? ware reprasentativ !,0,Know over 50% # asylum eternal long-term unemployed.Why do # Illner & #?Goods Representative!
249,respekt ! turke zieht deutschland moschee nachsten hoch . gewinnt ! # islamisierung,0,Respect!Turke attracts Germany Mosque next high.Win!# Islamization
250,maas : `` '' kommenden wochen uber zukunft europas entscheiden . '' '' - genau : islamisierung grenze dicht ! # refugeesnotwelcome,0,Maas: `` '' Current weeks of the future of Europe decide.'' '' - exactly: Islamization border tight!# REFUGESNOTWELCOME
251,"schleich . infiltration , massiver migrations # jihad latent linke konditionierung # lugenpresse sorge wegen # islamisierung",0,"Schleich.Infiltration, Massive Migrations # Jihad Latent Left Conditioning # Lug Press Care Because of # Islamization"
252,# silvesternacht # nrw . erste verurteilung ! 6 monate bewahrung fur bereits vorbestraften # asylanten . gutes zeichen .,0,# Silvestern night # NRW.First conviction!6 months probation for already pre-sustained in asylum.good sign .
253,# merkel # turkei . schnell grenzen schlieen frau mehr reinlassen ! # abmerkeln # refugeesnotwelcome,0,# Merkel # Turkey.Fast boundaries Clear woman clean more!# Eveliction # REFUGESNOTWELCOME
254,nachste mal vertecke # rapefugees torte dumme nazi sau # tortalerkrieg,0,Mixture Teke # Rapefuge Tie Stupid Nazi Sau # Tortaler War
255,nordafrikanische single manner not welcome # rapefugees,0,North African Single Manner Not Welcome # Rapefugees
256,schutzend deutsche frauen stellen belastigung # rapefugees . # wasistrechts,0,Protective German women provide loading # Rapefugees.# Hasistrechts
257,"wer zahlt kindern , kompletten unterhalt beim studium , # asylanten ? ! ! # maischberger",0,"Who pays children, complete maintenance while studying, # asylum?Being!Being!# Maischberger"
258,problem nich # asylanten . uninformierten ubergangenen burger . # politik ignoriert 's immer . # bautzen,0,Problem not # asylum.Uninformed ugregenten burger.# Politics ignored 's always.# Bautzen
259,# ard lauft schon # rapefugees propaganda ... . kotzen,1,# ARD Run # Rapefugee Propaganda ....puke
260,"seht profilbild ! glaubt , # rapefugees belehrungen benimmkurse vergewaltigungen abgehalten ?",0,See profile picture!Believes # Rapefugee Teachings Benim Finish Routes?
261,"n24 : mehr polizei , weniger feiernde mehr sexualdelikte # abmerkeln # rapefugees # merkelmussweg # refugees",0,"N24: More police, less celebrating More Sexual Likes # voice # Rapefugees # Merkelussweg # Refugees"
262,"# nohate fur kindergarten schulen gibt gelder , # asylanten bekommen arsch geschoben . gehts ?",0,"# Nohate for kindergarten schools gives funds, # asylum getting ass was pushed.Is it?"
263,regierung alimentiert menschen welt & fordert # islamisierung unsrer heimat ... unsren steuern ! # volksverrater abwahlen ! # afd,1,Government Alimenting People World & Calls # Islamization Unsomselning ... Unsen taxes!# People's mediator off!# AfD
264,make rape legal '' '' findet merkel deshalb flutet land # rapefugees . # abmerkeln # merkelmussweg # merkeldiktatur,1,Make Rape Legal '' '' Find Merkel Flute Country # Rapefugees.# Eveliction # Merkelussweg # Merkelikatur
265,"# hausverbot fur 4 ubergriffigen mob # sophienhof # kiel . na super , ja sicher denen . . ? ? # rapefugees",0,"# House ban for 4 overright mob # Sophienhof # Kiel.well, yes sure those..??# Rapefugees"
266,europaische losung geben . merkel greift strohhalm gibt.. # orban # merkel # cdu # rapefugees # cdu,0,Add European solution.Merkel grabs straw gives .. # Orban # Merkel # CDU # Rapefugees # CDU
267,integration findet kopf statt ! ? bislang eher schwanz ! # koelnhbf # fluechtlinge # rapefugees,1,Integration takes place Head!?So far rather tail!# Koelnhbf # Flechtlings # Rapefugees
268,"neue begriff # asylsuchende mehr mitleid hervorrufen # asylanten , # asylbewerber , # migranten # illegaleeinwanderer ?",0,"New term # Asylum seekers More compassion # Asylum, # asylum seekers, # migrants # illegal immigrants?"
269,eigtl . vielen vogel kameras randale- # asylanten # mazedonien ?,0,Eigd.Many bird cameras randal- # asylum # Macedonia?
270,"mittelmeer fluchtlingsboote haken zuruckschleppen , zerstoren gut . kommt mehr # asylanten",0,"Mediterranean refugee boats hook trail back, destroy well.Comes more # asylum"
271,"zaune unausweichlich , # islamisierung anschl . # jihadh bereits nigeria , indien , thailand , israel , frankr , belgien , uk ... stoppen",0,"Fence inevitable, # Islamization then.# Jihadh already Nigeria, India, Thailand, Israel, Frankr, Belgium, Uk ... Stop"
272,# frankreich macht ja schon grenzkontrollen . wirtschaftliche einbuen ? no . # grenzenzu # festungeuropa # refugees # refugeesnotwelcome,0,# France already makes border controls.Economical losses?No.# Boundaries to # Fortress Europe # Refugee # RefugeesNotWelcome
273,"schwenkt falsche funfziger gabriel richtung , damals pack bezeichnet ! # merkel # asylanten # maybritillner",0,"Swinging false fun gabriel towards, back then pack!# Merkel # asylum # Maybritillner"
274,# scharia konnen # merkel # siggi erst recht durchregieren . # groko,0,# Sharia can # Merkel # Siggi can first go through.# Groko
275,"# tagesschau nennt # levante-dschihadisten , fur # islamischenstaat # scharia # syrien kampfen , `` '' einigermaen gemaigte rebellen '' ''",0,"# Tagesschau calls # Levante-Jihadists, for # Islamic state # Sharia # Syria fighting, `` '' reasonably mated rebels '' ''"
276,"# illner : # cdu lebt falschen land scheint ... 12,5 mio deutsche arm ( 2016 ) . geld fur # asylanten gibt 's dicke .",0,# Illner: # CDU lives false country seems ... 12.5 million German Arm (2016).Money for # asylum are fat.
277,# pegida habt maulwurf handabhacken fur diebstahl # scharia erschieen illegalem grenzubertritt # afd,0,# Pegida have mole hand hacking for theft # Sharia appeared illegal border crossing # AfD
278,sloterdijk schon gesagt ? gibt moralische pflicht selbstzerstorung . # islamicstate # islamisierung # fluechtlingskrise,0,Sloterdijk already said?Gives moral duty self-destruction.# Islamicstate # Islamization # Flechtling Crisis
279,# zdfzoom # fluchtlinge # asylanten reportage fur interessierte ! 1000 dank frau # knobel-ulrich u zdf,0,# ZDFZoom # flights # asylum reporting for interested!1000 Thanks to Woman # Knobel-Ulrich U ZDF
280,wunscht schlagkraftige burgerwehr fur # sophienhof . politik versagt ganzer linie . # rapefugees # abmerkeln,0,Wishes powerful burger arm for # Sophienhof.Politics fails whole line.# I vote # Rapefugees #
281,unterhaltsam metamorphose v # gutmenschen # besorgteburger beobachten neben schule tochter # asylanten-heim entsteht,0,Entertaining Metamorphosis of # Gotman's # Worried Citizens Watching In addition to school daughter # asylum's home
282,rettet deutsche frau multikuliti wahn # rapefugees,1,Saves German Woman Multikuliti delusion # Rapefugees
283,# rapefugees siedlung ? # hartzundherzlich,1,# Rapefugee settlement?# Hard-hearted
284,"syrische # asylanten hungerstreik gehen , klopapier gelegentlich fehlt ? wer unzufrieden , gehen ! no # refugeeswelcome",0,"Syrian # ASYLANT Hunger strike, Klopapier occasionally missing?Who dissatisfied, go!No # RefugeesWelcome"
285,"weder islamophob rassistisch , kritik islam uben . # kinderbraut # frauenunterdruckung # intoleranz # scharia",0,"Neither Islamophob Racist, Criticism Islam Uben.# Children's bride # women's auflection # intolerance # Sharia"
286,"# sonderrecht fur # radikale , # kriminelle # islamisten installieren ? -nach d # scharia aburteilen ? - # diebstahl : hand ab ? -schnell ruhe karton",0,"# Special right for # radicals, # criminal # Islamists install?-After D # Sharia off?- # Theft: hand off?Quick calm cardboard"
287,zuckerberg schliet kreis . # refugeeswelcome # refugeesnotwelcome,0,Zuckerberg Schliet Kreis.# RefugeesWelcome # RefugeesNotWelcome
288,# nopegida = # isis unterstutzer # scharia befurworter # islam gehort de sympathisanten # gg bruch gutheier # asylindustrie profitierer,0,# NOPEGIDA = # ISIS Supporters # Sharia BeforeDearn # Islam Gehaden DE Sympathisants # GG Break Gutheier # Asylum industry Profiter
289,# asylanten sollen # arbeiten konnen.die # wirtschaft gibt # knowhow # staat bezahlt . sowieso ... .,0,# Asylum should be # working. The # economy gives # KnowHow # state paid.anyway ... .
