text,hs
user jilatin sayang memek mu ',0
user user user yg bego user nusantara ',1
awak patroli 05a giat anjangsana sambang patroli dialogis sekurity balandongan residence arahan waspada menjaga keamanan ketertiban dilingkungannya masing2 jelang pilkada serentak 2018,0
user ngentod yuk ',0
aset indonesia ambil orang asing freeport ambil amrik,1
user tiati mencret \xf0\x9f\x98\x91\xf0\x9f\x98\x92 ',0
melanggar undang-undang apapun,0
gubernur cunihin ... teu kaop aya nu herang : ) ),0
user dora sompret ',1
"warga baduy selesai memperingati tradisi seba pendopo pemkab lebak dilanjutkan bertemu gubernur banten wahidin halim , sabtu ( 21/4 ) # sebabaduy2018 ; ; an",0
user user hebat ya..bisa bullying cfd..bisa tdk bendera israel dikibarkan ... bom surabaya..bisa tdk ancaman presiden..bisa polisi menetapkan tsk dipakai,0
"dukungan gnpf ulama berkurang , kalah 2019..karena aksi tangkap busukmawati anget2 tai ayam.. ; user user user ; # 2019gantipresiden ; # 2019gantipresiden ; # 2019gantipresiden ; # 2019gantipresiden ; # 2",1
akrobat solidaritas lucu remah-remah kekuasaan presiden jokowi menggerus janji-janji kampanyenya .,1
sumbangan gaza.. jgnlah penyumbang yahudi.. ',0
butuh presiden ganyang pki anti pki !,1
user move on mantanku yg sipit sipit gemesin gitu ih : ( ',0
rt user user hahhaa user loe dikatain buihh emang pantes sihh,1
rt user : ngentot wc mas yuk url,0
asset kejual kek\nharga kek\nyang kerja tka kek \n\nbodo mereka\nkarna gaji perbulan terimanya ',0
"rt user : nambah nih..mega collection yg minat , monggo d dm url",0
polling google direncanakan 28 maret - 20 april 2018 ; ; mendadak dihentikan 3 april 2018 responden yg menolak jokowi 2 periode mencapai 91 % ! ; ; penutupan resmi polling google ditetapkan 2 april dgn posisi : ; ; menolak jokowi 87 % ; setu,0
"bangsat wakil rakyat , yg mulutnya ya bangsat.\nkalau monyet wakil rakyat , mulutnya ya monyet.\nkalau babi wakil rakyat , yg mulutnya ya babi.\nkalau anjing wakil rakyat , yg mulutnya ya anj",1
ngaca luh bolot url,1
"user user knp ga aneh ustadz belajar dr non-muslim/atheist , belajarnya eropa/amerika/australia ? \n\nemg ga aneh liat pastor belajar katolik india dr biksu ? '",0
jokowi menguasai jawa barat ...,0
"user user akibat makan gaji dr duit korupsi blbi yg toke2 cina , otak cebong benar2 dungu . \nmasalah tka cina fiksi tp sdh fakta , tp anggap isu tsb fiktif , hancur negara jual '",1
modus yg sindikat cina menipu uang rakyat indonesia.. usir cina indonesia,1
user kampret telat deh gua ',0
"kelak mengungkap jujur , muhammad yg bicara quran , lukman ?",0
hrs hapus islam ajaran sesat yg mendungukan & membiadabkan umatnya,1
"user user ustad mondok sih ? kerjaanya ngetweet , bikin status nyinyir . tweeter kafir lo stad . '",1
user ngentod yuk ',0
aksi dukung/pilih presiden suaranya senada *pribumi/rakyat indonesia : buzzer'2 bayaran cina,1
kebanyakan fitnah nih mpok silvy debatfinalpilkadajkt gue2,1
edan pisan ',0
user user user tai dibls pake acc lain\xf0\x9f\x98\x82 . jd enak dipanggil hyung ',0
"lihat noh tampang lu , tampang banci , lgbt ! url",1
user user coba perhatikan dipersidangan teroris nggak alqur'an bb nggak dasar zonk sontoloyo '',1
"user user user kasusnya sp3 , bong.. gak terbukti..\n\ncuma halu cecungung kodok , alias cebong aja itu.. '",1
user astagfirlloh ... parah rezim ',0
rt user : sebar hoax pembangunan era jokowi,1
user user antek antek zionis komunis,1
"penyesatan diluruskan , allah swt ngajar bangun keluarga , cocok2 penis",1
user beda bingit dg rezim dzalim skarang..swasembada cuman angin surga semangat sejahterakn petani vietnam thailand ! ',1
suasana stq tingkat kabupaten ngada . ntt . masdjid mimbar dana . swasembada umat islam bawa nama pemda mtq tingkat propinsi . ntt . menyedihkan . ; # 2019gantipresiden,1
user mainnya jamban \xf0\x9f\x98\x82 ',0
"sengaja itumah , rakyat ga bodoh , smoga sgera ganti presiden amin",1
user user user ga mikir keluarga korban bom ukhti2 otaknya dengkul.. kzl ya ? ',1
"user maklum gua korea ori , sipit '",0
user jgn lupa.. prabowo ajak amien rais fpi.. jgn pulang kl menang ya,1
user ? nete ? ',0
"user user user user user bebas . terserah . dlm memahami konteks agama ( islam ) . ; , kematian realitas . kebangkitan , hisab , surga neraka keyakinan mutlak .  ? ? ? ; terse",0
pendengar dialog yahudi israel versi \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3 ',0
"user user awal2 gak nervous kalo foto ariel , foto aja ... \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 '",0
"user udah , nggak mereka.\ntapi mengcounter tindakan brutal anjing2 fpi itu.\naku perlawanan masyarakat , kuncup bu",1
"# informasiunik # ntb & gt ; enam bahasa resmi pbb : inggris , perancis , arab , cina , rusia spanyol . '",0
"user user user user user user user user user user user user warisan presiden periode . 10 th hasilnya cm bbrp album lagu , kader2nya korupsi berjamaah . tp skrg lagaknya sera",1
"warisan , tradisi budaya ?",0
"pemaen liga inggris , gak regulasi pembatasan pemaen aseng . haduh . '",0
user usir cina nkri user user user user user,1
user user user user cebong otaknya ngeblend ... ... ',1
user review penelitian2 yg membuktikan msg in chinese food = bikin sindroma restoran cina.\n\nwaktu hasil2nya diteliti 1 zat yg ditemukan dlm makanan2 tp sbg penyebab gejala2 ga enak .,0
user user planga plongo.wong kepalanya gak alias otaknya dungu . ',1
semut kaiju nakal\nsaya tanya\napakah tanah kegelapan ? \nsemut kaiju nakal\nsaya tanya\napakah tanah takut setan ? ',0
user user user user top nya lg bs yg bela penista agama skrg belagak bela agama ; wkwkkwkwkw ; mabok,1
"user user muka lu cabul , kalo muka sih , banci mah beraninya anonim ... '",1
"user nete , kak ? \xf0\x9f\x8c\x9a\n\nuntung dn-nya bener engga udah nate tabok : ' ) // ''",0
jokowi cinta papua . # jokowisayangipapua,0
user adminnya tolol ',1
rt user user istimewanya orang dimata jokowi . tp publik tdk tertipu penyamarannya . dukung perppu ormas,1
"aja eror jo , kampang kau dri kemaren gitu '",1
akutu ndabisa kalo kamutu \n\nsssst bacot ',0
user user user balas pakai pantun\n\n\xf0\x9f\x8e\xb6\ndari banten bawa bekal cengkareng terbang blitar ... \n\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\nbeli coklat dimakan pohon salam ... \n\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\xf0\,0
"user user user user kain kafan yg dipake muslim utk bungkus mayat adlh tradisi/adat//budaya yahudi.\n\nyohanes 19:40 \nmereka mengambil mayat yesus , mengapaninya kain lenan membubuhinya rempah-rempah",0
user user marah umat lo ... .\nemang gue fikirin ... .\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\nmati ajah sonoh ... minum kencing onta ',1
user user user user biar daerah bandung berkembang pesat jatinangor sumedang ... sekitaran cengkareng berkembang daan mogot serpong kamal dll ... otomatis infrastruktur yg dibangun jar,0
"`` jujur partai mewakili islam ppp '' . ; ; habib saggaf al-jufri , ketua utama al-khairat , bersilaturrahmi kediaman beliau . menambah keyakinan semangat berjuang umat , bangsa n",0
user tu gembrot opp mukanya bulet pipi nya offside lehernya ga keliatan wkwk url,0
"mbah soleh : '' miras oplosan , pelarian warga akibat ekonomi : sosiolog ui paulus wirutomo menyebut permasalahan ekonomi dana ? ",0
"user plonga plongo ... pah poh..dlongap dlongop.. ; tp melaporkan ahlinya filsafah . ; mmg yg terdepan kedunguannya , semoga klo hukum tdk berat sebelah user tdk terbukti menistakan agama . si janda user dituntut",1
user user user user user user indonesia lenyap 2030 ... pujaan tolol ya pengikutnya tolol ... bencong ... anak nya bencong.. ',1
bembem kampret *ngakak sampe besok* \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 url,0
"warga banjar sandan , desa bangli -baturiti sikap dukung pilkada bali damai , tolak hoax",0
"user maklum prof , yg teriak2 pst gk mengenal kristen . katolik , tema gereja katolik thn `` amalkan pancasila . bhineka , indonesia '' . krn kt percaya , dimanapun kt ditempatkan disitulah kt hrs mengamalkan iman2 '",0
"pengen ngentot diciumin gini , dimanjain gini ahhh idaman bgt topnya url",0
"user user user user user bedanya yg kepemilikan ri 10 % , yg 51 % .\nperlu freeport maling , perusahaan resmi yg ijin syah rezim",0
"user , konspirasi yahudi didlmnya ga tau . '",0
user tai jijay markojay ',0
"indonesia negarahukum ! jokowi ubah indonesia mjd negara kekuasaan , yg makar jokowi ! lengserkan jokowi",1
user dasar ckck maho ',1
user user user user user budaya yahudi ? ? yahudi agama abraham yg murni tp seiring jaman murni . bagian2 yg islam & amp ; kristen . dgn islam sama2 makan babi m,0
user user user user user \nnajis mogoladoh user ',1
"user pake casio rin , diameternya bulet gitu ga bikin cungkring . lupa serienya udah rusak : '' ) '",0
mabuk-ksbb-mrebesmili . cupu ! ',1
rt user user rakyat jelas..,1
"coba kalo prabowo , sampe level ob aja perannya , jokowi klaim , turunkan ! ! ! url",1
bantu share lur.. ; user user user user user user user user user,0
user halah kampret . ngirim ',0
"insya allah , pemimpin bersatu ulama ulama hanif , indonesia berkah . amiin . ; ;",0
"rt user : jm 7 an udah mu tidur , , ya aq gangguin km..maljum ngentot , jumat malem kudu ngentot lg dek nung . url",0
"orang cina mah bebas si mukidi ; ; keahlian cebong 1 , tukang tipu ! ! ! ; cebong mah gitu , goblok nggak ketulungan . plonga plongo mengakibatkan optimisme ; ; # 2019gantipresiden # plongaplongo # dunningkrugereffect",1
"user user terserah gua , gua ngatain cebong . . haha lucu banget cebong kapir ni , sok iye ujuk2 ngasih data pengen pinter mata cebong2 haha , gak sadar keceplosan keterusan ngatain agama i",1
"bioskop , transisi ekonomi ala arab saudi",0
"liat orang sulit bisanya gamau bantu , liat ntar pas lu susah gaada bantu mampus lu tai . '",1
"user ade ustad yg otaknye nangkring dengkul susah jalan gak dibantu amplop , tetep dibiarin ngoceh ngalor kidul.\nade ustad miara jenggot bandot , doyannya jd provokator , nyantai2 aja die , gak diapa-apain.\nade ustad perutnye bun",1
eanjink awas aja sampe si biru2 bawa orang backstage gua slepet pake ahgabong bodo ',1
user user user user user user user user user user yg cocok dikatain sontoloyo\xf0\x9f\x98\x81\xf0\x9f\x98\x81 emang bom kampung ga kasi mati orang . ',1
user user gubernur disambut presiden,0
user ngentot ',0
user sekelas presiden gak paham aturan . indonesia hancur kalo gini . # 2019gantipresiden,1
user cindy ngewe ',0
antek komunis nya ... teriak huuuu bp . taufik ismail -hafizhahullah url,1
"momen kegiatan budaya , direncanakan ribuan warga baduy membanjiri kota serang . ; # excitingbantenonsebabaduy ; ; # genpicilegon",0
ccd anjir sinyal ',0
\xe2\x80\x9c . . .\xe2\x80\x9d\n\nmemperhatikan warga pasar asing diam . ',0
"\xf0\x9f\x8c\xb9tomohon pusat pembelajaran agama kristen katolik . khusus berdoa meditasi bukit kasih , suci indah tenang . # tomohoninternationalflowerfestival '",0
user user kepentingan nasional ? ngomong ember sono ! ! ngomong gak data . cm modal congor ama ludah . nenek2 bunting ',1
user pantat balita bopeng y ',0
user user user user user menghadapi cebong santai mbak..kalo kt santai tp ngeselin bikin cebong emosi tinggi\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ',1
"user bravo user ... buah jatuh pohonnya . kl pohonnya buahnya , kl pohonnya congor buruk ... buahnya ? '",0
rt user user yg aneh dgn bpk user klo kpk bubarkan yg ott maling2 rakyat ? ? ?,1
"faktor alam , kerawanan faktor non-teknis pelemparan ka melintas .",0
user user pemimpin yg & amp ; berkualiti adlh yg senantiasa mencari jalan penyelesaian yg kondusif rakyat bijak menggelak dgn menyalahkan orang ... .akhir zaman ramai kalangan umatku adlh orang munafik islam s,0
"aparat sipil , tni , polri yg rumah sediakan presiden jokowi . 17 april 2018 .",0
"gosip orang iri , disebarkan orang bodoh , diterima orang idiot\xe2\x80\xa6 url",0
rt user user mohon dibantu saudara-saudara ahmadiyah depok masjidnya disegel pemda.dulu pemilihan presiden coblos jokowi-jk .,1
user user hehe biasaaaa.. ga nyanggup debat trs gw dituduh china.. typical bani kampret . ',1
user dimanfaatkan utk politik rezim ... ',0
user jokowi - ahy vs prabowo - ( blm tau ) ; # 2019gantipresiden ; # 2019presidenbaru ; # asalbukanjokowi,1
"user user user tuh ustad gim gim gitu namanya , lupa , ujaran cebong kampret dihentikan . semestinya dihentikan ujaran kafir , dajjal , dll . \xf0\x9f\x98\x9b\xf0\x9f\x98\x9b\xf0\x9f\",1
user deh nangkring nangkring pohon ya susah bedain kunti ',0
burung dara terbang hulu ; burung nuri sayapnya biru ; satukan suara pemilu ; pilih presiden ; ; mancing ikan malam ; ikan dimakan dicampur ketan ; ayo menangkan partai islam ; hancurkan partai syetan ! ; ; allahu akbar..,1
"user user khalifah prof. ? \nkan sunatullah pastinya ? \ntuhan malaikat iri hati nggak setuju , dinamakan iblis . \ntugas manusia sbg khalifatullah mengambil hikmah ( kebijaksanaan ) . \n\n\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 '",0
"user user dimana , yg sistem pemilihan langsung , incumbent diuntungkan . jabatan presiden dibatasi . kalo tdk bisa2 32 th dipimpin presiden .",0
"pernikahan kepala : teknologi , alam , budaya . lahir keturunan sesiapa ternganga  ? ? ?",0
ya allah signal axis geblek banget dah ',1
user tau ah ngomong aja onta ! ',1
user jempolnya kelebihan bacot ',0
user membela nyari pembelaan tuh ? carsen ya ? \n\ngua kalo lu kaga bangga belajar 2 mapel doang asu . ',1
besok besok kalo budek slaahin pentagon ',0
user bawang putih orang kafir ... china paham komunis ... awas bawang putihnya tar bikin negara indonesia ',1
user wkwkwk admin user tolol kuadrat ',1
3 bank bumn meminjam uang china . publik pemerintah pinjaman bangun infrastruktur . memfasilitasi china menguasai newmont . perbuatan kongkalik,0
jatim anti berita hoax pilkada damai,0
kepikiran air mineral yg pagi diminum dikit pas nyetir ngga sempet habisin karna kebelet eek yg keburu imsak . ',0
"user user user weh gimana , gawat citranya asu ... . '",0
user zonk antek orde baru..yah sah sah aja mimpi orde baru.. ',0
potensi lokasi pelajari daerah menoreh sabrangkidul purwosari girimulyo cocok bertanam salak pendongkrak ekonomi sehari-hari,0
tweet in english bermakna `` bajet hot '' . ; ; tweet melayu bermakna `` so kampung '' . ; ; tweet islam bermakna `` bajet alim '',0
user mending bikin google form aja takutnya yg ngerep diusilin cowok2 bejad : ( ',0
user halah tai . kacang lupa kulitnya ngatain jyp : '' ',0
user ga munafik seokjin hyung cocok soft ',0
"cinta buta . cinta murni , luhur dibutuhkan . buta seandainya cinta menguasai dirimu pertimbangan '",0
user user islam nusantara ngga bedanya cebong nusantara ',1
"tiba2 sadar bahasa `` kampret-cebong '' tdk pantas..setelah sekian menebar bahasa dg sara kebencian ... ? ? trs kata2 `` kafir , cina , pki..dsb ... ? ? # munafik . '",1
"user user user user korup oom , pdip skill terpendam\n\nurl",1
aye senang banget foto ... kemesraan presiden jokowi ulama,0
user user belek onta\xf0\x9f\x98\xa4 ngomong gue kaan\xf0\x9f\x94\xa8\xf0\x9f\x98\xa4 ',1
"masuknya jokowi tokoh muslim berpengaruh dunia berdasarkan lembaga survei the muslim 500 , bukti perjuangan presiden umat muslim indonesia ; # tokohmuslimberpengaruh # themuslim500 # jokowi # muslimindonesia # mediaindonesia",0
antabur ancuran tai burung ',0
user oia ? kayak trans papua . bertahap selesai jokowi . bilang makasih pemimpin . gk selesai selesai presiden . ya bilang makasih . bener ?,0
5 . presiden user : mestinya posisi minggu ( publikasi ) media nasional internasional . rutin diadakan rangka mempromosikan asian games ke-18 # jokowipacupromosiasiangames # yuk,0
"gak ngerti puisi sih , minggu pas nonton acara bentara budaya , suka ya pas baca , ya kali aja tau trus kasih referensi  ? ? ?",0
jiun gak salah pilih taehyung ( v bts ) idolanya tae beruntung banget fansboy sperti jiun \xf0\x9f\x92\x95\xf0\x9f\x92\x95 kesayangan ku \xf0\x9f\x98\x97\xf0\x9f\x98\x97 ',0
gak menyangka sby difitnah jokowi skrg : ( sby diktator kayak jokowi url,1
user ogah yg ngajak plh jkw idiot ',1
user user kalo cacat otak dipelihara ',1
"user user user matamu picek a ? duit gak maksa beli , hutang release disiapkan 11 bank koar2 . entar bayar dana gak `` urusan `` . dungu plus koplak diambil '",1
"laki-laki memakai cincin tengkorak , sepatu berwarna putih , tahi lalat dagunya . perempuan bermata sipit , berambut , manis senyumnya . sederhana , cinta bahagia '",0
user pembeli menemukan barang dibeli gerai hauz sesuai cacat pembelian hauz menjamin pengembalian barang harga 7 ( syarat ketentuan berlaku ) # hauzminiquiz # hauzid\n\nyuk kawan ikuta,0
user user user user loe sekolah..agama lo merah ya sekolah.. kapar kapir ..barang2 lo emang made in saudi ? ? ? ..paling hp china..kasihan gw sm hidup lo..jgn gila ya jokowi 2 periode ahok bebas depan.. tgb dah,1
user banci kaleng ',1
user user kampret lu zonk ... dimata lu salah pakde jokowi pemerintahan . wowo yg dimata lu,1
hutang diatas ribu trilliun ! & amp ; disengaja tuk menambah utang ! rezim jokowi gak nasionalis ! gak pancasilais ! prediksi ana emang sengaja tuk hancurkan nkri ! biar tergadai ne pertiwi ! terjual ama as,1
korban rezim komunis bknlah angka . tanggung-tanggung ; 100 juta darah manusia tercecer paham yg menghalalkan sgl .,1
"a ? ? trend . trend sepatu , , eeeeeeee , trend me , meee , membentuk pasar pasar eee pameran disini..a ? ?",0
"ahok jamban yg dibela aparat , kristen china kafir berani menghi url",1
orgnya amien sih tue.belah agama hak ... ..tapi sayangnya otak maling teriak maling resmi ditahan kpk,1
user mampus lu kunyuk ',1
benowo budaya papua ; ; filosofi konsep bendera merah putih bendera indonesia menyatukan belasan ribu pulau keberagaman budaya indonesia . ; ; # mencintaikaryaanakbangsa,0
"vivo v9 grand launch ! disiarkan langsung candi borobudur 12 stasiun tv nasional , saksi perpaduan sempurna teknologi mutakhir , budaya , fashion 29 maret 2018 jam 8 malam . user # vivov9 # vivo # vivov9grandlaunch",0
tionghoa kaya ? putus sekolah ? kebanyakan dugem ?,1
rt user user ya udah mundur aja user ( klo membunuh 260jt rakyat dgn perlahan,1
gubernur jatim perbaikan jembatan widang selesai h-15 lebaran,0
user pengen goblog-goblogin pagi . ',0
user user ancem2an kaya banci aja jancok ',1
awak berdoa si setya novanto capek mati.mudah-mudahan setya novanto mati nya didalam banda url,1
"jujur , menabikan muhammad yg catut nama tuhan legalkan kejahatannya , lukman ?",1
gua trauma beli pulsa kalo kesedot mulu . bangsad ga tri ga indosat aja kayaknya \xf0\x9f\x98\xad ',1
"ulama yg memiliki kedalaman ilmu , yg menyikapi masyarakatnya kasih sayang . ; ; mari muliakan mereka..",0
"user what , nulis `` sportifitas '' salah ? `` sportivitas '' . ahai ... banci kaleng kena goreng ... memalukan si gembel warnet . \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82 '",1
"capai 96 % , presiden jokowi tinjau progres pembangunan bandara kertajati ; ;",0
user yg kuatirkan pki triak pki . ',0
"user user ya iyalah.. minions gak main md1 , , duo daddies md2 md1 , fajar/ardianto md3 md2 . '",0
user tuntut golkar pecat setya novanto dpr pembelanya user user mundur pimpinan kalo malu,1
"user negara terjual ... ... \ninilah hebatnya paek lek jokowi , negara udh d keteng , sdh kuasa pemerintah d negara , cpns thn d khusskn untk sinamata sipit , sdh memperkosa negara , pngkhianat dsar pki . '",1
user bangsat banci manatuh\xf0\x9f\x98\x82 ',1
user kalo ketawa sipit duanya ? ? ',0
user eh jancuk dimana ',0
user baca berulang ulang tetep ga ngerti gara gara libur trus goblog ',0
\xe2\x80\xa2 : 173 cm\n\n\xe2\x80\xa2 berat : 47 kg\n\n\xe2\x80\xa2 ciri fisik : \n - tinggi\n - langsing\n - mata sipit\n - hidung mancung ',0
"user bu vero . ; ; hari-hari menemani ahok gubernur dki jakarta menjalani sidang penistaan agama , ketabahan beliau . sungguh kepribadian teguh .",0
"user ahok gak nista islam , korban politik keji , anak bangsa dgn prestasi dimatikan . yg goblok coba ? '",1
user cebong kakean istilah tetep aja hasilnya 0 ',1
"well udh bertaun-taun hidup dunia , udah bergaul org ( haha ) , tetep aja ga nyaman udah bicara `` warna kulit , mata sipit '' \nmama org sunda asli , menikah papa yg keturunan `` orang china '' '",0
"user wah.. bangkai kapal kog mengganggu ekosistim sampah utk biota laut , ikan ... ilmu ya ... '",0
sukses user ; 1 . sukses prestasi ; 2 . sukses administrasi ; 3 . sukses pelaksanaan ; 4 . sukses ekonomi ; 5 . sukses warisan kebanggaan generasi . ; cc . user user user ; # asiangames2018,0
"user speaker parlimen hutan rimba yg speaker ungka , ahli2 berhormat yg kepala monyet ( parti beruk2 nyanyuk ) kera2 yg makan jela . \n\nparlimen malaysia umnobn = parlimen hutan rimba taman negara '",1
"hobby : \nngutang \njual asset\nsibuk urusan\njual issue radikal\nimpor hasil tani/ternak\nimpor tka\namnesia pura2 lupa\n # miskinmoralitascuihhh\ndan , \nrakyat plonga plongo rp . 14rb/hari sdh tdk miskin lg\n\xf0\x9f\xa4\x94\xf0\x9f\x",1
"user demo kpk , tp bawa pasukan nasi bungkus yg biar gak malu2in \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 '",0
halaqoh & amp ; silaturahmi ulama lampung ; penyerahan mandat cawapres user ; # cakiminthenextwapres # cakimin # cawapres2019 ; user user,0
buta hati buta mata okay ',0
user user user untungnya greja katolik denial kobobrokan tsb mereformasi gereja \xf0\x9f\x91\x8d ',0
"isis , al-qaedah , aliran khawarij bahaya laten islam umat islam",0
user user user user kebanyakan minum kencing onta nih .. ',1
user ketua komisi ii jokowi tolak penghapusan pilkada langsung ketua komisi ii,0
"user user user gk bilang yg gpp gituh ? kalo ngomong umat beragama bodoh gpp ? yg gk bilang umat islam gituh ? logika goblok , kalo bilang kitab suci parah menghina agama k",1
user bacod ngentod . emang ga dpt pulsa doang ? dapet temen . biar lo merantau org lo kenal lol . ',1
user balesnya banget ih si pecun : ( gercep ah ',1
user user emang kelam sinting klo bilang culture bnyk ditiru krn utk membuka luka menista\xe2\x80\xa6 mksd nya appreciate budaya itu\nsure gue ga habis pikir\ngue blok lama2 orang2 ',0
user user ferdinand pintar jaga congor . sok jagoan . lawan jokowi teman . kulihat kau serang kek orang bego . kubilang jabatan kau diisi ruhut tumpul . otak ka,1
ayo buang alquran kitab sampah user user user user user user,1
"biografi kh kholilurrahman cicit syaikhona kholil bangkalan madura ; biografi kh kholilurrahman ; asiapa kenal kh kholilurrahman . ; ; ra lilur dipanggil , ulama didatangi ...",0
user mata krna sipit dibilang kayak korea pas sma dibilang salah member snsd \xf0\x9f\xa4\xa3 ',0
", gus mus bersikap santai . user , user gus yasin menanggapi serangan isu penistaan agama . # ganjaryasin",0
user barokalloh . ; dukung ; # 2019gantipresiden ; # 2019gantirezim ; # hancurkanpartaisetan,1
user user whahahaahaha mantap intinya ngentod ',0
"user wkwk ? \n\nwkwk yerin kotaro , sipit jd pengasuhnya ya ^-^ '",0
user salah cebong ! ! ',1
"rekam jejak user , pendidikan formal 1 . fakultas ekonomi , universitas gajah mada # siapaaniessandi",0
user user user user user user user user user user user user user user user user user user user user,0
rt user : ngentot diatas\nurl,0
orang gendut kontolnya mitos fakta : p. fetish latex ? : p url,0
ulama jawa barat dukung presiden joko widodo pilpres 201 ; user user ; # 2019tetapjokowi,0
user : betapa tubuh indonesia terkepung tersandera . tubuh disasar rezim mengukuhkan kekuasaan sistemik . ',0
user user kalo jokowi - tommy ri1 & amp ; ri2 .dipastikan cebong yg bunuh . \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ',1
"m\xc3\xa9lihat watak jenderal moeldoko terbaca beliau dunia bisnis , moeldoko bekas panglima tni yg ahok pengusaha konglomerat tionghoa baret n penghargaan warga tni , je",0
lengserkan ni orang dasarnya pengecut jokowi,1
user user user user namanya pembelian investasi dananya 2 equity ( modal ) debt ( utang ) . bank2 tsb cm menyediakan pinjaman dgan bunga yg sgt competitive . jdi milik asing . kepemilikan ttp milik indo,0
"8 . presiden user : tahan uji , tahan banting , tawakal , berserah allah berusaha berikhtiar . pesimisme apapun # jokowiajakmasyarakatoptimistis",0
user user nor'azam . tu azam gila hahaha '',0
user aahh winwen ! ! syial lesbi.. my typical of my girl bgt ! ',0
populerb1 8 : prabowo jadikan isu rohingya tekan pemerintah url url,1
"user user , serius ? macem umat katolik renaissance ? gitu \xf0\x9f\x98\x95 '",0
"user krn bbrp milih main rusia , turki , china krn sih tax heaven \nalias 48g wes bener angkat lightstick mu kawan sayidan jalanan tuangkan air kedamaian . '",0
user user maklum ya diriku noob . pantesan ga dibales ko han . ',0
"rt user : user ahok sosok yg komplit , hatinya busuk , ucapannya menjijikkan , perbuatannya gak kalah brengsek , menista\xe2\x80\xa6 '",1
"user eue ayo , dikasih ga ? '",0
fiktif fiksi,0
ahok korban rezim . turunkan jokowi,1
"user temen yg kaya gitu . lesbi alasannya , sadar jalan yg pilih ga bener gakan bener utk depannya . main\xc2\xb2 skrg aja gt sembuh",0
user penghianat nkri komplotan yg keputusan merugikan negara ! ! tenggelamkan komplotan moncong babi antek pki ',1
"umat islam tertekan ? ; indikasi tertekan : ; - susah bangun rumah ibadah , ; - dilarang kegiatan keagamaan rumah , ; - kena persekusi kegiatan organisasi keagamaan . ; ; , umat islam indonesia yg meng",0
"sabar hinaan allah rasul-nya , ibnu ummi maktum menegurnya wanita yahudi kali , diindahkan wanita yahudi . terpaksa , beliau memukulnya . , pukulan mematikan perkara dilaporkan kpd bag",0
rt user : edan `` user : kapolri : isu rohingya `` digoreng '' menyerang pemerintahan jokowi url,1
"menyadarkan wanita indonesia , muhammad bajad khadijah meninggal , menjadikan perempuan budak seks",1
user user user defisit negatif dlm ekonomi moneter,0
"user user user lo bego , baca tu `` salah '' , baca biar gak dungu bong '",1
user user user user user user user aktifis 98 ala anak2 pki ',0
"mari sebar kebaikan utk jabar memilih pasangan # asyik no 3 pasangan # sudirmanida jateng , ... .allahakbar a ? ? a ? ?",0
user user user user dungu idiot setambak ',0
"\xc3\x8fpsk mengaku mahasiswi , pasang tarif rp 150 ribu ditiduri | url url",0
"rt user : berbenah alon-alon . kurangi leh mu do mayak kick off blayer-blayer wira-wiri nggowo gendero mengatas namakan geng , ko\xe2\x80\xa6 '",0
user user lucuk sipit hmmm ',0
user user user tai luh mah ',1
user maunya mah gt aw cm ya gmn titit gua burik ',0
scroll insta dak farah ni tetiba mcam cerita '3 idiot ' ... gambaq pra matang \xf0\x9f\x98\x82 '',0
rasulullah saw anjurkan muslim berdagang ? | republika online,0
user user kang konter deket rumah wkwkwk koko koko sipit \xf0\x9f\x98\x82 ',0
rt user user hutang gede.rakyat susah.dah ye alay politik lo,1
user org cina baca tweet hahaha ',0
rt user : user user kunyuk nih yg gua wkwkwkk ',0
ganyang pki sekuat tenaga,1
user user 1 ) dpr legislasi nasional ternakin cebong gk pk ngomong ',1
user berharap pks yg bubar tpi pki pdip yg bubar ',1
`` ... allah membiarkan sesat orang kafir '' ( qs 40 : 74 ) ',0
"dikasih pr segara kerjakan molor 2 , tuh korbannya tukang ceramah yg radikal bergentayangan.anggota dpr baca buku `` the power of now '' ... .bukan nongton power of love yg nggak laku . '",0
bubarkan kpk ... . tdk sop penyadapan sesuai keputusan mk..,1
"user indeks ftse-100 0,39 % saham-saham inggris menguat pe",0
