text,hs
sturzt lugenpresse drauf ... ..gefundenes fressen ... .aber 13 jahriges madchen stundenlang wilden vergewaltigt ... ... .pfui deibel,1
sturzt lugenpresse drauf ... ..gefundenes fressen ... .aber 13 jahriges madchen stundenlang wilden vergewaltigt ... ... .pfui deibel,1
oh verdammt ! ! ! ! gutmenschen : lichterkette fallt heute ! ! ! ! ! ! hahahaha ... . : - ),0
bildet gefalligst sofort lichterkette fur verschwundenen fluchtling . berlin munchen mindestens . sicherlich nazis beteiligt ...,0
10 deutsche turkei sterben passiert mal . ubermaige besturzung .,0
qualitatsjournalismus eben .,0
passt medienpolitik unserer regierung .,0
letzte woche 300 deutsche 100 lebende auslandische mitburger beim schnee schippen erfroren . ..ausserdem 700 zeitungsaustrager ... langsam lacherlich ...,0
"sterben tag menschen , , bekomme deswegen bestimmt schlechtes gewissen . vielmehr argert , asylanten gesundheitskarte kriegen sollen . behandeln lassen konnen ( zahne ) usw kosten .",0
linke hetze,0
"fresse theater ware , halt leben starken kommen",0
tote kommt geht @ r*** vorbei .,0
"gab toten , laut tagesschau heute",0
toten gibt '' s . ne falschmeldung .,0
weitere phantom-refugees bekommen ...,0
"sieht mal , krank politiker schon . mussen mittel zuruck greifen , stimmung bevolkerung , kriminellen fluchtlinge , bringen . schuld bleibt ferkel merkel kriminellen genossen cdu - spd - linke grunen .",1
"sieht mal , krank politiker schon . mussen mittel zuruck greifen , stimmung bevolkerung , kriminellen fluchtlinge , bringen . schuld bleibt ferkel merkel kriminellen genossen cdu - spd - linke grunen .",1
fur solle falschmeldungen kriminelle delikte gibt ja linksradikale her ja bezahlt einfach ekelhaft ! ! ! !,0
"klar , schon gestunken radio gehort ...",0
"jahre 1989 , kurz bevor ddr zusammengebrochen , stasi westen ddr-haus grenz-nahe geschossen . ddr-medien tatsache `` bosen imperialismus '' schuhe geschoben , letzten verzweifelten versuche , untergang retten . geschichte wiederholt ... , zusammenbruch vorhandenen erbarmlichen systems mehr aufzuhalten ...",0
"ja , ja , erstmal stimmung . sache spater wirklich rauskommt liest ja sowieso . warte grundsatzlich lieber ab geruchte bewahrheiten , ja oft facebook fall .",0
arm ? dummer geht 's nimmer .,0
haha ottos ?,0
mischen irgendwelche finstere machte lsd trinkwasser ? schizophrenen blodsinn gewisser vogelchen mehr erklaren..,1
"erbarmlich , methoden , linke gutmenschen rest bevolkerung versuchen vermitteln , unmenschlich schuldig sind.. heuchler versuchen unwahrheiten , fakten schaffen..",0
bitte lesen,0
"verachtung fur groen medien , nonstop verlogenen toten syrer gesprochen - niemals offentlich vielen echten vergewaltigten frauen , ermordeten frauen - mordopfern , schwerverletzten , usw ... .wem blo schamlosen lugenpresse geholfen , wem ? - verstehen ... vergewaltigte kinder , tag sexuelle ubergriffe , blo badeverbot fur vergewaltiger , blo diskoverbot fur diebe rauber , blo einschrankung - willkommen absurdistan ? ? ?",1
"verachtung fur groen medien , nonstop verlogenen toten syrer gesprochen - niemals offentlich vielen echten vergewaltigten frauen , ermordeten frauen - mordopfern , schwerverletzten , usw ... .wem blo schamlosen lugenpresse geholfen , wem ? - verstehen ... vergewaltigte kinder , tag sexuelle ubergriffe , blo badeverbot fur vergewaltiger , blo diskoverbot fur diebe rauber , blo einschrankung - willkommen absurdistan ? ? ?",1
spruch linke ratte passt schon ...,0
text uber bild bezogen : linker macht ordnung ... . ; ),0
"heute morgen antenne bayern gehort ! dummen menschen davon sowas erfinden ? einfach bescheuert ! ! ! hoffe , ne richtige geldbue bekommt ! ! ! !",0
"russen passiert ware , ware geschrei lugenpresse riesig . putins propaganda sexuellen mibrauch kleinen , 13 jahre alten berliner madchens gesagt . augstein vergleicht weltwoche sturmer . kennen grenzen .",1
"russen passiert ware , ware geschrei lugenpresse riesig . putins propaganda sexuellen mibrauch kleinen , 13 jahre alten berliner madchens gesagt . augstein vergleicht weltwoche sturmer . kennen grenzen .",1
`` aufschrei '' grosser beim anschlag deutschen turkei . schone heile welt ... .,0
machtig aufgebauscht .,0
fassen . glaube mehr . mitleid fallt glauben ab . gutmenschen bleibt entschuldigung ? ? ? ? luegen uber luegen .,0
"einziges blatt sender berichtet gleicher weise uber -fast erschossenenen-plakatekleber . fake ! traurig , deutschen medien geworden . `` vertrauensverlust '' allein , zustand gar beschreiben . `` verachtung '' ware richtige wort . pfui , schamt ! `` freien journalisten '' .",0
jagt ja lacher nachsten ... sofort klar wat nich stimmt ! dat son zeckenzuchter erfunden uberrascht nich !,0
acht wind obdachlosen jahr sterben genannt,0
"iss ja thema mehr , nehmt artikel raus faacebook .",0
wahrscheinlich pass toten abgegeben,0
"medien gesellschaft , nix medien tun , nenne aktive verdummung , dummes volk leicht regieren",0
weit davon entfernt wort `` lugenpresse '' benutzen . trifft leider 100 % !,1
weit davon entfernt wort `` lugenpresse '' benutzen . trifft leider 100 % !,1
typisch deutsche tagespresse !,0
kommen gleich tranen ! ! !,0
mal groe luge medien,0
"medien schon klargestellt , tv , zeitung radio ? totgeschwiegen ?",0
"medien beeinflussen warnehmung . dabei wichtig , veroffentlicht . wesentlich wichtiger , veroffentlicht . medien per gesetz richtigen darstellung verpflichtet . niemand zeigt medienanstalt presseagentur . niemand anzeige wirklich verfolgen . wozu gibt gesetz ? sagen , recht-staat . ( alibi )",0
"kriminalitat fluchtlinge gestiegen !  wirklich ? wandern falle , angezeigt statistik ? wann wandern `` falle '' statistik ?  kleines beispiel gefallig ? frau geht fugangerzone z.b . koln mob ( mehrere dubios aussehende gestalten ) lustern angeschaut schallen wortfetzen `` fickie ... fickie '' ruber ... frau bekommt angst weicht mob . dennoch folgen 2-3 gestalten mob ... schritte rennen manner geben verfolgung ... angst macht breit ! anzeige stellt frau , `` alltag '' geworden ja standig anzeigen erstatten ... statistik sagt ... `` anzeigen ... sauber ... ! '' ... `` kriminalitat gestiegen '' ... abends liest frau folgende schlagzeile tageszeitung versteht welt mehr : `` kriminalitat fluchtlinge gestiegen ! ''  willkommen deutschland ! gib manipulation chance ! ",0
? genug,0
"eben fast frisch geschrotetes musli mund gefallen , horte meldung sei erfunden ... schon trauermarsch lichterkette ausdruckstanz beine gestellt ... ..o je ... ..",0
ar ... .,0
"schon beschamend 94416f601d78bfe6 , sagst , tut seele weh.ich dafur menschen helfen , erster linie .",0
"luge ! weis ! schickt hause , passier sowas nie !",0
"quatsch eh glaubt qualitatsmedien . sagt . ware schon , gauck betroffen ware . steckt ?",0
"wer macht , schmiert hakenkreuze zundet wohnheime ! ! !",0
"wirklich neu , meldungen art sturzt , tagelang schreiben gehabt . ebenso neu , einfach uberprufung gefressen . find witzig , immer uber 'rechte hetze ' geredet , gleichen zuge existenz 'linker hetze ' total negiert . nichtmal messer angreifen^^",0
"wei , warum erfunden ! ; ) deutsche `` zusammen bricht '' sagt `` oh nein , geschehen , soweit darf kommen , sollten unterstutzen '' .. o.a . genau psychospielchen kommt niemand ! ! ! ware , ja lange anstehen , interessieren ? scheie - tschuss ! ! ! niemand bleiben ^ ; )",0
ha ha peinlich,0
"ja , ... echt hammer , ? ! wiedermal , wohltatigkeit , bzw mitleid spekulieren !",0
grunen bewiesenen padophilen vergangenheit suchen uber bildungsplan regenbogen baden-wurttemberg kinderzimmer ... . schweigen ! ! !,0
weniger,0
kommentar mitgelesen entspricht horen geloscht.aber tote syrer jegliche kontrolle ubernommen.so beweisen unserer presse los ist.wie dumm sein.aber wen wundert .,0
xd,0
wieso artikel hervorgehoben mutmaliche erfinder geschichte schwul ? irgendeine bedeutung ?,0
schade weniger besser,0
fehler irgendeiner weise rechtfertigen - wann habt jemals geteilten falschmeldungen distanziert ?,0
"gutmenschen sagen `` fehler gemacht , geben offen . mist gebaut '' denken gut . idioten forderten rucktritt lageso-chefs . hoffe treten zuruck !",1
"gutmenschen sagen `` fehler gemacht , geben offen . mist gebaut '' denken gut . idioten forderten rucktritt lageso-chefs . hoffe treten zuruck !",1
"lugen , lugen , uber lugen .",0
"ware traurig , fake mitarbeiter '' moabit hilft '' , fluchtlinge frauen , kinder , alte , manner wehrfahigen alter , sollen heimat befreien , feiglinge",0
frau wasserturm wurde vergewaltigt .,0
traurig ... .der norden mal erinnern wer / ... ... dun re a bli kjedelig ... .,0
konnen ?,0
wer druckt aufem like button ? ! ? ! hirn verloren ? !,0
"super , frau angst schrecken leben",0
scheint problem islamischen kultur . empfehlenswert ware ganztagiges ausgangsverbot fur muslimische manner solange land gastieren .,0
zufall .,0
schwanz ab - fertig,1
schwanz ab - fertig,1
hmh ... fur gutmenschen ala roth/beck/gohring-eckhard ubelste propaganda ...,0
fordert burger ?,0
klar ...,0
"recht unrecht , widerstand pflicht !",0
denke losen schicken einfach paar gutmenschen ruber traumatisierten fluchtlingen sprechen schon . ok schwedinnen mussen naturlich immer armlange abstand halten ganz ganz wichtig provokation ware straf mildernd ach ne verga gibt ja fluchtlings kriminalitat ? ? ? ?,0
lange sollen perversen gefallen lassen ? ! merkel einfach ignorieren bzw . dulden . : ' (,0
80.000 zuruck vermutlich deutschland teisen erneut chance abzutauchen . gute . vermissen ja schon 600.000 wei aufhalten .,0
search and destroy ? ? ? . ... ..das menschlicher abfall,1
search and destroy ? ? ? . ... ..das menschlicher abfall,1
ganz dringend konigshaus wort melden ! ! !,0
warten.wir wissen tollwutigen hunden macht.no mercy ...,1
warten.wir wissen tollwutigen hunden macht.no mercy ...,1
vergewaltigenden schweinen schwanz abschneiden . wurde ja mal sowas einschuchtern ... .,1
vergewaltigenden schweinen schwanz abschneiden . wurde ja mal sowas einschuchtern ... .,1
fruher gab 's sonderzuge gewisse orten.die konnte ja fahren,1
fruher gab 's sonderzuge gewisse orten.die konnte ja fahren,1
offentlich hinrichten,1
offentlich hinrichten,1
zwangskastrieren ! !,1
zwangskastrieren ! !,1
"beileid frauen , dank merkel konsorten , gezwungen keksbuchse hinhalten mussen ganz leben darunter leiden mussen ! regierung juckt einfach niemanden .",0
"maen traurig , frauen land angst mussen , strae gehen !",0
genauso beschissene regierung vielleicht schlimmer,0
kommt wen bald mal neue politiker bekommen,0
kastrieren .,1
kastrieren .,1
"... ... .die frauen moslems geopfert , ja multikulti schonzureden lugenpresse straftater nichtverfolgung weitermachen animiert ! ! !",1
"... ... .die frauen moslems geopfert , ja multikulti schonzureden lugenpresse straftater nichtverfolgung weitermachen animiert ! ! !",1
schweden schweigen tot . code 291,0
"schon fast schon lustig , schweden schon 2009 , lange hohen anstieg asylanten `` hochsten melderaten thema `` sexueller mibrauch '' . daran asylanten beteiltigt sollen , damals garantiert hohen norden befunden erschliet . nenne einfach miese propaganda , nehme schon lange bestehenden mistand schiebe feindbild . http : //www.welt.de/politik/article3643996/vergewaltigungsrate-in-schweden-am-hoechsten.html",0
"fuball sagte fruher : trainer mannschaft mehr zusammen passen mussen eben trennen . worte politische lage beziehen schwedische volk regierung trennen besten gestern ! danach schmeit raus zack landfrieden wiederhergestellt . oh entschuldigung , politisch korrekt ? schei drauf !",0
"ware mal arbeitslose einzustellen , migranten ? ach , wurde subventioniert ?",0
raketenwissenschaftler ? ? na konnen autos bald fliegen ; ),0
"? wer weis , halle putzen ? ! fur 's papier",0
"festanstellung siemens daimler ? angelernte ? hahahahahha , you made my day ! bruller jahres .",0
"wusste jemanden , grabe umdrehen wurde ... ..",0
is ja super ! audi bmw je 40 einstellt nachste wirtschaftswunder ! rapefufgees are welcome !,0
daimler konnen ja kaputt .,0
"tag dreieinhalb stunden fertigung , danach dreieinhalb stunden deutschkurs ! ! na super . letzter schei fachkrafte lache",0
dafur 1000 entlassen,0
bleiben offiziell 799.960 !,0
elchtest umbenannt ? minarett-test ?,0
scheinheilige heuchlerei ... .einfach ekelhaft ! ! !,0
lugen gegenseitig hucke voll ! !,0
"bestimmt uberqualifiziert . ; - ) auerdem : fluchtlinge mussen integriert , asylgesetz temprares bleiberecht ! !",0
schei mercedes ! ! ! ! ! ! ! ! ! ! !,0
"halten mal fest . geringverdiener ( min 30 % deutschen ) befurchten se gunstigere fluchtlinge/migranten ausgtauscht konnten . bleiben mal fakten : facharbeitermigrant kostet ersten jahren 1/2 1/3 weniger deutsche facharbeiter . fluchtlingen sponsort staat ordentlich subventioniert kosten fur arbeitgeber . = gunstiger deutsche praktikant = kosten null + forderungsgelder staat /deutscher praktikant gleichzeitige forderung politik wirtschaft : mindestlohn fur fluchtlinge aussetzen . = gunstiger deutsche mindestlohner wer namen teufels behaupten , angste , menschen real ?",0
na ja vielleicht konnen fuhrungspositionen hoch bumsen ?,0
"verbrecher , groen konzernbosse sitzen schweinepolitiker privaten wirtschaft tisch . politiker naturlich ehrenamtlich tatig aufsichtsrat . hahahaha islam schieen steinigen . moglich 60 familien soviel besitzen halbe weltbevolkerung . heute modernes raubrittertum , deckmantel bekommen .",1
"verbrecher , groen konzernbosse sitzen schweinepolitiker privaten wirtschaft tisch . politiker naturlich ehrenamtlich tatig aufsichtsrat . hahahaha islam schieen steinigen . moglich 60 familien soviel besitzen halbe weltbevolkerung . heute modernes raubrittertum , deckmantel bekommen .",1
40 uber million . wer ?,0
billige krafte werkshalle fegen .,0
praktikanten stellen.auf zeit.damit existenz aufbauen.gerade automobilindustrie deren zulieferer tour stellenabbau betrieben mehr automation gesetzt..das werbegag .,0
aufpaasen fahrzeuge verschwinden .,0
fachkrafte bleiben hause beziehen hartz 4,0
"millionen arbeitslose 1 euro jobler seit jahren deutschland , grokonzerne stellt fluchtlinge ? ? ? ?",0
"demnachst , gibt 40 fachkrafte arzte , doof lesen schreiben konnen , rum schrauben fur 2,50 /std .",0
... konnen ja mercedes bleiben ... grusse bmw fahrer ?,0
"vielleicht steigt mercedes ja raumfahrt , bieten raketenforscher ja regelrecht .",0
"lug , betrug , schaumschlagerei sand augen platz findet !",0
teile verschwinden . ..,0
suche wohl ernuchternd .,0
gottes willen ganzen manager aufsichtsrate sabbern schon schnell tut lasst fluchtlinge arbeiten .die gewinnmaximierung aktien gehaltserhohung lasst gierig abhangigen lang zappeln .schamt ... ..billiglohner denkt oberschicht.verdammt,0
bestimmt 'willkommensgeschenk ' gleich jahreswagen wahl gekriegt ... ...,0
irgendwie kommt staatlich geforderte bespassung ... . ? staatlich geforderte bespassung finanziert steuergeldern- einfach kotzen !,0
kinder mussten besten zeugnisse vorlegen praktikum bekommen.tja.vielleicht genug qualifiziert.sind halt fachkrafte.einfach kotzen .,0
cf89c612552cdef4 : d bauen sprinter : p,0
"verlogenste konzern fluchtlingskrise - mercedes benz - brauchen millionen fluchtlinge , bitte mercedes einstellen ... gutmenschkonzern maul weit aufreien drecksarbeit volk uberlassen billigere fluchtlinge ersetzen ... .widerliche politik",1
"verlogenste konzern fluchtlingskrise - mercedes benz - brauchen millionen fluchtlinge , bitte mercedes einstellen ... gutmenschkonzern maul weit aufreien drecksarbeit volk uberlassen billigere fluchtlinge ersetzen ... .widerliche politik",1
"wurde mal interessieren treiben , ausser frauen band begrabschen .",0
"wer benz fahren ? sogenannten fachkrafte ! ! ? ? ? ? lache . direkten umfeld weis , dafur zeitarbeiter entfernt . irgendwann mussen herrn herrn rechtfertigen . ware gerne dabei , gestammel .",0
nestbeschmutzer- brut ! ?,1
nestbeschmutzer- brut ! ?,1
hip-hop song fur . kampfansage bundesregierung . volk bekommen `` '' spuhren ! teilt lied zusagt horen : ) https : //www.youtube.com/watch ? v=w1mqewpu7vs,0
"dafur geld bekommen solch aussage tatigen ? denke traumatisiert , konnen gute arbeit leisten ? verstehen ja chef wort deutsch konnen . funktionieren ? sogar putzfrau steht jedesmal extra dabei , deutschsprechend..ich glaube unbedingt deusch konnen wischer schwingen ...",0
? facharbeiter ? ? ?,0
bitte gebt job ! hoechst qualifiziert !,0
"apropos , uber 1 mio gekommen ? ? ? ware schon 100.000 qualifizieren anzustellen ! ! ! ! aktionare verzichten gernne dividenden ! hauptaktionare ja staatsfonds kuwait , vae , quatar ! ! ! ! sagt koran , 25 prozent fur hilflosen falle handelt unglaubige teufel ... .",0
"unserer omv staatsfond vae mageblich beteiligt ! ! ! bitte , proportionell ( deutschland ) bitte 10.000 asylanten ausbilden beschaftigen ! ! ! vae , muslimischer staatsfond verzichtet sicher liebend gern dividenden wen notig verkauft anteile glaubensbruder flucht unterstutzen ja religiose pflicht ( sharia ) ! ! ! ! ! !",0
hahaha ... . retter helfer not : - ) ... macht einflu geltend ! ! ! !,0
alternativ dummys,0
welch wunder herkommen nichtmals richtige straen gibt . ja scheien denken-.-,0
"genug deutsche , glucklich uber job ?",0
"scheie : frag grad wohl benz aussehen wurde , kameltreiber designt ? windschutzscheibe nen sehschlitz , ne burka ? darf auspuffrohr mehr sehen ? kamel ( tier ) markten denen mu ja geschlechtsteil verborgen . konnte ja kamelficker aufpuffrohr personlichen befriedigung nutzen . ironiemodus off : p",1
"scheie : frag grad wohl benz aussehen wurde , kameltreiber designt ? windschutzscheibe nen sehschlitz , ne burka ? darf auspuffrohr mehr sehen ? kamel ( tier ) markten denen mu ja geschlechtsteil verborgen . konnte ja kamelficker aufpuffrohr personlichen befriedigung nutzen . ironiemodus off : p",1
hip-hop song fur . kampfansage bundesregierung . volk bekommen `` '' spuhren ! teilt lied zusagt horen : ) https : //www.youtube.com/watch ? v=w1mqewpu7vs,0
"aktuell treiben altparteien her , mussen starker , endlich andert ! mussen ran ... alleine schaffen ! https : //www.facebook.com/photo.php ? fbid=1554444718203934 & set=a.1423777074604033.1073741828.100009152636106 & type=3 & theater",0
"volk bekommt regierung , verdient - daruber mal nachdenken",0
zornig betroffen gleichgultigkeit `` politiker '' volk gegenuber ! !,0
lugner durfen gewahlt ! ! !,0
interesse kommt erst kurz wahlen.dann zahlen stimmen.im moment uninteressant .,0
"recht unrecht , widerstand pflicht !",0
"wahler mehr , mussen asylanten her . ersten passe wurden schon verteilt , wer bleibt darf zukunft mitgestalten wahlen .",0
"mal regierender politiker auge auge gegenuberstehen . mut denen aufbringen . wurde schnell begreifen , politik halte .",0
"freunde ... wenig verpennt denken politiker . politiker sagen sagen gewissen kalkul `` normalen '' fremd weiterkommt . erinnern , `` oberen '' 3-4 jahren gesagt ? ? ? `` islam gehort deutschland '' ... '' deutschland einwanderungsland '' ... gleich macht gegensteuern mussen , aussagen eigentlich unterwusstsein pflanzen womit zukunft abzufinden . wende erzwingen heimatland form lieben ( schon ziemlich verfremdet worden ) fur immer verlieren - klar . vernunftig wahlen dabei mindeste tun mussen ...",0
heit `` rechten spektrum '',0
"deutschen rechts , ( einbezogen ) zumindest , fur asylis . nachtrag : gibts megarechte wenns ultrarechte gibt . rechts is rechts links is links",0
wenigstens gibt 's paar normal denkende augen verschlieen merken richtung armes deutschland steuert .,0
"recht unrecht , widerstand pflicht !",0
selten infantiel geschreibenen unfug gelesen . zugeben amusiert : d frage vielleicht beantworten `` patrioten `` ultrarechts '' rechte ? mega- hyperrechts umgekehrt hyper mega ? '',0
"lol , rechtspopulistisch , rechtsradikal ultrarechts . irgendwann geht steigerung hysterie mehr . superdupermegahyprrechte ? so-rechts-dass-sie-schon-wieder-links-sind ? ? geistige dunnschi linken echt mehr uberbieten . denke jedenfalls tag , gelingt , immer aufs neue uberraschen , dummer geht . dumm radikal dumm ultradumme",1
"lol , rechtspopulistisch , rechtsradikal ultrarechts . irgendwann geht steigerung hysterie mehr . superdupermegahyprrechte ? so-rechts-dass-sie-schon-wieder-links-sind ? ? geistige dunnschi linken echt mehr uberbieten . denke jedenfalls tag , gelingt , immer aufs neue uberraschen , dummer geht . dumm radikal dumm ultradumme",1
"problem , verfassungsbeschwerden genannten verfasser letzten jahren gescheitert solange leute gibt , deren honorar bezahlen , freuen . : - ) .",0
verfassungsbeschwerde verfassung ? ? ? interessant . ..,0
"ja beitrag gern gelesen , ultra-linker mist drubergeblendet !",1
steigerung ultrarechts ? fairyrechts ^^,0
"schon lustig lesen , burgerinitiativen schichten gesellschaft kommen , `` ultrarechte `` betitelt . ja `` neues deutschland `` nie serios aufgetreten .",0
kostet ja nix,0
kosten ... ja klasse ... .,0
schafft arbeitsplatze ? ?,0
fluchtling eigentlich alice umbenennen . wunderland fur deutschen pass . fur rentner zahlt kk fahrten .,0
gar soviel fressen kotzen mochte ? ? ?,0
"bezahlen bezahlen , gefragt , mafia",0
"fraglich rechnungen bezahlt bekommen , kommunenkassen ja fst leer",0
solange meckern statt handeln wahlen immer schlimmer !,0
einfach krank ungerecht .,0
steuerzahler gemolken .,0
kommt wirtschaftsboom ! ! endlich n vorteil gefunden ...,0
staune immer plotzlich geld herkommt asylanten versorgen unterzubringen . ganzen jahre geld fur wohnungsbau ahnliches . steuerzahler euro umdrehen reicht trotzdem . vater staat plotzlich millionenfach euros asylanten verteilen . geld wofur steuerzahler aufkommen,0
leider wahr . paar wochen taxifahrer mannheim erzahlt .,0
"wer bezahlt `` gutverdiener '' ? naturlich steuerzahler ! tun `` gerne '' zwei stundchen mehr arbeiten , steuern besser fur `` willkommenen '' fliessen konnen . ach ja , sieht dank ? scheinbar koln !",0
fur umzuge rufen taxi verlangten taxifahrer zeug hoch whg tragt . geht einfach gut .,0
nachsten wahlen altparteien wahlen ! !,0
ei armutszeugis,0
"kannst taglich schreiben / sagen , dummen naiven deutschen nie verstehen zahlen gerne problem , arbeit besserem lohn suchen ; ) sagen sogar eigenen freunde .. super ! ? = )",1
einfach unfassbar ... ... .,0
"2 gesundheitsreformen , wurden krankentransporte zusammengestrichen , obwohl 0,05 % krankenkassenkosten ausmachten . taxi & mietwagenbetrieb blieb strecke ! jetzigen transportmanahmen fur fluchtlinge kopf schutteln . , taxibetrieben gonne umsatz !",0
gesammte politikerbrut mond schiessen unverantwortlich sofort ohefeige fur deutschen .,0
ware schon gratis fahrten alten kranken deutschen rentnern spendieren wurden ach ne geht ja verga ja deutsche rentner,0
ja wirtschaft kurbeln traurig wahr wer bezahlt steuerzahler ... .,0
"fur deutschen krankenbzw rentner geld , fur wirtschaftsfluchtlinge lage tausende euro schlepper zuzahlen spilet deutschalnd geld rolle",0
dummes deutschland ... ..,0
"ja taxifahrer freut , nachstes jahr fahren taxi",0
habsch gesehen : - ( bezahlen steuergeldern . : @,0
"2017 wahlen geisteskranken regierung , geht deutschland endgultig !",1
"2017 wahlen geisteskranken regierung , geht deutschland endgultig !",1
gott vorgeschmack fur fachkrafte . mussen gefahren gewohnen schon mal zukunftigen dienstfahrten naturlich fahrer genau politiker ... ... ... ironie .,0
"taxifahrer , job zukunft",0
schei taxifahrer hande abhacken . ... berreichert eigenen volk,1
schei taxifahrer hande abhacken . ... berreichert eigenen volk,1
ja ja schon weit gegangen verlangen 100m bus bahn gehen mal 100m arzt ?,0
wirtschafts bum cdu gesagt fachkrafte,0
"sorry erika , widersprechen . wer bar bezahlt , befordert .",0
frechheit..,0
ehrgefuhl leib ... wurde prinzip schmarozzer fahren ... ? ? ?,1
ehrgefuhl leib ... wurde prinzip schmarozzer fahren ... ? ? ?,1
rettet eu erst mal spritpreise.. konnen niedrig bleiben . . durfen profitieren kleine burger nicht..,0
"vergesst taxifahrer mindestlohn , wer bezahlt befordert . deutscher auslander . gibt genug deutsch , taxifahrt staat bezahlt bekommen , harz 4 empfanger lassen taxi amt fahren .",0
... ... .raus > pack ! ! ! mussen fur moslempack arbeiten ! ! !,1
... ... .raus > pack ! ! ! mussen fur moslempack arbeiten ! ! !,1
deutschen kasse gebeten unverschamt,0
fernsehen gesehen ( : sachsen-anhalt ) ? krankheit hartz gerutscht ...,0
sage besser nicht s rechts,0
armen alten brauchen transportschein,0
"finden `` syrien '' `` fuss '' hierher , behorden ...",0
eigentlich gleichstellungsprinzip ?,0
top ?,0
klasse ? ? !,0
gut,0
vorbildliches musterbeispiel differenzierten sachlichen respektvollen stellungnahme - mehr hinzuzufugen ... ! : - ),0
"absolut top wurde wunschen , mehr menschen herr baumgartner mal offen ehrlich meinung sagen wurden ! ! !",0
zweite osterreicher millionen jubelten ^^,0
aussage `hut ab herr baumgartner` sie nagel kopf getroffen . leider gibt sooooo wenige sorte ! ! ! ! ! ( y ),0
profi ? naja .,0
stehen lassen ( 10x daumchen ),0
richtig ?,0
respekt ! ! ! ! ! ! ! ! !,0
super ... .,0
"chapeau felix , absolut richtig gerade ! ! ! herzlichst",0
respekt . ... ...,0
ganz .,0
wort ... .stimmt,0
100 % pure wahrheit !,0
"gespannt , wann merkel rest facebookloschagenten problem betrachten tun , aufhort . jemanden vorgegangen , wahrheit sagt , vergewaltiger laufen frei rum , welt gerettet .",0
danke felix baumgartner ! treffend differenziert formuliert !,0
hey ... .du echt genial ! ! ! ! wunsche bleib ! ! !,0
"superformuliert , kompliment , trifft exakt . vermisse vielen postings mal nachfrage  willkommenspolitik '' fluchtlingen , asylanten heimatland glaubhaft gemacht ... ... tauchen vermehrt aussagen , viele schwierigen gemacht , glaubten haus , auto , arbeit etc bekommen . woher ? ? ? kommt , menschen dran glauben ? ? ? wer dementsprechende vor-arbeit geleistet aussagen gemacht ? ? ? wer beantworten ? ? ? erst gestern tv gesendet , viele freiwillig zuruckgehen heimatland , haus , auto gibt wohl fuhlen ! ! ! !",0
"gut , hut ab",0
absolut treffend geschrieben ! !,0
"hut ab , genau ! danke",0
freue jedesmal klartext redet bzw schreibt,0
"imprinzip ja richtig . mussen mal sehen furpolizisten grenze unmoglich , sofort entscheiden wer hilfe bekommt wer unrecht asyl .das nachste immer immer politiker kritisieren wirklich losung wissen , geht 90 % menschen europa . parteien ovp ostreich afd deutschland forderungen wirklich hilfreich . hore afd vorsitzende waffeneinsatz fluchtlinge grenzen mochte , frag weit leute gehen wurden , falls mal macht kommen",0
... gefallt ... . !,0
worte ... .. nenne mal klartext ! danke,0
hut ab ?,0
bleib genial,0
"danke , herr baumgartner ! genau punkt .",0
wahre worte ... mehr hinzuzufugen ! ! !,0
"sagen , recht.ich denke genauso .",0
"danke ! treffend punkt gebracht . fb-unsitte meinungen mies herabwurdigende kommentare geben , klugerer kopf mal gesagt . '' immer meinung aussagen menschen zuletzt kampfen frei aussern konnen '' . sinne gute hr . baumgartner",0
gute worte,0
danke fur statement !,0
recht ! ! ! !,0
mann absolut recht ! lesenswert !,0
finde super respektvoll . danke,0
beste mach ?,0
"super beitrag , respekt ! ! !",0
"verneige mann , samt meinung !",0
respekt,0
daumen hoch ! ! ! mann wurde gerne mal nan bier trinken ! ! ! wurde interresanter abend . spricht sicherheit mehrheit deutschen volkes seele . respekt,0
sag denkst steh . macht ned immer freunde weis .passt,0
suuuper ... endlich mal klartext promi mund verbieten lasst ! hater bestimmt cdu eingekauft stankern ! einfach ignorieren . hut ab ... menschen felix schamt tode wahrheit erkennen . werdet wundern europa untergehen !,0
wenigstens mal eier mochte gern mutter theresas welt ! ! !,0
"top-kommentar top-stellungnahme . vielen dank herr baumgartner . ganz wenigen , verstehen ! ( y )",0
guter mann,0
respekt ... ..,0
"merkels selbstherrlicher wahnsinn beschert terrorismus antisemitismus ! ! ! souveranen staat gehort , grenzen schutzt . wann endlich geschieht unfahigen volksver- ( treter )",1
"top , gesagt punkt gebracht , ! ! ! ! !",0
richtige antwort,0
"bloder typ - schwachsinnigen post , vollig bezug realitat verloren ! lieber irgendwo runter springen erwachsenen dinge einzumischen ; )",1
"bloder typ - schwachsinnigen post , vollig bezug realitat verloren ! lieber irgendwo runter springen erwachsenen dinge einzumischen ; )",1
einfach klasse ... .,0
respekt ... sehe !,0
"ganz genau schauts , super geschrieben ( y )",0
"amerikaner selbsternannte weltpolizei grobe fehler , allein fur `` krebsgeschwur '' politischen , radikalen islamismus verantwortlich . islam bisher belegt friedliche religion ernst , ja sehen wieviele friedlichen , verfolgten fluchtlingen plotzlich seite stehen . islamisten ernst ... .",0
erfrischend klare ehrliche aussage.danke .,0
