text,hs
$ wf > sma ' almqbwlyn wtaryx alwladp snp,0
hyk btbl~ $ nhark balsjal wnem alms & wlyp ma bterf tkwn ayjaby $ y mr~p,0
alnswyp hl > sar bdha tmvyl hsb alkfa'at > ma bgyr mtarh bttalb b_ wbhss lma ykwnwa alnswanat qlyl altmvyl tbehn m $ an ydh $ whn bkl mtrh gsb,1
yjb an la ystlmwa mewnp qtr,0
klh by $ bh klh myn bdw yhakm myn ma fy alasltp al $ eb,0
nryd wtn wla ' $ ebh whkamh wms & wlyh llwtn nryd wtn yeyd labna } h amwalh almnhwbp ana lt $ rye qanwn asteadp ...,0
elyk alt > kyd bedm wjwd trxys w > yn abna ' almntqp me alasf balnbtyp hjp krmal xymp qrmyd sjnwha,0
kfakm hbl > yha alsadp aljnblatyyn la > wamr mn hzb albev wla mn alnzam al > sdy lw fykm...,1
k*lk nry alw } am hw lys hyadyaf aw mwarbaf hwme altht me alfqra ' walbsta ' al*yn ykwnwn da } maf end xt alwajb al...,0
myawmw al < elam w $ a } eatkm ma rh tgbrwa el srmayp alwzyr almlk jbran basyl yly bt $ rf < elamkm w > shab mhtatkm alm > jwryn llxarj tfh,1
kyf kl zmn w < lh > tbaeh alzqyfp b < yam al < htlal alswry llbnan kan > $ hrhm nasr qndyl zal alwjwd aleskry wtbx...,0
akyd mhdwm wmhtrm,0
wlk dxylw almes~b hhhhh,0
walk eyn tdafe en rwsya whyy em tetrf anw kl tlep l > sra } yl enda elm fyha  wl $ w wjwd alrws a*a m $ jayyn ydafew en al $ eb walqyadp alswryp  hyda dlyl anw alrws wasra } yl wamyrka hny b  tfdlwa rdwa ya rws e < sra } yl wwyn aldfaeat aljwyp ly,0
wallh xrjwa bysahl,0
qbl ma thky halhky $ wfw al $ eb allbnany yly em bymwt qdam almst $ fyat wyly m $ qadryn ndfe lney $ wla nakl...,0
sfqat albldyat ma fhmt wallh $ w btqsd btqsd sfqp marsylynw alhrk me jbran basyl bbl...,0
hyda jbran basyl,0
astrjae almal almsrwq mn alnwab walzema ' wdk~hm balhbs alhl alwhyd lhalbld wbysyr en~a wtn jdyd w $ eb jdyd,0
altaryx yeyd nfsh h*a hw adyb al $ y $ kly al*y qtl w *bh w hjr w harb aldrwz fy swrya fy swrp wahdp fy lqa ' hmym me mjyd arsl...,0
w } wmy dxlk ma elqt ealmnzr almyly $ ywy yly sar qdam byt hsn yeqwb ya $ ryf ya efyf fyna nerf ly $ ,0
ewdwa aly hlqp aljdyd me ashab alhqwq fy alwst altjary tfhmwn alxdmp llnas,0
mrhba ana bkl fxr lbnanyp wbhb lbnan ma em afhm ly $ klkm ma eajbkm mealy alwzyr jbran basyl ly $ em yhky...,0
eajl jbran basyl nxs bal $ kr > myr qtr al*y ksr alhsar almfrwd ely bladh wwsl < ly byrwt,0
lftt qna aly an alr } ys ewn aerb fy bdayp alatsal en $ krh wtqdyrh lamyr qtr ely m $ arkth fy alqmp ale...,0
asra } yl edw qbl mwsy alsdr wqbl aml...,0
ly byerfny byerf < nh haljmlp qaylha > lf mrp bktyr mnaq $ at whl > qalha alsy~d,0
hy ant em t $ gl mrtk bdearh wem ththa wdyeh lqys algzely alswr rh nrfqha lqys me mrtk ya w } am whab aldywv,1
lbnan el~m alealm kyf mnty~s e wzyr balzayd hty lw frt albld,0
alwzyr basyl gyab swrya xsarp elyna,0
em btxayl slyman frnjyp qal nfs jmlp jbran basyl  elym allh allhysp kanwa em ysrhwa wymrhwa baltaym layn  ya hram kyf...,0
evman wamvalh yfqdwn vqp allbnanyyn bal > jhzp al > mnyp wdwrha fy alhfaz ely slamp almwatnyn wamnhm,0
bed sdwr alqrar alamyrky bmeaqbp daemy alasd fy aeadp al < emar  > nba ' en aneqad m & tmr laeadp < emar swrya fy aleasmp alymny...,0
xls wlwwww btley alnfs wlk sty ma btnq wbthky qdk mtl nswan alfrn aleqab lwhab whab qatl abw dyab,1
ya hbybna asta* w } am hydy alwdyeh ljyab alhrmyh yly ena wma hda em yrden wla hda qadr yhasbn bqy mtl ma tar al mly...,0
$ tqna ya mealy alwzyr tkwn alswt alealy lldfae en alehd wmn ymvl alehd bedw swtk b > *han alnas,0
ma h*h als*ajp mealyk,0
fyk t $ rhlna ya sndbad $ w qdm al $ xsed llbld mn wqt ma hl hlalw ealsahp alsyasyp gyr < nw kan...,0
ahly wan jarwa ely kram,0
mn wqt xdmp wats |b  w mrdwd $ rkat alatsalat trajet fy alealm klh bastvna ' tlk alty thzr alwats |b,0
h*a fy > hlam > mvalk,0
ary an alwtn la yhtaj aly nweyp zema ' jdydp mvlkm,0
bed mqablp alwzyr jbran basyl ely ty fy,0
akyd klhm eahrat wfasdyn,1
la tnaq $ alsfha ' fystdrjwnk < ly mstwahm vm yglbwnk bxbrthm fy alnqa $ alsfyh,0
qyady fy altyar alwtny alhr sdyq wdye eql w mqrb mn jbran basyl,0
mealy alwzyr w } am whab la yhq lk > n t $ tm qtr w $ ebha w > myrha fh*h aldwlp alerbyp al $ qyqp hy hrp fy xyaratha alsyas...,0
ya zlmp kmyp alqrf baxbar jbhp alxra wfth al $ w } smw ma byqrfwa ma hsw halhm ady $ hmyr wmtxlfyn wmn alqrwn alwsty wanw xrbw ehalhm wegyrhm,1
m $ dfaea enh wlkn lys bydh dma ' > brya ' bynma akvr zema ' lbnan mjrmyn hrb sabqyn w ls...,0
qwyp > sta* whab  bt $ bh qsp mkafhp alfsad fy lbnan  $ wy,0
atmny mn aldwlh bed an sf aljr* jbran basyl allbnany wzyr xarjyp lbnan bsf dwylp qtr wwsf almqateh balhsaar an ytm trhyl allbn...,1
btswr anw fy qyadp hkymp lhzb allh ely r > sha smahp alsyd,0
walsewdyp byrmw wrwd fy alymn mvla,0
mvl alqtt t > kl wtnkr,0
btqed mey balkafyh ns saep < yd eal > rgylp w < yd ealwtsab wbtqly ly $ sakt,0
klamk ansan mtl hyda ma fy mhl alw gyr alhbs hwy w amvalhslttw wlt,0
hsb merfty balwzyr jbran basyl  ana ely yqyn banh yqwm b > y $ y ' yxdm mslhp lbnan bma fy *lk zyarp swrya a*a aqtdy alamr x...,0
w } am whab h*a al $ xs sbq an thjm e alsewdyh wmerwf anh bwq lhzb allh wely fkrh trah mtlwb ld...,0
$ w hm alkbar mn hky alsgar alwzyr almlk jbran basyl > nt kbyr wbtdlk kbyr l > nk < nsan $ hm wmtwade wswbr $ gyl...,0
jbran basyl em yngl ngl byn alm & tmrat wbyn msaey wmfawdat t $ kyl alhkwmp wbyn al < jtmaeat wallqa'at alhzbyp,0
lw fy dwlp ma kan hda fykwn mn kl altbqp alsyasyp alhakmp aljrbanp kntw klkm e~m tte $ wa hlawp wskr balhbs,1
nrjwa mn jmye mhbyn aldwlh wallwa ' evman edm alrd ely h*a almwtwr hty la yety qymp akbr mn hjmh w $ kraf,0
n $ rtkm mqablp lwzyr alxarjyp allbnany jbran basyl me sy > n > n tvyr aljdl ely mnsat altwasl ma alsbb,0
hyda jbran basyl,0
w > nt adhktny wallh hahahaha hy ' hy ' hy ' wme anw m $ qaryk wla same fyk bs eamlk qlq al $ yx sed wm...,0
f $ rtw ya ehar sy*hb bjnazp altagy waldes ely qbrh alntn,1
$ wftk mbswt b alklam en alemad evman walhryry wgyrn mtl $ y wld sgyr hatt eynw b sndwq alfrjh wma em yt...,0
allh mhyy > slk ya asta* w } am,0
fykn tmrqwa e jsr alkwla bs jr~bwa ma tntntwa elyh,0
alhq yqal alqmp qmp jbran basyl wbs rjl kl almrahl rjl akbr mn alqmp wmn hdr,0
yadktwr ely lqd janbk alswab fy net w } am balwtny falwtny ykwn ewna fy lm al $ ml wallhmp alwt...,0
mn aymt jmaep almqawmp byhkwa bfynyqya,0
$ er hlw,0
b $ rfk $ w nwe alh $ y $ yly em tdxnw $ klw mmtaz,0
llasf alhqyqp tjrh ysed sbahk,0
awl amr lazm tkafhwa hwy klam jbran basyl en dwlp asra } yl bnzrwa lanw b $ kl ahanp alw w ltyarw w w l...,0
x*wa bradatna wgsalatna wansrfwa,0
antw $ w dxlkn ya laj } yn kwl hwa ahsnlk srmayp xrybyn btswy mntxbk klw,1
swrya almntsrp steyd ezp wkramp al > mp alerbyp rgm > nwf emla ',0
wbedyn $ w hzwrp lzm nh*ra,0
kyf yeny hrm alr } ys alhryry llelm alqyadat alkbry gabt en hyda alm & tmr bma fyhn alhryry w tmvlwa...,0
had eaml mtl alqrep ally bttbahy b $ er axtha bkwn hw fa $ l bkl $ y bs byftxr b < njazat gyrh mn $ yf wstaylst alx,0
h*a tdxl safr mn ewn waewanh fy alta } fh altwhydyh wmn nfs almbd > lma*a la ydey ely alamyn wmahr hmwd ...,0
nryd an ney $ bslam fy aljbl kfy kfy kfy tnfy* > wamr hzb albev al > sdy,0
mwqfkm mn alsewdyp ydew llejb lkn tzl alnwaya alslymp trbh,0
bdna ndl nsme thwy $ wlsanat faltp e jbran basyl lanw ws~f bklamw kwzyr xarjyp l almwqf alrsmy lldwlp alllbnanyp...,0
*krny mn $ hryn me mn knt w mn knt em tthm xlyk rjal w avbt ely mwqf,0
whab |n al > wan l < qalp alemad evman,0
knt bdy aktha lqyt hdaf sbqny,0
mek whab fy mharbp alfsad wll|xr,0
qd ma yhkwa ma rah ywslwa l $ y allh yhmyh alasta* wytwyl emrh,0
ya axy qlnalk nqwl nfwsk ely swrya btwfr bnzyn tale nazl ely altryq wbtwfr tlyfwnat wfaksat allh ybarklk nqw...,0
mek hq bld jbran xlyl jbran sar bld jbran basyl wbdl fyrwz sar ena wdye al $ yx,0
bhs alwde blbnan mtl msabqp jmalyp,0
> myr qtr y > ty b > wamr > mrykyp lmhmp mhddp why thwyl alm & tmr mnsp dd swryp walthryd ely r } ysha w mne...,0
tet~lwn albld wtthmwnna baltetyl,0
jbran basyl hlyf daxly ldyna ma telyqkm hwl klamh b > n lys ldyh m $ klp aydwlwjyp me < sra } yl walmfrwd...,0
xlyhm alqwy al > mnyh k*alk al > mr yft $ w ely alrxs al > rtwazyhla ly endh hfarh earf ystrzq wla mtwst almal earf ydfe hq b } r myah,0
my aw hrz,0
kwl hwa easas mmlkp al $ r fy mhasn ma hy ahwa mmlkp e wjh alard mn txlf w*kwryp wenjhyp wttrf wde $ np m halmmlkp b > jry,1
ely myn bedk em tdhk xls by~n mednk walnas erfwk ely hqyqtk aleqab lwhab whab qatl abw dyab,0
alaxbar jrydp bxlfyp hzb albes fxlyk ant wabrahym al > myn eay $ yyn mbewsyyn ant ansan nkrp,1
mazal fy lbnan al $ qyq > swat mhtrmp,0
wkan hdwr tmym llbnan murhb bh jdaf,0
ma zbtt mek ya asta* whab alzlmy dfe mlywn ymkn ytlbw mnk tqwl $ kra qtr,0
< ly allbnanyp al*yn anzejwa mn klam jbran basyl bhq swryp wyrfdwn ewdp swryp lhzyrp > syadhm fy m $ yxat ntnyahw nqwl,0
endma tbae al > h*yp xlf alzjaj fy mhlat mkyfh bynma tbae alktb e al > rsfp endma tstbdl aleqwl bal > rjl fely alb $ r alslam ...,0
hwdy ma rh ytgy~rwa wma tgy~rwa,0
mlywn mrp jbran basyl wla vanyp whdp ryad slamp,0
hqw ll > manpmw meqwl qaed bhdnw w ma em tlhms dqnw,0
al*yn ytbjhwn wydfae en hq asra } yl fy hmayp hdwdha ma elykm < la an t > x* mwqf an flstyn hy mn albhr aly alnhr wan...,0
njhna bqwtna $ kraf fxamp alr } ys wmealy alwzyr jbran basyl,0
lma ytle zeym erby msyhy ally hwy jbran basyl w yhky en tedy asra } yl ely lbnan ely...,0
swryp bld altsdy walsmwd swryp qahrp aledw alshywny allh yhmyha,0
whaj hky mvalyat wamh wmaberf $ w axr hm endkm alwtn walamn bs tsjyl mwaqf wmsalh rwhwa emlw bld emlw...,0
als & al brsm jbran basyl a*a $ xs ahtl bytk hl mn hq h*a al $ xs aldfae en amnhi wlma*a h*a hqh,0
ya wzyr alsdfp nhna mrxynlk alhbl la'n fy ena baltayfp nas em ystfydw mnk  bwzyfp aw mea $ aw wahd f...,0
wla wahd ana br $ h aw jbran basyl aw samy aljmyl,0
yly bysme tqryr rwand abw xzam ely aljdyd,0
jbran basyl ysr ely < xraj allaj } yn alswryn mn lbnan bna ' ely dwafe lsna bsdd albhv fy mdy msdaqytha,0
< ntht alqmp w > vbt jbran basyl > nh rjl dwlp bamtyaz w > nh almfk~r alsyasy al > wl ely seyd albld,0
ant bterf ya > sta* fady anw lbnan ahly bld balealm,0
hyda asmw ttbyl ya mealy alwzyr,0
taj rask alm $ nwq,0
swrya hy al > m,0
rhm allh al $ hyd abw *yab wnrjwa mn allh an ythasb almjrm alqatl hw wmn ydemh,0
alwzyr jbran basyl zahrp ln tkrr,0
ya mhly alltmyat qdam ana wyak frqp rabep hy,0
qwp wdwr jbran basyl wmkamn njahh kwzyr xarjyp fy almhafl aldwlyp lldfae en lbnan mn aledw al < sra } yly,0
kan hdfha alasa } p llsewdyp fqt ebr tlfyq alaka*yb keadp h & la ' algjr mena lkn twrtt me hsab alnrwyj,1
eajl hbwt ka } nat fda } yp ely kwkb alard fy shra ' nyfada fy amyrka,0
jbran basyl ytb~e qubal ely xdwd aldwlp algasbp,0
wadhh ktyr mtl eyn al $ ms ant mtlk mtl ay $ xs bysme wbynf*,0
ansanp hrp wsadqp me nfsk wme alnas aly hwalyky wmabtgyr mbd > } k me tgyyr alzrwf waldaemyn,0
zwjp alsysy mt > vrp bmqwlp ana > nvy walanvy la tnhny,0
ya > sta* whab hl yeql h*afaltzlf llsewdyp wal < marat  hl nnsy demhm llarhab bnfs mstwy qtr nrjwkm kfy tzlfa,0
w < n $ a'allh stbqy nwr,0
ma trdw elyha hydy almxlwqp bttnfs ftn wbda teml ftnp byn jmhwr almqawmp wjmhwr altyar walwzyr basyl hw...,0
w alna $ tat ma talbwa balqa ' aldw ' ely bldkm alzbalh,1
yeny kman nhn fyny } yyn bla m & axzp,0
yeny hw endw bntyn mhbwsat bqsr mdry wyn w bnt mhjwzp b m $ fy merf wyn w bnt t $ tgl mwdyl w endha merd fn t $ kyly mdry ay $  wat *a hyl,0
w sbah al < styyy* al $ ryf alwhyd w al > sly,0
alemr alw hq mbyn elyky alkbr,0
hlw n $ wfk awl r } ysp mjls nwab whamlp almtrqp al $ akw $,0
hwdy ally erfna fyhn hhhhh wma*a en gyr qtaeat  allh ystr ma*a syhml almstqbl mn fda } h > xry ,0
alqmr bytle bnhar,0
en ay dwlp ya qa } d w alqda ' fyha tabe lrjal alsyasp,0
al > fdl an thtm btjarp alh $ y $ fhy tdr rbh > kvr mn alentryat alfargp,0
ana m*hwlp mn kmyp alnas almstedp lldfae en alnqab fy alealm alerby,0
ya zlmp $ w hal < stxfaf beqwl alnas tyb yeny hdrtk ma bterf < nw > y hda fy ysjl > y swt,0
had e fkrp kan shbp ktyr me jdy weynh mdyr eam alryjy wlma sawwa anqlab htwh ljdy balhbs $ wy wbedyn aetqal jbry,0
felaf klh slf wdyn,0
ma ant wjrydp alaxbar klab tnbh alk eyn thky ya qatl alk eyn thky wfar mn aledalp akyd ahl aljahlyp bqw...,1
sbah alwfa ' lk yaw } am whab,0
$ eb fasd wantm afsd,1
ant em thky mn mntlq ta } fy wyly ma b $ rfk $ wf syd almqawmp $ w bet rsalp ll $ yx sed ms & wl rfye fy hzb allh nql llhryry rsalp mn nsrallh  mek zalmaf > w mzlwmaf ,0
ant wmrjek alkbyr w swa fyk tht mhl alnqt klmtk alm $ hwrp,0
xls yazlmp mahda em yebrk xlsna bqa,0
ly $ dayma al > $ xas almnah byrwhwa wybqy > mval jbran basyl,0
ya emy ya asta* w } am ma ead endk $ y thky fyh gyr qtr sraha qtr sndwq abyd wblad xyr wrzq bs hw alzahr,0
wlyd jnblat by $ h ewynat sty,0
wayda jns edda mn alyhwd alshaynp fy aleraq whm al|n emla ' al < htlal alshywny wal > mryky wqd yslwn llhkm fy aleraq,0
tyb jrbwa anthrwa l n $ wf,0
klna vqa balqda ',0
ah ya hbylp gnm,1
tqtln yeny la ' ma byhrzw xlyhn em yhw $ w mntsly fyhn mnzhq blahn,0
jbran basyl mtl hbp aleds ywm alk wywm elyk,0
yaxwan wallh mw ensryh bs > krh alswryyn walflstynyn krh ma yelm fyh < la allh,1
wde jbran basyl balwajhp alsyasyp fy alqmp alerbyp > fqd lbnan zwar wm $ arkyn mn r & sa ' aly mxatyr,0
< *a alwzyr jbran basyl aetkf en altsryh hwaly $ hr > w $ hryn km m & ssp aelamyp btsk~r  km shafy waelamyp bnamwa...,0
astvmr aletl ltgyr dykwr almktb wtjdd < tlalth,0
whab sahb hq wsahb alhq sltan,0
wallh ya syd ndym ma > hywn mnk wmn lhysp sramy alsewdyyn < la hwdyk alxnazyr jmaep hzb al $ ytan w > bw jhl tbehm allh ylenkm antw altnyn xrbtw albld w $ rdtw alealm ya wlad al klb,1
a*a aradt asra } yl hfz amnha wh*a hqha,0
dm $ q hanyh alerb walam alrhym walab alr & wf wal $ qyq alhadn wlkn alerb tmewa bha wqswa elyha waradwa *b...,0
kl wahd byhky b > slw $ kraf alk,0
ahly sbah l hbyb qlby jbran basyl alqmr y & brny kl allymwn l > jlk,0
ant m $ qd alwzyr jbran basyl la balwtnyp wla balsyasp alxarjyp,0
alhrmp btdl hrmp,1
qwlkm jbran basyl byqra altelyqat ally btnzl mtl al $ ty elyh kl ma athfna bqsydp en swrya swal wjyh,0
$ arl > ywb hl telm > n h*h alsndat hy lqtr wla yhq l > hd > n ythkm bha fkyf ykwn jbran basyl sarq l mlywn dwlar mn h*h alsndat...,0
w } am whab gryb kyf $ ayf sed alhryry ant xlyk ely mstwy ealy mvl tramb w amvalw bs fyy qlk rhm allh amr ' erf hdh fskr bwzw,0
m & tmr shafy m $ trk ll > myn aleam ljamep aldwl alerbyp > hmd > bw algyt me wzyr jbran basyl,0
bsrahh rady en nfsk want tdafe en jbran basyl hhhhhhhh,0
nsrallh ma ezz alsdaqp me $ xs alemad ewn walwzyr jbran basyl hy hrb tmwz wwva } q wykylyks,0
ma e bqdr > nsy ha altgrydp btsdqy msa ' alxyr zyntna,0
shyh xbrna kyf thtk,0
hram bwje alqalb slyman alsgyr wslwa lmfrq qsr bebda wrjew emlw wrqh byda hram bbky ma fy g...,0
hhhhhhhh wla klmp  zelan e b $ ar walq*afy wmbarktxb~t fkry lma w } am ma byqbd gr~d wsl~yna,0
fdak klna whab,0
dmy wdmk nfs aldm,0
ya eyny mla hrydp  jrydp alaxbar llftnp w llk*b bthdy jrydp alaxbar thky en alfsad w alsrqp fy mjls alhnwb,1
jbran basyl mswy hkwmh lwhdh teadl r } ash aldwlh wr } asp alhkwmh wr } asp mjls alnwab lmn yntmy wmn yraje fy alr } a...,0
w $ w mqedk blbnan tlae eswrya,0
btaryx lbnan klh ma fy syasy terd l < elamy syasy mmnhj mtl jbran basyl wqblh my $ al ewn,0
yla wla xnzyr allh yrhm sdam hsyn ly kan daeskn,1
wbldk swrya la tbgy swa alqtl walajram,1
mealy alwzyr n & mn bk da } ma l > nk aldre almnye fy wjh alfsad w alaqtae alsyasy,0
hyap sndy mst $ arp amyn eam alamm almthdp ban ky mwn mn eam mslmp,0
fydyw nadr qtar belbk ryaq wmhtp allbwp,0
kwbsp fyha ya jymy,0
alswryyn blbnan hysyr wdehm $ byh bwde alyhwd e $ yp alhwlwkst,0
sydy lbnan > sbh tht sytrp < yran en tryq krsy alr } asp x* xtab jbran basyl fy alqmp ale...,0
lyk $ w rayk thl en qtr zhqtna,0
qtr twde fy albnk wtax* fwayd wa*a fy rjal dwlp fy lbnan ysttyewn an ydyrwa h*h al > mwal bhkmp w > manh syhqqwn > rbah...,0
la m $ ahsnla enda hsasyp me alkramp walezp hy mn alnwe altany,0
w allh ya rfyq kl mrp bqwl l haly ala ma tzbt bs bnt al $ & smw maem tzbt,0
mealy alwzyr mmkn atwasl mek,0
ma hda drbk eaydk tnaq $ ny,0
fy wahd ma kan byerf myn al > sd,0
w tbqy flstyn aqrb w a $ d mzlwmyp ya lythm nadwa bflstyn w albaqy yly,0
< *a xuyi~rt an tstdyf $ xs wahd mn $ xsyn ely ma } dtk,0
lqd > klna hwa'af,0
hl badrwhm alywnanyn balmvl llswryn bywm alsewbat alty ymrwn bha alswrywn am emlwa elyhm tskyr ely $ wat } bhr alywnan,0
mtqlp temyp wfwl almdam ma fya tnhny,0
ahyyk ely r & ytk alsa } bh tmym wea } lth arhabyyn wydemwa alarhab bkl qwh,1
anh almjrm alasasy falsjn hw mkanh wmkan amvalh,0
w hdrtk trddy nfs al < dea } at alna $ tat almetqlat nfs klam qnap aljzyrp lhqdhm w t|mrhm ely alsewdyp,0
tyb fy tkbyr nfx $ ft aw bs $ faf,0
xlyky hwnyk anty mvlhm bykrhwa almnqbyn w almhjbyn,0
lw qtr barkt b $ ar alasd lkant alwdyeh mhmh wmfydh,0
altfatp jmylp mnk asta*p dymp,0
aley $ alm $ trk w srmayp whab swy xls qsmwa w aetqwna almsybp fyna me $ r almlahdp w al...,0
bs asme tsryhat jbran basyl,0
alb $ yr qal mnteaml me al $ yatyn krmal mslhp lbnan awla wyn alm $ klp,0
al < mbryalyp walshywnyp w al < qtae < lx nsmeh mn* snyn walmharbwn walmmtnewn nfshm zadt sltthm w > mwalhm wzad fqrna,0
anty qmr,0
vql fragha wxfp wjwdha ahny ' mn ktb lk h*h alklmat rwmansy alax,0
whl yjwz an tdhy bmrafqk ltm $ y mxtt br > sk al*y yqtl nfs lh jhnm wb } s almsyr,0
klkm myn mtl algnm  kl al $ eb allbnany > w f } p meynp,0
hyda jbran basyl ally eml antxabat mgtrbyn,0
xls hbyby wla yhmk mnfrk balmwdwe,0
klam wzyr alxarjyp jbran basyl klam syady wwtny wysthq althyp elyh wal $ kr llsdyq ely altrjmp,0
allh qmr alta } fp,0
myn srqha mn altany ant aw ragb elamp,0
hl yjwz an ttajr wthtmy bdma ' mrafqk,0
anty gyranh fsry mnyh $ w qal < *a mnk melmh anjlyzy blaky wbla aelamk,0
hyda lazm yfthlk albab wtqtney anh ma ysmy alvwrp alswryp kant mjrd mrtzqp ltrsyx meadlat jdydp dd mhwr almqawmp,0
mnwrh ya st alstat  hyda jmal hyda hdwr tltk tlh mlkat,0
jbran basyl la ymvlny,0
lazmk strp sfra bs wbym $ y halk bs m $ kltk endk mgs mn allwn alasfr,0
wbedyn myn s > l r > yk ,0
h*a hw alnhj alshyh,0
jbran basyl mn f $ l < ly f $ l bqyadp ea } lp alf $ l alewnyp almnsb alshyh lh hw msah ah*yp fy $ are alhmra...,1
ylen hl al $ eb $ w ahbl,1
m $ aktr mnk bhalswrp abw $ er mzrwe bs byglbk,0
t $ r $ ht bmerftk,0
lazm tteyny r } ysp jamep aldwl alebryp felaf ant em tnqty erwbp wsewdyp xlyk bhalk dyma alezyma,0
wallh ya mhamyna alezyz alayam avbtt anw jbran basyl berql kl $ y balbld wma hda byqdrlwa ...,0
ktyr qwyp,0
mn mbarh em ttlj blarys mn wyn jabt al $ ms,0
$ kra jbran basyl,0
jbran basyl hw alr } ys alzl fy ehd alr } ys my $ al ewn l*lk bed antha ' wlayth nkwn k > nna jrbna jbran basyl fy a...,0
dhkp bla snan,0
lydy dyma sadq allh ysedk hbybty wyn ma knt wbhb qlk xlyha hlqh ya jbl ma yhzk ryh thyaty alqlbyp alk,0
lma bykwn fyh $ eb sxyf mtlk byhwj bnfs wqt hjwm al < mbryalyp flazm yndesw me bed > nt sxyfp ldrjp altfahp,1
myn qal anw swrya ga } bt en alqmp alerbyp jbran basyl qda w qdwd,0
$ w qahrk ly alsm em ynqt mnk hrp br > y wwlyd jnblat zeym aldny klha m $ eajbk ma th $ r...,0
hyk mrbyhm jnblat kl mabdw ysb hda bflthm,0
adrb w alryh tsyh,0
hkmt dyb lragb elamp hyda lazmlw qte lrasw hkmt dyb ldyma sadq hakoyk bla temp,0
fhmny $ w yeny vwrp hda almxlwq dyma ejyb gryb,0
k > n~wa sayry balxmsyn w $ wy mbyn elyky  wallh alemr gflh,0
rwh bye btata bla klam fady ya fady,0
rdwd enyfp ely whab < vr telyqh ely zyarp > myr qtr,0
sayr fyk me ela ' alxwaja mtl rajh balmsrhyp me byae alxwatm,0
xayfh ktyr ely fnzwyla talma abw ely bwtyn balsahh ma txafy,0
tyb wyn < htramk llqda' fwra ely alsjn w $ w sbb twqf hjwmk alywmy ely al $ yx sed sbhan allh fj > p < nttf > t mhrkat altedy,0
hlw ena llmxlwqp ma em sdq kmyp alkrh waljhl almwjwd baltelyqat nem anha ra } ep dyma sadq,0
akyd jbran basyl alaqwy hw mn ysthq na } b m $ mtl baldf $,0
fy nwe hbl bytl~e alwahd mn tyabw,0
my $ al ewn jbran basyl,0
hmlp msewrp yqwdha qwatywn dd altyar alwtny alhr~ bdem mn tyar almstqbl wala $ traky bsbb dewp alwzyr jbran basyl lewdp sw...,0
lyk $ w anbstwa bklam alsyd en alr } ys my $ al ewn,0
alnas |ra ' w > *waq qaedyn ely al $ t em ntlb kwktylat lhty tqwlyly > *waq sar qtl ns mlywn w $ l~ w < etqal qdhn wthjyr mlywn bny |dm > *waq,0
al $ yx > samp b $ rf rask,0
m $ an terf alealm anw alswry ahtwy kl alealm ana b $ krk dyma ank em tn $ ry hyk tgrydat btdl ely wqwfk me alhq,0
rwhylk e $ y ndwp vqafyp w xalty nas mhtrmyn haln brky btnedy mnn,0
aley $ p btlbqlk ya st dyma,0
ax*wh hzb al $ ytan,1
alm $ klp ya st dyma anw alambryalyp alga $ mp nfsha hy hlyf alanzmp alty tqme al $ ewb,0
alnhfp anw basyl balmqablp qal anw asra } yl la thtrm alqrar bynma lbnan thtrmh,0
emy > y axlaq raht alaxlaq sarwa yttwrwa llbhymyp,0
sydp tbhv en nfsha ta } hp byn xbaya alqdr kl ywm tntql mn wtr aly wtr,0
qtr ldyha jhaz dea } y jyd fhy ttlq alaxbar almzyfh en msaedat wtmwyl llbnan hty jbran basyl sd~qha qt...,0
mabemrkm antw rh bthbw bed lealm em btxtt kyf tqdy elyna wantwa bzematkm lmzyfh btxrdw l $ are e bed klkm...,0
ely eywnk g $ awh lys tmjyd wlkn trkyz fy al > mwr wal > hdav ttdh alhqyqh,0
lhyk lazm ngyr halnzam almefn wnstbdlh bnzam mwatnp wytsawy aljmye amam alqanwn,0
$ atr baltqlyd bs sbt alhdf wlyd byk mnk nstfyd,0
jbran basyl yleb balnar,0
hy lazm tkwn alk bs lm $ kl a*a drbwk blh*a ' sahh lh*a ' b > yh *nbn > drbw,0
frq byn aldblwmasyp w alemalp w jbran basyl dblwmasy,0
ysed awqatk abwhady,0
ant al $ yx alwhyd w > nt $ yx alm $ ayx,0
> hly altwaryx hw $ bat  taryx wladp njmp mdy } p fy sma ' al < elam w > yqwnp jmal w > nwvp,0
wyn kan swtkm wryhtkm qbl jbran basyl,0
ayh rtaht nfsytk hlq ymkn ysyr ftnp,0
trkw trkw qaed bqlb lxsp,0
eqbal ma melmk ylhq ly sbqw,0
ahly dyma allh ybstk,0
swryp bld alhdarat trbtha belyp aw bhywan,0
mktwb ely al $ eb alsewdy aljh $ np wmsr~yn tdlw hmyr yeny,1
$ r alblyp ma ydxk fy kl ywm ttdhrjyn < ly qer alhzl mn alsyasp wdbabyp alr & yp,0
rh ytqqk jbran basyl,0
> da ' mhyn lwzyr alxarjyp jbran basyl,0
hda edalp alsma ' bsb al $ hyd whw fy wdm mhmd abwdyab fy rqbth dha ' bh ansan bry,0
ma zalk msrp ely astemal nfs al > slwb fhyda rdy,0
rwhy telmy alerby awl $ y tterfy tfhmy $ w hky balanklyzy,0
t $ bh alyhwd,1
hwy *atw sdq anw mhawlp agtyal,0
zmn altbeyp waltetylytjsd fy syasp jbran basyl,0
aw tr > mvalk bhajh al mkan jdyd alhbs mvla,0
