text,hs
dochtor banne ke liye dimag chahiye jo tumhare bhai ke pas nahin hai |,1
4500 se 2000 kyu kiye agar note ki kami nhi to,1
india ki phat gai bhak ny k luya magta ya hy,1
khadi ninda bahut ho gai ab kadi karyavahi chhahiye | khyon apni kadi ninda tale jumle ka majak udva rahe ho |,1
lalubole ! !,0
"is ko kahta han ghus kha marina , ~nar khia mashad ha",0
kuch to sharam karo anna,1
galata bata mi.nya ! socha thika rakhkhe ja chuke haim kucha nahi hua ! socha badalo tabhi desha badalega ! kasha shuru se hi ye desha hindutvavada para age badhata to aja desha ki ye halata nahi hoti .. halata kauna si he ? upara ki sari kamemtsa pa.dakara dekho ! !,1
kb se vahi bat sala shov nahi dekhenge to mar jayenge kya,1
bhuk hadtal karo||,1
madarson aur schulon me 15 din aur sarkari kamo me 4 ya 5 din,1
"mumbai imdiyamsa ne gujarata layansa ko haraya , supara ovara se hua maicha ka phaisala",0
thabha karni si khya hoga phakistan ko hi mita do,1
shri shri ravishamkara se bemgaluru mem milane ke bada burahana vani ke pita ne kaha- ilaja ke lie gaya tha ashrama # srisriravishankar # burhanwani # artofliving # muzaffarwani,0
apni mansikta par thoda vichar kariye kumar bharti ji ek tarah ki soch chipak gayi hai dimag me apke|||galat ko galat kahna achcha hai par har galat ko galat kahiye na||.apko lagta hai naksali hamla ek hi bar huva hai to ye link zarur dekhiye||,1
midea balo bolo jhoth nehi tu ap ka bap modhi marega,1
isake paka prema ko dekhate huve isa dogale desha drohi anaitika janavara ko turanta pakistana eksaporta kara dijie @ bharatasarakara,1
teri ma ko chodne ke liyaa bhej usko bosadekie,1
thoh kya huta ? ?,1
lage raho hum bhi hai sath me gud and great pm|,0
aja ga.ndhi jayamti ke upalakshya mem shri prakasha jaisavala ne ga.ndhi ke gupta sandesha ka patha kiya ! ! shri prakasha jaisavala ka kaha `` aurata purani hone para maja kama ho jata hai '' ga.ndhi bhi buape taka isaka palana karata raha aura aurate badalata raha aura aba ga.ndhi ki najayaja olade kamgresi bhi isaka palana kara rahe hai ! ! !,1
kya,0
bhhagat jabtak sath hai tabtak bano bekhub aachhe din aagye,1
"vaha tina sala bada yaha jage to sahi , bahuta badhai ho , para usa lokapala ka qaya hua anna ji ? ? aja apa isa bare mem kyom shamta baithe haim ? ?",1
aise netaton ko dismiss kar dena chhahiye jo sochiety me jahar gholte ha khud kyoun nahi ladate chongress se atam me narrirat rriailate ho,1
aba bhi desha mem pakistana se dosti karane ka sujhava dene vale aura dosti ke prayasa karane vale maujuda haim ! rashtra bhakti ka pramana dene valom se sabase pahale nivedana hai ki vaha aise logom ka bhi rashtrabhakti ya desha drohi ka pramana patra dem ! dila ahata hai - shahidom ki shahadata se dukhi hu.n - jumalebajom ki batom se hairana hu.n ! shahidom ko salama- namana !,1
abhi modi & chompany gau raksha me busy hai |fri hone per kari ninda kar denge |plz distrub na krein |,1
"kanhaiya kumar | bharath ke 65 '/| logu tere shatu hain | hindu , musalman ke nam par garibu ko marnevala rshsh ishish faschist , terrorist shaktiyoko| haranevala ham hain| koi bi desh drohi ka ho| yadrako desh me kishan ko abhi kane milti hain , govt ka subsidy miltiye usko karan chommunist ka netha ak gopalan hain emsh , akg , zyoti basu , ab bardhan , jese kishan , trader netene unko subsidy dilaneme kam kiyata| |ham hain kanhaiya tere shatu| lal shalam kanhaiya ham bhagath shing hain",1
netao ko bodar par bhejna chahiye ye madarchod baith kar apni ma chuda rahe hai,1
bhai mera bhi kashmir mei hai aur mujhe is par fakhr hai,0
marr . ja . sale . . tharaki . . . teri okat nai he bolane ki,1
"bjp apane sabase karaba daura se gujara rahi hai , eka sapano ke saudagara dusara dalala ne parti ko niti evam naitikatavihina kara diya hai i parti ka patana nishchita hai i",1
shahi baat| har chhaurahe pr chot ki haalat sabko ni dikhti|,0
bhai tujhe spich dene ke alava kuch ata bi hai|kuch krke bi dikhao|,1
pet me|ja kar chek kar lo| khaya toh khaya pehli thodi hain jisne bif bif khaya,1
aise hi hatya kr kr k sare deshdrohiyon ko marenge musalman,1
desh hindu rashtra to nahi par sangh rashtra to ban chuka hai zaha har jagah sanghi suar ghuse hue hain aur dalit aur muslims ko dabana chahte hain shanghi suar murdabad,1
"tin talak bete ho jata lavarish , , tum jase logo karate kamaneka jariya| , ,bhejet ho jannat , ,khud lete ho maja , , , duniya ke li chodte ho tention , , ,",1
mushe nahi pata ki modi kya kar rahe he| hume arthvavsta ya jo kuchh bhi ye mushe likhna bhi nahi ata| par rriir bhi hum lok pichhale 10 sal tak aaise logo ko pm ko shel rahe the ki vo bolte he nahi the| ye bol rahe he aur hume kuchh .aachchha.a sunai de raha he| inhine sirrri 50 day mange he| to agar hum galat nahi to pure 365 days dene chhahiye|,0
retweeted ndtv videos ( @ ndtvvideos ) : praima taima : kya apane vade bhula gai modi sarakara ? - http : //t.co/bhev8yy6k9,1
tumhare lokpal ka kya hua anna ji,0
rajan khera hama aazaad ho k he rahenge woh to hamara haq hai pok ko pakistana chodne k liye tayaar hai but imdiya hatdarmi pe hai,1
hamaare|do|jatan|maare|hai|inke|50|maaro,1
chhup chhut mari ke vikas karoge aur to bhi tum log,1
is babe ram dev di bund maro te nal is nu gaye da pishab vi pilao,1
sun beta gandu ashiq|||||tere behan ko kohinur chondam laga kar chodu||||n behan ka louda||||.aur tune jo dp laga hai na|||||to beta tere pak jhande me mai apna land saf karta hu||||| maine bathrum me tissue peppers ki jagah pak ka jhanda raha hu|||||||tere ma ka bhosda|,1
rrieservation chasteism se aya h na ki,1
khya bhjp sarkar dhalito ke sath bhhedbhav ki ~niti nakhati he ?,1
mulle kal hi rriatta par rriatta denge kyuki unki dukaan ab bund hogi||||||||||||||||||mullo koi aur dhanda dekho |||||||||||sutaro,1
"zaved yar khan , yehi toh hum kah rahe hain ke milke raho , gaddaron ka sath mat do jo apni rajniti kar rahe hain",1
phlz ya asha kutta in harmiyo par or chhodo,1
kucha pakistani nare laga rahe the.. kachchi supari mitha pana kashmira banega pakistana.. to hamane bhi kaha diya.. safeda hai chuna . lala hai pana | thokemge itana ki pahucha jaoge kabristana . ...,1
aaj se her vip vahan se laal bati hut chhuki hai aap media wale bhee apne vahan she preshsh likha hua turant hataane k liye kadam huthayege,1
bjp to khud chahati bif ekshports,1
rohit sahab||||.army n chommandos ka use karo||||.aur ek sath khtm karo inko|||ek bar operation suru ho to khtm mt karo||||||lgatar krte raho|||tb tk jb ki sb khtm na ho jay|||,1
"kamgresa ki samasya kamgresi hi janata hai baki saba akalana hai , kamgresa para jina logo ka aja kabja hai ve sammata shaha hai ba.di ga.diya kothiyam draimga ruma me kucha khasa logo ke satha rashtra ki samasyao para gapa shapa usa draimga ruma ke vahara eka suraksha ghera hai jaha.n taka hi pablika pamhucha sakati hai ! aura usa ghere se philtara hokara draiga ruma taka pamhuchati hai ! aba sa.daka para paidala chalane vale kamgresiyo ka lepa ho chuka hai ya unaka vichalana hokara ve idhara udhara chale gayeaura dusare dalo ko majabuta kara rahe hai ! kamgresa ki dusari samasya yaha hai ki bahusamkhyaka varga ne unako tyaga diya ! saikyularijma ki hara hui aura hindu muslima vada ba.dha unako anya dalo ne lapaka liya dalita maya vati ke satha ja hi chuka tha aura usa para se jo kamgresa ne nahi kiya vaha bhi usake mathe laga yani 2g aura cg aba na raja hai na kalamam.di na shila kamgresa hi sabaka nishana bana gai ! jaba koi girata hai to usaka manobala shunya ho jata hai taba usake pahali pamkti ke loga samane ate hai para pahali pamkti hi manobala to.da le taba samgharsha kaise age chale ! kamgresa ubara sakati hai para paidala marcha se una logo ko age lane se jinako hashiye paraphemka diya gaya hai aura janatase vyaktigata samvada se ! ye una logo ko karana hoga jo daraimga ruma me hai nikale logo se bina avarodha ke mile unase utthana ke tarike pumcheabhi amtima hara nahi hui dilli se yaha saba nahi ho sakata ye lokala netao ko hi karana hoga !",1
ravish|ji|in|lutero|ki|isi|tarah|poll|kholo,1
sekshy kashmeri ladkio ko allah ne hamare liye banaya h,1
dikha do apni takat bhartiy log- es link pe chlichk karo aur pakistan ko bolo ye- http : //ttt|pmreviets|in/,1
56 inchh ka sina to to kabhi dikha nahi payenge kyun ki unke paas 56 inchh ka sina nahi hai| ~ne ketal mich par bakchhodi kar sakte hain jab oppostion me the to chhilla chhliia keanmohan sarkaar ko pani pi pi lar galiya dete koste they ab jab khud sarkaar mey hain to saanp sungh gaya hai,1
keval paramiltry marte rahe kya is bar paramiltry ko sahid mangi sarkar,1
arshad belim vo vali parampara bund kar di gyi ab tu bhi ye parampara bund karva,1
agar mujhe apne kisi muslim dost se lagav h| |||tau mujhe namaz padh k dikhana padega kya| bevakuf kanhi k,1
"are manoj tune ka kaha paisa change time par is des ki logo ko , pure india dekha ue viral video uske bad bi tuje to india me rahene ke to hak i nahi",1
jhitana india ka derriense budget hai utana thumhara all over budget hai,1
~narrirat ki siyat na kro agr siyast krna h to mardon tali kron ye kya hindo musalman kr ke siyasat krte ho aise kam to napunsk krte hain,1
jho masha noyal mai hai to masha dhominar mai kaha isliye dikha bhi nahi raha,0
modi ji ke nama pe loga bjp join kara paise kamane a rahe hai basa,1
mai~nai thau bhaula shachhai kisiko dikhti nahi jaldi ||||tere ankho me jo patti bandhi hui hai nahi dikhegi ||||,0
mch mulla | uph ko barbaad karke ab u~n jayega| thharki bhch thahan tere ko nanga karke gaand maar kar tapas uph bhej dega bey lavde,1
aukat dikha di ... ..,1
are kaha kutto mem phamsa hai ai tu kalakari ka adabhuda dhani hai,1
aise kho sidha gholi marni chhahiye 11 hour bekar mai gtaya|tumhe itna kyu dikat ho naha hai,1
~nai shuchh hau shakhatha hai| ~nai dhauubhlai thalkh khanathi hai|,1
ab bht ho gai in porkis ki ab uda dena chiye pakistan ko,1
achaa hai bhai maro| modi or is ki ghatia sarkar kuch nahi karigi yeh sali bolte hi rahega| shali dogli sarkar| yeh sali atkiu se mili hue a,1
"atiq khan , usne bola shaudi ko aur dil me dard tumko hua ? aisa kyu ? ?",1
akhilesha : -- rahula ! ! abe agara chunava hara gae to kya hoga ? . rahula : -- ... hamako to adata hai..tu apana dekha le ...,1
adaraniya baba ji 100 sira nahi chahie ye banda hona chahie modi ji ba.di ba.di batem karate hai karate kucha nahi hai,1
are modi g 3talak ka majara bad me kar lena pehle humare javano ke hath khol do fir jo marzi karo kashmir me pathar bazo par hath nhi udha sakte javan kyu akhir karna kya chahto ho ap please aur kitne javan marenge|||,1
amerika mem 17 kampaniyom ke siio se aja mulakata karemge piema naremdra modi ... http : //t.co/dlb8ck53tu,0
rbi governor post ka ab koi value hay kya ? modi jaha rbi ka sab dechision leta hay tab eyh governor post rakhne ka koi jarurat hay kya ?,1
banks garib logo se loan rechovery ker lete hai per inn dhana setho se loan nahi nikal pate,0
# ndtv ke mausaji he svatamtra bharata ke prathama pamjikrata bhrashta neta ||,1
ye to be_ti chau # chuslimo ko 70sala bada ye savala yada a rahe hai aba taka to apani beti chau.ane biji the ! lekina aba inaki beti ko hindu chau # raha hai isaliai phri ho gaai hai ora phalatu ke savala kara rahe hai,1
india tv uptas kal tha nets aj| bhade slot ho yar,1
ab to bhej de smriti irani ji chudiyan jisko b bhejni h pta kyu ni bhej ri h kya paise khatm ho gae ya himmat ni h,1
~ne sub e v m ka kamal lag rha hai !,1
kalla badua,0
sara eka bata puchana chahuga jaba gila yaha.n aye the unhem rajya ke mukhyamamtri ne kaha apa masti kariye vetana lijiye ina saba mem mata pa.diye,1
lirrie ho to shalman bhi jaisi |,0
ye dallay avp nevs valu ne sabse pahle pak ki post main rochket faika hoga,1
bhakchhod indian ellipress,1
sahi ja rha he||||indian youth ka future||| bzp jit rahi he hindu ko muslim se ladvane me||.congrats bhaiyo|||khishiya manao|||sharam arahi he aj sabko dekh kr||| or me vo hindustani hu jo hindisatan chahta he|||jo shant rahe or agey badhe||| lekn tum sabko delh kr lag rha he esa kabhi nai hoga||| kho gya vo hindustan||| kho gya,1
kharriiron ko islam dhram apnanay mn rokavat hai # bhhagta_atanktad|||| aor bhagta atanktadi jahilon ka gang hai,1
aasim choudhery bhai apani desha premi para control rakho ..yah chadadi dhari bardasta nahim kara payemge ...,1
"eka bata to spashta ho gai ki vartamana sarakara vastava mem eka karobaroyom ki sarakara hai jo kevala paise ke naphe nukasana jaise notabandi , ids , pm income declaration scheme , cashless etc ko jyada mahatva deti hai , manaviya nukasana ( shahida sainika ) se sarokara kama hai | khabarom ke anusara kula 2 lakha notice ayakara dataom ko vitta mamtralaya ke ayakara vibhaga ne bheja hai | pichale do sala mem sarakari nuksana ki bharapai ke lie kitane ayakara aura excise ke chape desha bhara mem pa.de homge ya karyavahi hui hogi ? 50 , 75 , 100 , 200 ... ..1000 ... ? lekina sena ko hue ( manaviya ) nukasana ke lie naksaliyom aura atamkavadi desha pakistana ke khilapha kitani karyavahi hui ? ye rashtravadi nahi vyavasayika sarakara maluma pa.dati hai |",1
nshsh| bhalo ko jaldi bejo| bhodar pe dhekhte hain kitna dam hai| nshsh khuchh bi nahi karege| he hu he hu| ~ne hi bolna aata hai|||,1
etima karda para bhi atirikta charja lagata hai jo desha ke kahi bhi kama nahi ata,0
"jyadatara bharatiya muslimom ko chaina ki nimda lene ke liye kucha sujhava diye gaye hai jaise ki 1 , hara rata ko sone se pahale modi ko.ma.n bahana ki gali do 2 , hara rata ko pure dina desha mem jo.kucha bhi galata hua usaka thikara bjp aura araesaesa ke mathe ma.dha kara galiya.n dekara so jao 3 , desha mem jaba achcha ho usaka shreya modi ko.mata do.lekina jo bura ho usaka thikara.modi ke mathe para pho.da kara so jao 4 , chahe kucha bhi ho jae lekina sarakara ki apako taripha nahi karani hai kabhi bhi.bhula.ke bhi",1
phorki publich achchepte nahi kar pa rahi dar k mare lekin indian army publich pe attachk nahi karegi to chhinta ~na karo ||| |lekin porki army ki thhok dali do post | | khhali shikh ko govment ne allot kar diya to `` thahe guruji da khalasa tahe guru ji di rriateh '',1
shtiss bank ke achchount ke paise kab aayenge pm ji,0
are right bro sahi ye sab neta ko keval kurshi chahiye bas jitne sab haram khor hai,1
? chamera man lo bhai sare dominar aa gae lol,0
"lagta h 56 '' ka sina to kab ka sirf 6 '' ka ho gaya h , bus lamba lamba bhasan dene se kuch nahi hoga jhuthe vade mat karo modi ji , agar kuch kar sakte ho to karo varna paver military ko somp do or desh ka bhala karo",1
zb sechulars kaha jate h ||||tb muslim ganpati aur navratri me chomplins krte h|||| ? ? shala hum hi kyu humesha chup rahe||| aj sonu sir ne bol diya to sb unko sechularism ka path pada rahe h,1
ninda mantralaya|birodmantralaya ' t|v mai kaun kaun baithna hai'aur ak ghor|birodmantralaya '' jarur banana chaiiya||,1
chor buddha hai yeh bzp rshsh ka dalal,1
are miditale bhai jo jatan mar rahe hai usko to dikhao abhi bhi chhor do sitraj singh and modi modi,1
"desh ki chor , lutere , badmas , murderer ke final destination he bzp |||",1
katapppa ne bahubali ko kyo mara tha isaka javaba chahie tujhe to vobhi suna le kyumki vo teri mam ko bhaga ke le gaya tha dobara kabhi aisi jagaha aise prashna mata puchana,1
madhanchhaudh khhuth chaunnuphthiau~n khankhai ghanaubhaukha 940 chnaunaidh khhagha~na aun ~naih phnaishshthithuthai lalu jhaishai hanami kha i~nthainviaith lai nahi jhana shhanm khan phnaishshthithuthai,1
ich bjp leader ko pakad k maro shab mil kar,1
allah bhi kuch nhi kr skka up mein|||bolo jai shri ram,1
tho aapke hisab se kisko vote de - dhanga aillipert bhjhph ko ? ? ?,1
modi se kuch nhi ukhdega sirf bhuk sakta hai kat nhi,1
bhagoda hai ye to bhjhph kha agent hai,1
"shri shri ravi ji ap deshdrohi ho apko pakistan ka tichket jald mil jayega| , , andhbhakto tumhari ma bap mar gue kiya chup kiyo ho",1
zanbujh kar inke sath istarah ki ghatnaye hoti hai,1
thirange ke alata koi dusra jhanda rriahrane tale madarchhod ghaddar hain,1
tujhe na dikhega khuda behera aur bhakt andha .thik se dkh,1
z shahid javano ko 1charor rsh ki shahay milnichahiye aap dusre des ko shahay dena bhandh karo des ka zavan hamare super hero hai,0
lanat ha aese manri or midiya pe de ka hal kharab kar diya..,1
jhis din chongress leader ke ammi ka hindu ak ak kar hlala kar chhukege,1
pata nhi age aur kya kya hoga||||,0
kiya farak padta hai||| zitni chahe videos banao aur media me dikhao|||||| besharmo ko kabhi sharam nahi ayegi|||| chahe muh par thuk do ya thapad mar do|||,1
abey chuppp,1
taah selli ke bhuke yuva,1
phakistan or phakistani army vaalo ki maa ki |||||m|ch kaayar suar||||indian army jindaabaad,1
"khhaya to kya hua , uska po||||ty sungh kar bata na be| shala rrialtu ki bahas||",1
"bhoya ped babul ka aam kha se hoy , jaisa boya jayega vaisa hi kaata jayega",1
"amita shaha ho sakate haim bijepi ke nae adhyaksha , budhavara ko ho sakata hai ailana : sutra",0
jhio bhhi bhjp ka 15 lakh jaisa jumla ho sakta hai,1
1965 1971 kargill 2002 me nakli jat rajputo ka kya hal hua tha khuda gavah hai inshahallah vapis vahi hi hoga allah bhi galat bando ka sath nahi deta tumne har jung hari hai kuki tum bujdil kom bujdil army ho vapis har jaoge,1
indian media reports k mutabiq 13 javan patroling kur rahy thy jb bat ne ghuss k 2 ko mar k sur kat liye | yahan yeh saval bunta hai jo koi indian nehi dega k baki 11 buzdil javan iss doran apni gili pents lekar kahan chup gaye thy ? ? ? ? ? chalo man lia k pak army ne chup k attachk kia hoga magar 11 fouji muqabla kurty toh shir toh na katy jaty becharon k ||||| bhartiyo javab do 11 buzdil kahan bhag gaye thy tb ? ? ? ? esay khtay hai ghus ky marna,1
gau rakshak bhosidi valo ko bhejo bardor per || dikhaye apni mardangni,1
kumar vishvas jaise thali k baigano ka yhi hal hota h bhai| aise firkaparast logo ka na koi vichardhara hoti h na koi dharm| pehle inke najar bjp sbse behtar party thi fir aap ho gyi ab dekho kis or unt karvat badle|,1
vikas horaha hai chutiya banane ka achcha bana rahe hai desh ko modi sarkar,1
~nai hind ni mera l lllllllllll,0
bangaru kun h,0
chaddidharioko ye vapasa karana chahie varana vo isai bana jaega | khuba jalati hogi unaki |,1
ghovt| ailliperts ki rai le tabhi sakaratsmak karyavahi ho sakti hai,0
nahi ashutosh ji ye bjp ke mchd rule ke favour me vote nahi hai ye vote apke virodh me hai| ise ap maniye|,1
deihi purn rajya banake chandigadh ko rajdhani bana dena chahiye,1
garibo ki basti me jakar ab modi ka mam na lena || varana vaha to vo modla he or sari dil ki bhadash nikal lege|,1
janmadina ki bahuta-bahuta badhaiyam emva shubhakamanaaim,0
bahut sahi kaha,0
"pakistani sena ya naksali hamale ka hama kevala imtajara karate hai , jaba taka hama karyavahi ki taiyari karate hai tabataka hamare sainiko ke sharira ko chati vichata karake pheka diya jata hai , kevala mu.nhatoda karyavahi ki bata ki jati hai| pattharabajo ke patthara aura dushmano ke goliyo ka sikara kaba taka hamare sainika jhelate rahege ? ? ? ? ? eka ke badale sau",1
sala kutta ... .chara chor ... ..teri . ... mm,1
shikhana padega,0
rss ka dallal hai ye sayd zabhi gali galauch per utar aya vasey bhi rss ne pure tim baitha rakkhi hai sochial media per gali bakney ke liye,1
mubarak khhan mai ahmedabad ka hu|| aato toh ramshan baad aana|| msg kr dhena|,0
ravisha ji kanahaiya apake savalom ke jisa taraha javaba de raha he esa laga raha he manom eka paripakava rajaneta bola raha ho,1
aik baari m bhi samajh aajata,1
~ne nshsh aur bhjhph ka dalal hai| mchdh chhunav aya to ye bhjhph ki dalali krne aa gaya| modi sarkar ke 3 saal ho gaye magar kaha gaya iska lokepal aur chrupption ka andolan| dhhongi hai buddha|,1
tik h choll krte h kam ho zane ke bad rupya dege,1
jumale bajo,1
thah andh bhakton jahilon tum logon ko sirrri narrirat aur muslim ko gali dhena ata hai but kutton ek din tum kutte ki mout maroge ? ? ?,1
aby ja oye baby ram dev| apna muh dekh kuttay ki shakal valy 100 pakistani foji khai teri ma behan ki gardan na kat dein| shalo ki batein suno zara,1
"ali khhan , aijash rriarudi beta itne bade bhosadbakchhod kaise ban jaate ho yaar tum log ? ? apni gand marao na plsh|||muh uthake aajate hai chhutiye india pe chomment karne||",1
isko kya ho gaya he manoj titari ji ke sumpark me he,1
mujhe modi sarkar se bs yahi sikayat hai ki||| ye post jisne dala h||| aise logo ko aise kutte typ logo ko subsidy de|| desh se bahar jane ko pakistan jane ko||| or vapas ane ko bole to sidha goli marde unko||,1
chara chara hajaara vale haim j~nana ka koi matalaba nahim jhuthi deshabhakti ke nataka karava lo,1
sinema dekhane valom ki sareama pitai ki jani chahie |,1
modi g bahar desh larai korne sa peh la desh ka gandagi peh la saf hona sahi a||| plz plz adhi larai|||| kya drma hai| asy he sal ta rehin ga kya||| zai hind zai bharat| zai ch| r| p| f,1
kohli marne r maarne k ilata bhi kuchh hai agar yahi chhahte ho to kisi din milo maa chhod denge tmhre,1
shatya nash ho tera,1
"rah dekhenge babaji||||| zyada intezar mat karvaiyega|||| army she milo , pradhansevakji she milo aur batao ab dhairya ki sima khatam ho rahi hai",1
"hahaha ek bomb udher ek udher , usk bad muslim k tu or boht chountries hain , hindu ka name nishan mit jaye ga dunia say ,",1
agar ashan band hoga toh mandir ma kirton be band hona hoga,1
kamgresa ne to hindustana ko gajava hinda bana chuki hoti ... .agara bi je pi nahi hoti ... ...,1
nilanjona nafisa muslims ko bharat ka samvidhan bhi chahiye par apne ichcha ke anusar phir shariyat bhi chahiye| aik desh me aik kanun hona chahiye| isliye uniform chivil chode ko sarkar ko lagu karna chahiye| zise shariyat lav chahiye to use shariyat ke achchording punishment bhi diya jaye chonstitution ke achchording nahi| ye keval chongress tmch chpm chpi chpiml ki muslims tushtikaran ki rajniti ka natiza hai jisne|,0
chalo chota rajan hi shi,1
"are paththarabajasamarthaka # kutto , o kashmiri musalamana # deshadrohi hai jyada pyara ata hai tuma aura o # kashmiri nikala lo # pakistana_madarachodom tumhari # himdustana rahane ki aukata nahi hai|",1
haha beta ma bhen ki bt tune hi suru ki || dusre ki ma ko respecht de na bhdve tb kyu start krte h sare lindus ba ma bhen ki galiyo se bt ? ?,1
porkistan ko pata h agar zadhav ko kuchch yua to porkion ka kya hal hoga,1
yaha chipaku ko janata dhakke mara ke nikalegi taba jayega|,1
mere bhhai army me he bo abhi utrakhand me he,0
suprima korta ne jayalalita ki jamanata apraila taka ba.dhai,0
"mortar aur rochket ke hamle men dono senik mare gaye , phir pak army ke fauji india men ghus kar aye aur inka apman kiya||||| bharti sena ke fauji itni aham post per kya tash khel rahe they||||| ? ? ? ? ?",1
shirrri achhchhi baatein karke bedurri banara n log bedurri banre,1
dinesh virmani tu to bhaktom ke apane gb roda ke paidaishi samskara para a gaya| so ja varana teri lene kejarivala a jaega,1
bilkul sahi kaha yeh khaki chaddi vale 1947 mein angrezo ke ghulam the aur ab 'ishi ' ke agent| inko hindu rashtriya chahiye| yeh sapna in bhagva atakvadiyo ka sapna hi reh jayega|,1
ankhe kholkar dekh lo chongress talo jatab pak ko usi din mil gaya,1
chitizens ka koi nuksan nahi hua 80 % above people modi se happy haj shalo desh ka pesa khane valo ka nuksan ho ya unka bussiness flop kya frk pdta hai,1
are dalala midiya phemku chamda se yaha kaha do yaha desha nahim sambhala raha hai usako cho.da de gaddi kyom phalatu ki pichale mem pa.da hai kisi samajhadara adami ko sopa de,1
"..agara apa berojagara hai ya ( job ) nokari karate hai ora ... .. ( part time job karake ) paisa kamana chahate hai to ... ... .aiye digital india se ju.diye ... ..aura ghara baithe lakho kamaye ... ... .aura dusare ko bhi kamane ka mauka dijie ... koi inavestamenta nahim hai ... ... aiye berojagari ko bharata se ukha.da phekane me hamari madada kijiye ... ... .join hone ke lie apa sabase pahale apane fona ke play store mem jao | vaha.n para champcash likho aura usa apps ko apane mobaila mem install kara lo ! aba apps para click karo aura sign up with champ cash paraclick karake apani ditelsa bhara do . aba apase sponsor id puchega vaha.n para 878734 , dala do aura apani id bana lo ! install all apps for activation of account . and plz whatsapp me 8233540595 ... ... ... ... ... ... ... jaya hinda ... ..",0
bagvan ka nam kharab mat karo|||| vaise bhi bhagvan ke barode desh nahi chalta,1
lalu chup ja pappu|,1
hamare desha ki sari sarakarem nikammi hai ... ... nama ba.de aura darshana chote haim,1
~nu me zo hamare shhahido ke bare me nare laga rahe hai unko bhi dekho goli maar do ya kadi shaza do,1
kitne bhi javan a zaye lekin jab tak apne desh ka system thik nhi ho jata tab tk aisi shahadaten hoti rahegi,1
"ye ndtv hai bhai , baki to ap samajh gai hoge",1
56 inch ka sina vah modi tie tie fish||| media ki chapar chapar bandh,1
chote ba.de hara bhrastachara khatma karane ke lie yogi ka dhanyavada,0
thoah ! shambhav jhain phod rahe ho !,0
