text,hs
@ zieglersengel leido cosas : proximo album ? hola ? ? callate puta boca si minimo respeto idolo,0
menos si queres provocar pibes cuerpo note queres mostrar tetas puta pario ndeahre,1
"perra , angel manzana peca",1
@ barraganadolfo @ pinkygrace_ odio masssssss jajajaja pues ... callate puta boca escucha joder ! jajaja,0
"@ albertort51 seguro imbecil dando cumplimiento ordenes escoria mayor caribe , grandisimo hijo gran p ... raul castro .",0
"unica merecia tatuaje perra , debo mas fiel pudo haber regalado vida.. vales pena , vales vida mune",0
"`` cojones pasa gobierno salieron manada , acojonan # moromierdas decis `` '' mu '' '' ? https : //t.co/c2oox3lwak ''",1
mujer verdadera perra ... ... sera embriaga sangre derrama pueblo humide argentino ? https : //t.co/inr3jvsoym,1
@ nazaretfuertes callate quiero cumplir 20 dejame disfrutar ano guarra,0
"gracias  @ adacolau estan , estan mas bien poniendo finos prensa internacional concreto estadounidense .  moromierda ilegal tratado matar turista americano cortandole femoral hebilla cinturon  . ole ! ! https : //t.co/jvip49ce4c",1
"# lomasleido migracion : acuerdo unidad politica migratoria secretaria gobernacion , detencion mexico menores migrantes indocumentados vuelto disparar 2018. https : //t.co/chbb8qdw4r",0
"@ tinaletina ojala asi , tristemente . normalmente gracias dios 90 % casos mujeres normales.+",0
perra callate boca continua desafio https : //t.co/jkwspzvqed,1
-pero ivar mato sigurd bjorn quiere hacer honor rag- -pero callate puta madre sabes decir cosa https : //t.co/i0ouflx0m1,0
caga tragar quedarme callada cago cae mundo escoria vida justo .,0
novia sevillista puta mas ... . tonto casa sabes @ antonioadan13,1
@ carlos07_rcd @ antimadridvcf mereceis 1 division verguenza liga puta depor,0
"ensenan pueblo espanol amedrentarse frente enemigo , enseno hijos saber defenderse , mantero , presidente gobierno saltador negro valla melilla ! !",1
"tener discapacidad visual impedimento bailar danza arabe . paola roman , indira pereyra , iara vinals integran ballet ashaki hafsa junto prof. evelyn baigorria demuestran ... https : //t.co/rimbjgrvvk",0
operado pinos caballos tiens ? ahh deja reirte ensenar puta pinata @ kiko_hernandez,0
pondria bailar arabe videos veo,0
`` ano pasado teni rubia ir cdmx indignarme dijeran `` '' guera '' '' . https : //t.co/w4sn9lczys '',0
"nadie queja inmigrantes currantes , sino vienen vivir sopa boba , , casi , llegan saltando valla . # pdv06a",1
"@ luzvaldes18 @ papaatmof callate hijo puta , usted crees cierto fabian hacer mejor amigo , imbecil .",0
rompe arabe papichamp ecko,0
@ mzavalagc oiga todas victimas acoso violacion consecuencia espiral violencia desatada @ felipecalderon desviar atencion fraude 2006 ? voz ser figura publica usted ahora si va represen,0
`` whatsapp : nueva `` '' herramienta '' '' polleros https : //t.co/siy90aivlw '',0
"vez niego ensenarle usar ig mama dice : - ensene usar cuchara puta mierda ! siempre llevabas ojo , ibas quedar tuerta ! ! ! jajajajajajaj",0
conoces nino polla ? hablo jordi  xd estais tocaisimos ver https : //t.co/uspcegcxul,0
@ 120_0823 @ perromariguano_ mas pendeja espantosa sirvienta provinciana .,1
"@ hugo_gutierrez_ peor politica resentido ctm , lastima padre uso condon saliste escoria",0
"new york times the new yorker publico primera vez acusaciones acoso sexual violacion harvey weinstein rose mcgowan , gwyneth paltrow , ashley judd docenas , productor desgracia sido despedido empresa fiscal d ...",0
dentro vamos tener malaria negros sudacas africa sudacas africaaaaaaaaaaaaaaa,1
"@ andytoughcookie comemela , cambio corto",0
nadie compre entradas hijos gran puta @ realmadrid mereceis agua bebeis,0
@ sandsuarez serio imbeciles ! si acoso acabara punta clases pedagogicas bus rojo mundo detesta usar importar hora ! acosos pasan 24/7 todas partes solo educacion cultura acabara semejante c,0
"@ mregueragarcia @ elperiodico q ser mal nacido , mala gente hp , justificar cualquier violencia mas aun si cabe violentos , ademas inmigrantes , indocumentados , q vienen apropiarse logros . huevos pelear ello pais .",1
puta madre maja mierda personaje harto https : //t.co/kn3gge25gj,0
merecia perra . https : //t.co/ftgilxbnru,1
arabes hdp https : //t.co/siu9ofand0,1
"@ jxstanangel aburrido , sincero . culpa guste polla alguien .",0
" yzur , mono habla  nueva revista literaria cultural dpto espanol rutgers . gracias acogerme nota # gueros , ruizpalacios . # rutgers # yzur # literaruta # cine  & gt ; https : //t.co/ipuejxkpbf",0
"chesee in the trap in ho merecia mas hermana in ho perra igual amaba jaja gusto prota , viejo feo estupida prota , igual gustaba estilo ost 100/100 pareja amigos mejor principal final kk 5/10 https : //t.co/cntq7gzkj7",0
@ beeluarzola callate puta mal parida perra re culia inconciente callada deberias maldita,1
"@ __irenelazaro26 perra corazon hielo , gusta carino humano",1
@ rjhg17 salio hijo puta jala bola callate mejor anda decir vega ver cagon mamaguevo rodilla tierra sigue mamando putoo,0
"@ formulatv bien acoso pareja , vale , ido provocar , tener tiempo programa , boicot basura salvame. ? vomitivo ,",0
"@ todonoticias @ timermanhector traidor hijo puta ! ... propia sangre respetaste . mereces pasas , basura inmunda . https : //t.co/swla7x1fxn",0
senoras artistas drags van ir vestidas animalicos cosas monis ensenar polla chocho . decepcion fantasias enfermizas pp c  s .,0
", vea , nadie , encima vas carcel , matar , sino xenofobo racista , pobres musulmonos mierda , refugiados guerra narnia , curioso ninguno viene famelico , bebes , estan usan dar lastima pedir dinero ? https : //t.co/703mpvsi2p",1
"si puta idea , callate , si sabes , trata discutirlo persona , llevo 7 anos tocando hardware toca moral gente cree mejor vida leido pagina , ayudando",0
"@ silvanapeix @ theladyshae @ barbijaputa claro , loca cono tambien refiere mental . consejos vendo , .",0
"@ ivfkn callate puta , putas hablan puta puta puta .",1
ug puta madre meredith merecia vivir amor vida derek christopher shepherd morir 110 anos lpm https : //t.co/l0ct3b9rc0,0
"arabe claveee , dio vuelvo locaa encanta ! @ _eckoyg",0
@ jorgemasta @ elchiringuitotv si cierto solo restrego polla cara todas alli blanco jajajjajajjajjaa dievierte,1
hey @ loli_chichona : nabo polla pequena cornudo,0
"decirle 'zorra ' , ' perra ' , 'puta ' mujer tan inquilinato centro bogota . gas",0
"siria invita venezuela , pais ayudado lucha antiterrorista , invertir reconstruccion pais arabe . @ conexiontlsur",0
@ drodriguezven @ mauriciomacri callate perra mona aqui uds respetan siquiera hambre qu pasa pueblo sucia malparia,1
"ori , excepcion cumple regla , hijo puta mas ( < 3 )",0
@ erickorni0 callate perra . jajaja lera . . aun parto . digo partimos .,1
# muyricomuyricopero pues gusta cualquier gata pintada guera . # d0nluckyluciano # maffiateam https : //t.co/2szpbpqd5m,0
"hoy salido cas rey , olvidado cartera casa voy indocumentado duro",0
@ fullereno374 @ bcnisnotcat_ gallego ? pues ... verdad meto puta comunidad ? pues metad mia,0
"@ ap4ster callate porfavor , enserio digo hijo puta wey mal pario",0
-detienen llano  guero bin laden  menor cuenta dos carpetas investigacion robo-  detencion efectuo luego reportado molestar transeuntes comunidad ... https : //t.co/fzuhguifoy,0
@ blacguido27 callate ladrona sigue vendiendo zorra,1
@ bbongiov ay si sos mas perra callate,1
@ ever_ferreyra jajajaja callate perra incada,1
pinche naco decirle unidos gabacho,0
@ shrlttw callate puta sidosa mierda,1
@ mraubreygrey @ sweetskipp asi gusta amor bien rica ensenando tetas ricas perra rica,1
@ bencomo_sergio puta madre cono callate !,0
"@ ash_london tan hipocrita , mereces insultos . voy sacrificar , perra .",1
cena viejos estan justificando violacion diciendo minas buscan . nefasto puta madre,0
@ angiedeviluke mereces toda verga puta hermosa festejar ano nuevo zorra come semen hermosa,1
"cono , indocumentados . esperaban ? dieran helado gratis tomaran foto ? si andan ilegales puede pasar cualquier lado . https : //t.co/nffk4tcaue",1
@ lopezcamilo97 calles gran hijo puta,0
@ bebevitareal @ bebemiloyt madro bebe milo verdad ve cara pego,0
"# barriopatronato # hoy # descuentos 50,60 % ademas juegos l @ s nin @ s # ropa d # novias # fiesta # graduacion # accesorios # carteras # zapatos # ropainterior # peluquerias # comida # arabe # chilena # japonesa # coreana # peruana # shawarma # transfer # estampadosybordados # veterinarias https : //t.co/bx0ciagmwm",0
"toros agredidos , mujeres abusadas , inmigrantes abandonados , viandantes atropellados ... .victimas ojos demagogos populistas unicamente funcion utilidad circunstancial atacar alentar secesion . https : //t.co/iefymwkocm",0
"@ relatofeminista ser verdadero imbecil hacer 'bromas ' asunto tan serio acoso callejero , encima creera gracioso pfff",0
@ zurine3 sacado comido cono vida ? creo maquillaje buen sabor,0
"feminismo lamas ... justificando cultura violacion acoso , desatinado ! lamas representa white feminism incapaz ver mas alla privilegios . gracias @ catalinapordios despliegue sensatez . https : //t.co/snjyo3opqg",0
"@ mujerlunabella enamores , chica maldita zorra , sabe cuantas enfermedades venereas , mejor dale patada concha mandala directo diablo joda",1
"@ ajoyagua45 @ crisdel57 mujer deshonor genero ... yegua puta montonera ... vida vi semejante autodescripcion , si dice x sera",1
"estupido . creo aqui quede algun extranjero , siquiera papeles regla , ademas chinos arabes complices especuladores # 3ago https : //t.co/qeusbuktfb",1
# trabajoshumildes dicen https : //t.co/yimkdt7ssl,0
@ pablo_iglesias_ bonita frase hijo puta verdad ? luchas igualdad mujeres ? ah dedicas poner travestidos carroza . anda vete cagar,0
"@ pipescorcia amo hermano , unica perra fiel",0
puta mierda muerte habeis hecho glenn ? merecia mejor sobretodo muerte digna pasa cabeza ?,0
wey mas puta bato mejor callate,1
@ maridolvers perra merecias !,1
ecko video arabe aaaaaa,0
viernes # bailahoraocallaparasiempre arabe ninos 18:30 19:30 hs veni conocernos ! av . medrano 311 caba tel : 4958-6492 contacto @ bailahora.com // insta : bailahora_o_calla_para_siempre # arabe # parachicos # agosto2018 # bailahora # clases # baila # danza https : //t.co/ghzgxuvo84,0
@ gustavoorozcoh ensenaron modales antifujimorista perra mermelera foro sao paulodebretch ? ofendiendo millones votantes,1
"alardeais defender cuerpo mujeres , quieran ser defendidas . ahi si fronteras . espana mujer . defendeis fomentais violada miles desconocidos fornidos varones subsaharianos . estais chuleando patria . pagareis .",1
"seguimos llamando ladrones chinos , miserables arabes ahora , peor , xenofobicos vienen paises cargado ganado rechazo . si menos usara termino xenofobia correctamente . . siquiera https : //t.co/dbdoxcm4xl",1
modela camina puta divina,1
"@ leticiadolera creo , mayoria veces , ensenar padres , carecen lleva genes , nadie enseno .",0
@ jakymemes si tan perra comes tela https : //t.co/jolpf8bno6,1
lazis catalufos acosan juez llarena haciendo gala democracia corre venas mientras merma saliva imaginando regimen chekista anhelado .,0
"inmigrantes hospitales , pension completa espanoles durmiendo coche . ramiro grau morancho https : //t.co/y9uwxqv1nd via @ correodemadrid",1
"@ danielurresti1 imbecerril kenyi metio seco arena y.. mereces pues imbecil mrd tarado , ignoto , fujirrata hijo puta .",0
@ joseameadek si mejor puta madre q sera peor,0
"supongo mereces polla , zorra viciosa https : //t.co/dvmqxexb5o",1
hermosa clase danzas arabes adolescentes adultas lunes jueves 19hs . esperamos ! !  at escuela danzas soraya - malvinas argentinas https : //t.co/rjoncxtgpz,0
"guero , nunca sabras hablar contigo flipar colores",0
k pesao hostia puta ves hora k esssss ? ? ? ? callateeee laputa bocaaaaa,0
amo guero https : //t.co/u9vmh0pv9k,0
@ alan15537141 callate despues andas abrazando puta loca jajaja,1
"igual quedo trabajo zorra encargada pensaba iba quedar callada hoy aguantado mas , caliente hija puta salido llorando trabajo : ___",1
bueno vives lejos ganas pegarte cara marik,0
"`` sanchez : - '' '' aprobado ley violencia genero '' '' - '' '' previsiones apuntan crecimiento 2,7 % '' '' -anuncia creacion mando unico inmigracion . - '' '' inversion crecido 5 % '' '' - `` '' mejoraremos pensiones jubilados viudedad '' '' ''",0
dolor perder amas menos si piensas hijo puta merecia amor .,0
si escucha gemidos obcenos seguro si asi mejor callate puta~ https : //t.co/gcf6698vzb,1
"caen verga dictaduras sudacas ? oprimen juventud idealista . lugar darles guerra narcotrafico , delincuencia organizada comun .",0
"senor buenista . inmigracion , solo necesaria cubrir produccion retorno termino contrato , punto . https : //t.co/shpxak30jd",0
arabes judios . judios arabes . one love . https : //t.co/zpyeceqojv,0
perdon hicimos bandera logotipo equipo refugio campo refugiados . ubicacion evacuacion residentes ubicacion terremoto lombok indonesia cc . @ fcbarcelona @ fcbarcelona_id https : //t.co/r3brn54hio,0
"@ soyputoimbecil @ angiieninja hahahahahahahaa , olerlo pone to siega tia sabes , viernes da normales zorra",1
@ gravitysweigh molesta diga tias valen puta mierda ensenar cuerpo,0
@ el_universal_mx @ enriqueochoar callate mejor hijo puta madre cinico si enfrente pondria madre dejarnos pais asi ! ! ! pinche ratero vividor pueblo mexicano existe karma espero pronto hecho,0
"ver si enteras @ sanchezcastejon arabe cultura marroqui importa mas menos mismo , mierda ! . aprende ratos libres , , plazca deja ninos paz . # sanchezdimision # sanchezveteya https : //t.co/es7xdnziyz",1
@ elinformantemx @ cabify_mexico pinche bastardo ojala dia tope ensenarle ser hijo puta madre,0
suecia estan abriendo ojos . partido antiinmigracion ganaria elecciones generales proximo mes septiembre . cada vez mas paises dan cuenta errror acoger miles indocumentados aporten . https : //t.co/lehbkpesjs,1
"@ abruchirinx callate abril , voy pegar . tas re perra",1
@ vargas_aldo @ juanrosado12 @ kyabar jajajajaj callate zorra asquerosa,1
"@ yamiii_31 @ itsjoelpimentel callate puta , essstaaaa espera .",1
"`` efecto llamada existe . llamada verdad . telefonica . inmigrante indocumentado comparte cuartucho diez madrid corre policia poner salvo imitaciones baratas bolsos moda , ... https : //t.co/kdauywrz9i https : //t.co/q0frk5wyzn",1
@ alvarouribevel pa  pegarte cara marica .,0
@ nestorpitrola pedazo hijo remil puta mira provocaron  policia estan operando reservado mal parido violencia generaron https : //t.co/qpjmnep5ku,0
@ hectorbecerrilr conchudo sangre cara escoria avanzamos personas suman !,0
necesito salir boliche bailar arabe ecko,0
@ misshedone llevado decirle callate puta boca feminista mierda,1
cardi b ve novia super perra . fan,1
"@ chrisgatico callate yegua , maldita perra ahre",1
@ floorperaalta @ leooantonelli callate vos puta mierda,1
amigos verdad pueden reir mismo tiempo faltan respeto callate puta boca agradecido mejor especialmente https : //t.co/bgqki2pf2x,0
@ hdyurii callate agregame amigo zorra x2,1
`` dice sudaca america habia `` '' civilizacion '' '' llegase colon ... https : //t.co/3nboyelfzn '',1
comemela  aqui aqui aqui viva aqui aqui https : //t.co/4b1kyvugxi,0
si perra valora botala mereces alguien mejor,1
"@ santi_abascal invasion africana , salvamento maritimo cooperador necesario oneges cuento , viven ? ? . nadie denuncia van inmigrantes aguas marroquies . vaya futuro espana",1
egipcios construyeron piramides alemanes vivian cuevas . arabes dominaban mundo edad media musulmanes expertos algebra principes alemanes sabian escribir nombre . raza importa # thecentury @ kenfollettspain,0
"gelukkig ook nog goed nieuws vandaag voor @ timmermanseu millon inmigrantes , mayoria subsaharianos , dirigen hacia marruecos entrar espana https : //t.co/pilsxvvyqn",0
joven # indocumentado diseno aplicacion ayudar # inmigrantes https : //t.co/fpdptcqzve,0
"@ anamontesino7 vos mereces vivir puta regalada , paponuda",1
@ migracionpanama 2 venezolanos sorprendidos robando estan casa paz nocturna calidonia papeles migratorios estan inspectores migracion momentos ? 2 ladrones venezolanos momento estan casa paz nocturna calidonia,1
`` 11 % d cesantia consecuencias d importar 1 millon d inmigrantes cesants competir 600.000 chilenos cesants `` '' desempleo explica principalmente aumento fuerza laboral '' '' aumento fuerza laboral aumento inmigrantes cesants ? https : //t.co/iioipwz6bf '',1
"inmigrantes llegan asesinos , cierto islam 100 % seguidores toleran homosexualidad , mujeres perfuman unas putas , mujer mismos derechos ... @ sanchezcastejon radicales demas ... ..",1
definitivamente perra https : //t.co/kkoybyasqj,1
siguieron monton arabes juntos .. siento invadido jajaja paso,1
@ yoconyunes contigo pendejo gran obrador deba debatir.. corrupto mas sistema hijo puta madre,0
`` pais llegan solamente migrantes  tradicionales  fachada noroccidental africana . ahora proceden toda africa asia . plataforma europea `` '' ideal '' '' refugiados inmigrantes cualquier parte mundo . https : //t.co/rc0k9poxej https : //t.co/kxwmzfpxmk '',1
"@ f1regg @ miawrta hijo puta vives lado mio , si quieres ver vienes puta casa dejate mariconadas",0
"@ argitxu7 @ charimorales68 @ antoniabustaso1 buenos dias chicas , feliz semana , protegerse calor , inmigrantes ... va peor , hoy oido radio habia problemas centros menores ceuta , melilla , andalucia bilbao , inconcebible ! ! ! !",1
web islamica anima moromierdas venir espana vivir ayudas publicas . consigue  @ sanchezcastejon efecto llamada . https : //t.co/otwmeqbi8s,1
"uy malo muro berlin , comunismo siempre haciendo ... oye abran valla ceuta cuela to dios .",0
@ julia55445365 julia vos tambien sos hermosa puta madre callate,0
dices otaku viste anime 148 capitulos hola ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?  callate puta madre https : //t.co/g2q88ebc3n,0
datos @ migracioncol muestran departamentos norte santander guajira mas reciben migrantes venezolanos . vulnerables violencia reclutamiento grupos armados ilegales . detalles informe @ wola_org https : //t.co/hs8qdywb3s # ovcs,0
"zapatero , hijo puta incluia canarias mapa si perteneciera marruecos , habla amigo mohamed vi , rey moromierdas , ultimar visita oficial traidor okupa monclovita  @ sanchezcastejon morilandia . https : //t.co/wm7yeqgvxd",1
mujer puta ama ... cosas https : //t.co/rwvujpdynp,0
cogerse amigo vieja comprobar si gay pinches mayates quieran justificar . # tipicodecelosos,1
atencion ! ! ! ! inteligencia norteamericana advierte invasion inminente 100.000 subsaharianos . # defiendeespana elecciones ! ! ! # espana # eleccionesgeneralesya https : //t.co/m1agsv4qzn,1
"acabo ensenar polla orgulloso ello , salto 2 ultimas horas estoymsolo casa viene ?",0
"# macriconfantino deja hablar fantino puta vez ! callateeeee , hace pregunta mas corta respuestas ! interrumpas ! soporto . veo presidente mas",0
"si lucha machismo consiste desnuden constantemente , hombres suerte . sigan luchando ; ) # tetasfree",1
@ esteban12297663 gracias . pues comemela .,0
"vamos mal peor . gobierno aprueba ensene arabe cultura marroqui em colegios publicos , controlando gobierno marroqui contenidos . mas ? puede consentir ! ! sahara libre ! ! ! https : //t.co/o7k9songel",1
"nacion arabe islamico , protestando cree primer unico nacion judio . ejemplo racistas intolerantes : musulmanes , adoran ue dandoles casas pagas inmigrantes . https : //t.co/nhf4n3stkz",1
"pinches cursis mujer amada acaba tacos arabes , sacrifica amor termina . , remedio .",0
@ reginabisex unmnmnn imagino q asi mas puta,1
"gostei um video @ youtube https : //t.co/shjvxiwfyc vocales arabe , sokun tanuin",0
under pasaron pene cara sudaca traer gran papacho,1
pena llamando zorra hyuna hacer mv moviendo culo ensenando canalillo menos mal coreanos machistas,1
@ ivanzarak cinico mereces caiga rayo mueras rabiblanco hijo puta . perra madre pario .,0
periodo electoral . pesar mujeres derecho voto ; hagamoslo mejor podamos # hombres # votojusto,1
... . bien puta -- -- -- # camilavallejo - https : //t.co/ixjeflchk8,1
@ ahrizorrita9 mmm ... cuidarte follarte ganas llenar cono harto semen,0
"`` militares ayer demostraron publicamente dado golpe indocumentado . nemeo revolucion castro , `` '' castro '' '' . imagen estampida capados , vale mas millon palabras . militares corruptos perdieron valor personal . https : //t.co/0m51lcwntr ''",0
"detende crimenes arabia saudita emiratos arabes unidos yemen ! crimenes guerra genocidio , simple llanamente !",0
"malditos inmigrantes , solo vienen robar , dijo inmigrante indignado . https : //t.co/blsxambzeo",1
"callate ! , zorra , bien merecia . https : //t.co/40qonlbexr",1
cambiado historia mary merecia morir puta madre,0
"`` ojala haber grabado todas senoras mirado mal bus hecho pasar momentos incomodos . senora camino vino diciendo voz alta : `` '' sudacas consiguen quieren espana cambio sexo '' '' , claramente refiriendose . https : //t.co/dswostfub3 ''",1
@ cynntuu @ pipo_gabriela @ alejandropicart @ antonellapicart callate vos llego talones . puta,1
"amigo veia munecas mafia termino dijo : 'we ahora entiendo , lucrecia , perra mayor experiencia , quisieron ser fracasaron ' juro hizo noche .",0
ultimas 24h varias peleas callejeras ceuta parte ultimos saltar violentamente valla . gobierno pide respeto ? ? ?,1
refugiados danan economia pais receptor terminos macroeconomicos segun estudio https : //t.co/52uislrudo,0
forzando puta puerta diciendo 'nono ! mio mio nono ! voy ensenar mio ! ' asi puta cara ... verdad necesidad tendra senora coger puto movil visto ostia ... roba tienda robes moviles jovenes culpa,0
rezo fin semana increible lleno bendiciones . . . . . . . . # abogado # immigration # immigrants # inmigrantes # inmigracion # inmigracion # jorgerivera # abogadodeinmigracion # casosdeinmigracion # indocumentados # daca # t... https : //t.co/jld1bupldh https : //t.co/rmgiilyg3j,0
"@ soy_elena_sin_h @ leticiadolera puta idea , claro .",0
"sr gustavo vizcaino , olvide d vzlanos indocumentados exterior pq sistema dejo optar prorroga . necesitamos pasaportes . sabemos desastre q dejo dugarte , denos prioridad @ nicolasmaduro @ nestorreverol @ somosredsaime @ jaarreaza @ dcabellor @ drodriguezven",0
@ barbijaputa puta = jaque mate,1
bailes sexis primo van mierda empieza cantar : 'tu novia puta pingo ahoga vos decis sos toga ',1
"# ghdirecto hostia puta , mala madre sido . sabia ser madre sentada , callada poder cantar , bailar pasarlo bien . dios exo ! ? hijos ahora seran delincuentes asesinos .",0
"# loterianavidad si toca puta mierda , salud demas tonterias",0
"hace mujer llega y.. bah , cono importa ? si mujer ...",1
`` pablo casado acusa inmigrantes altas temperaturas `` '' negro atrae calor '' '' https : //t.co/iep9ib0gt7 '',1
"dende marrocos , poeta , critico cine activista mohamed abid . acompanaranos neste v poemagosto 2018 achegar beleza da poesia lingua arabe . video , gravado hai uns dias no... https : //t.co/kv4grz5jjs",0
mientan cara mientras sabes verdad polla jajajajajajajajaj,0
tan feliz mama habia echo empanadas arabes amo . resulta habia puesto chile habanero trajo mexico . tan cruel amor ?,0
@ irinaaramirez empezo notar amiga habia hacerlo saber jajajajajaja callate zorra,1
"llaman refugiados llegan espana dice refugiados van vacaciones pais dice huyeron refugiados , , , , , ,usando dinero publico espana irse vacaciones https : //t.co/kgfzpkseil",1
ser inmigrante trump : experiencia docente argentina https : //t.co/3pidp6qk9b via @ lanacion,0
todavia piensan mujer perra habla sexo ? dejaron atras estupido pensamiento .,0
chamo demasiado lindo lado londres frente sugar daddy arabe necesito . it 's just 10 hours you can make it .,0
@ yenivilcatoma2 @ albertobelaunde perra sinverguenza parte mafia fujimorista .,0
camaras seguridad metro milan grabado joven 25 anos logra defenderse nigeriano 31 anos quiso violarla . afortunadamente joven supo reaccionar tiempo . logico matteo salvini quiera expulsar inmigrantes ilegales . https : //t.co/rzawrhhtng,1
"@ guajesalvaje despues limpia cono ? , falda . peazo guarra .",1
@ julipozzi33 @ iruustevenot7 callate puta,1
@ drodriguezven callate hija puta ! ! !,1
@ anasilvera06 jajajajaja callate perra ! ! alguito nomas,1
"@ nahey312 mera cabron callate puta boca , encojono",0
arabe flojo,1
@ leticiadolera @ garrido_aura puedo creer verdad . entiendo cono pasa mundo,0
segundo dia quierooo comer empanadas arabes sss puta mierdaaaa,1
habia escrito arabe trending topic pensabamos iba atacar isis x dios https : //t.co/hovaabwmck,1
# lasmalcriadas @ lasmalcriadastv 'me vas decir solo cliente puta ' ah boquita laura,0
@ shachuasg @ katyperry cagado ! mujer perra perra perra,1
siempre weras gueras,0
"si alguna vez trate princesa perdoname , merecias sos puta .",1
"empoderamiento , mas miles mujeres prohiben mostrar cuerpo , mas aca pase ( ejemplo paises arabes ) casos celos extremos cuales pareja hombre obliga taparse mujer cualquier caso , criticadas mostrarse https : //t.co/tomjoygqxr",0
"@ oscargeek @ relatofeminista jajajaja buena . hablo serio , xq cono dl tema",0
"suriel hace anos venezuela vivimos mismo , entrada incontrolable indocumentados paises vecinos llevo tipo personas pais . metan presos deporten . extremar medidas tipo gente @ suriel https : //t.co/vasl1lrd0y",1
nunca pense capitulo dr. house iba hacer llorar amber perra merecias,1
@ juliamengo @ leonvodoo puta asquerosa callate . sino gusta andate pais,1
@ josesinito @ leaderdeus @ newschool_cl callate vo si eri perra,1
@ valecmn @ mauroveneno24 veridico . calle 'rica amor ' : 'que pasa imbecil ' nuevo : 'o zorra malparida ' # resentidos,1
benzema va nacer embrion garganta chuparle polla zidane,0
@ edrick_ntz puta .,1
"invasion # moromierdas asi pararon vecinos # motril cie 400 inmigrantes . prefieren tenerlos sueltos , pululando pueblo hacer , ocupando ensuciando plazas parques insultando sexualmente mujeres . https : //t.co/fywfnnqg9e",1
dicen hijo va nacer ojos gueros # nosemamen,0
@ carmeladp07 favor prometas perra diva,1
"# u20wwc bien hecho chicas , gracias patearles trasero sudacas . 3-2 # sub20fem",1
"perra gorda ' , si noemi toto tonterias , razon ! # otdirecto12d",0
`` cis racista transfoba va explicar transfobia ... racista hablando `` '' simios negratas '' '' `` '' ordenada '' '' . claro si ! ! https : //t.co/8wf6bdhhnl 10 manana aguantando terfs ! ! ! ! https : //t.co/myse2hvu3t '',1
hy man10 hombres arabes desnudos erectos excitaran ! https : //t.co/kjxnglnxqf via @ gaymasweb,0
mega arabe - pilodj : https : //t.co/gur6ii38dm via @ youtube,0
ves llorando x amor dos dias k sufrido x anos callada puta sonriendo ai ve madurez,1
"segui comiendo chipa revocando paredes , negro indocumentado , ojala rompas cruzados https : //t.co/oulbnckvs8",1
"vaaaaamos puta madre , vamos argentina ! ! ! van poder ! ensenaron camino , cuidar ! demas importa ! buen viernes carajo , , , animo ! ! ! ! ! ! https : //t.co/6ilegpbkyx",0
"felices 15 mas puta espero estes pasando re lindo re mereces , amo monnnnton ! ! ! @ ximegatter https : //t.co/onlbzjo13k",1
"chica diamons dice 'ay si tenes cintura re chiquita ' hija puta ves gorda , t voy comprar igual callate",1
@ gaticolonx callate puta,1
@ salvameoficial ser humano mas malo tierra guarra cerda sucia,1
@ mascotasdecalle @ terannathalie si verdad dejaste asi perra porqueria persona mereces peor pana . das asco .,0
"@ salvameoficial @ belenestebanm hdp , mala guarra odiable ser mas vil sinverguenza desgraciada drogadicta mierda belenestebanm",1
cuento horas ver mama guero .,0
"`` , tantos tan maleducados , ahora inmigrantes ( `` '' latinos '' '' , rumanos , africanos , arabes , chinos , ... ) https : //t.co/xpdrseggos ''",1
"si cogiendo ejemplo arabes , mal vamos . https : //t.co/vqapjspj8v",1
uses puto  we   callate puto maricon hijo perra https : //t.co/186galnjrg,0
i liked @ youtube video https : //t.co/o8qbxuqowd estudiante sueca detiene avion impide deportacion inmigrante,0
5 . tipico gilipollas grita puta llevar escote ir ensenando nalgas . voy vestir quiera subnormal mierda .,0
@ _candelanievas manga pitos cortos hijos puta voy ensenar q respeto puto patada partes intimas voy dar mujeres ustedes tampoco salvan conchas retobadas,1
"israel , punto aprobar ley legalizara segregacion arabes judios https : //t.co/vbbwdpfqwe",0
"realidad paralela / universo alternativo , ! ! ! ! hoy dia segun atentado informe indocumentado ( nico ) , noche fotos redes sociales bailando copas , altamira village , ... https : //t.co/n9lxxcuokb",0
"despacio , mirandome cachonda , besandome deejar moverte , cono aprieta fuerte polla entra y... https : //t.co/vwtkyqaeyj",0
"@ ngelsnchezc1 @ jfitzgerald_86 @ javaliverruga @ leticiadolera horas tocandonos cono 1 enero , caballeros , dispersense .",0
@ feminicid10s @ metabolizedjunk callate hijo perra,0
"@ ibi_hotmidori muestras , gustaria poder meter polla culo concha",1
osea si quieres ensenar culo haces convierte prostituta puta vaya,1
"dos # refugiados llegaron # aquarius relatan # mallorca horrores vividos # libia salieron paises , # sudan # camerun . https : //t.co/rcop7njjrh",0
`` bien quedaba `` '' lucas '' '' solo pone `` '' hernandez '' '' sino ademas deja tilde homenaje analfabetos gabachos pusieron mundial . https : //t.co/fpuitphuyt '',0
@ marita_hidalgo callate vos puta mierda,1
encanta gente piense arabe,0
@ fukensito miriam mireya ? ana merecia salvacion hizo actuacion puta madre . # otdirecto13d,0
callate puta voca perra,1
@ pacodelmazo perrita novio merece tan lindo hermoso osito peluche medio pendejo..pero puta,1
