text,hs
@ user @ user @ user grid shit guys retarded,0
@ user one mongy,0
yakuza taught hate old men 'm gon na kick shit next old fucker see 's probably cunt,1
@ user people said yes retarded,0
kid would 've hated moved different part country adult ca n't wait get away shithole,0
n't talking fact got 2018 retard iq 149 parents check sanity b\u2026 @ url,1
@ user @ user newly made shithole countries,0
every nigger star,0
@ user @ user don\u2019t call us latinx would much rather called spic beaner latinx .,0
probably reason okay white .,0
@ user @ user arab immigrants live gaza . palestine jewish state dimwit !,0
hazard literally scored hat trick team fucking retard @ url,0
retard @ user @ url,0
@ user @ user venturing guess lefty feminazi man haters ... .cant get men . hence unhinged ... @ url,0
@ user think weekend nigger,0
oh wow definitely know tried fuck bitch outed . happy tea time cunt . ( ;,0
@ user especially mongy today honestly,0
@ user love tell admire 's . volunteer work syrian refugees ... @ url,0
fuck game 's gay retarded,1
@ user @ user one close ones umbrella twat !,0
@ user one gives crap raghead ! !,0
@ user retard,0
@ user don\u2019t get offended much . i\u2019m hispanic called spic called mexican even tho i\u2019m cuban.\u2026 @ url,0
every american person undocumented immigrants get free hell going gover ... @ url,0
@ user talk fun looked real note tho,0
@ user wait ching chong named doyoung uwu,0
@ user rats bring disease must eradicated,0
america shithole country @ url,0
odell better wr hopkins mongoloid qb holding back production .,0
ill call : dyke faggot bitch nigger wetback pu $ $ want .,0
@ user lol u mean ching chong guy ? rich dude china suddenly comes campus ?,1
panthers suck spic ass,0
@ user boring twat mosso,0
i\u2019m twat i\u2019m drunk shouldn\u2019t allowed alcohol,0
let\u2019s get twat banned . @ url,0
fucking retard lem tell ya \ud83d\ude02\ud83d\ude02 @ url,0
@ user praise rn ( right ) libtard ( liberal retard ),0
@ user @ user got nothing raghead .,0
@ user 'm conspiracy theorist think leftist media make certain ver\u2026 @ url,0
apple fuckin retarded bank america mobile,0
@ user developing countries still classified retard,0
@ user @ user would finance revolution south africa country already shithole ?,0
@ user @ user american innocent proven guilty . let illegal immigrants go ... @ url,0
sam allardyce twat @ url,0
@ user cunt watches anymore anyway 's gone utter shite .,0
're spic sent message friends curious cat ? \u2014 sure gon beat ass ? frien\u2026 @ url,1
@ user political violence common feature \shithole countries.\ america part club \shitholes\ ?,0
@ user laura callinf nigger come bully,0
took 4 years accusations seriously get lot cold faggot,0
@ user forgot say confuses slay queens whether stay nigger mulla stic ... @ url,0
opening ca n't broken feels like negro spiritual revival . track gritty rough yet operates ... @ url,0
wide open layup went retarded passed away @ url,0
chinaman issue dude !,0
@ user never said dyke,1
remember used gasp word \u201cfaggot\u201d it\u2019s 2018 word become common s\u2026 @ url,0
@ user @ user agree . need crack illegal immigration unfettered immigration refugees f ... @ url,0
faggot got crucified,0
@ user get dyke screen,0
@ user hes literal twat hey ? tried justify twitter too\nthis guy went twitchcon to\u2026 @ url,1
could go one # shithole countries right ? \nyeah alabama . rikers middle fina\u2026 @ url,0
miko heartless cunt . doubt people band together get removed social platform . \ud83d\ude20 @ url,0
@ user @ user @ user @ user country would n't shithole . imagine our\u2026 @ url,0
- yeah bad person . feminazi monster - negate facts .,0
retarded make past brain censors,1
celebrating # entrepreneurship @ user last night prix inspiration ontario gala # entrepreneur # immigrants ... @ url,0
machados fucking twat .,0
guess make mongoloid version tmnt \n\so one would offended\ # trashanimation # riseofthetmnt,0
always asians model typical old types mongoloid idk don\u2019t like evolution human ? @ url,0
@ user @ user @ user daft lad mongy mate,1
# funfact\nyou faggot,0
@ user yall gettin mad laugh asian jokes time . hear goin ching chong ... @ url,0
also joo - saying ( 's okay white ) promotes -- & gt ; white & lt ; -- supremacy .,1
bruh..these kids grown ass white dudes said cheating ass lag switching faggot nigger xbox w\u2026 @ url,0
@ user went full retard man,0
lmfao deserve . supposed man . toughen nigger . @ url,1
@ user dyke ima stud,0
fun fact : give person full claim call beaner spic wetback call anyone slur equates\u2026 @ url,0
@ user get $ 2s faggot,0
@ user @ user @ user grown ups show faces use thea names.mongoloid,0
war mexico would solve ... .bomb entire shithole country ... . @ url,0
@ user @ user @ user screenshoting instagram followers mongol.. u randy deal,0
@ user shausha mongol,1
@ user n't know mongoloid mercury 's timid bookworm trouble making friends\n\n ... oh,0
expect expired country like nigeria shithole fantastically corrupt one indeed . biafra natio\u2026 @ url,1
got street harassed ignoring three men used language like ching chong . ignored ... @ url,0
@ user put nigger @ url,1
trio accused conspiring get illegal aliens mi driver 's licenses @ url via @ user,0
@ user @ user @ user caribbean immigrants caribbean slaves african slaves . build united ... @ url,0
@ user @ user another disgusting lying feminazi . man haters come ? ... @ url,0
gavin mc innes : \n\using words as\u201cfaggot\ \u201cnigger\+\u201cslut\u201dare context.they swear words ; go 2 old black g\u2026 @ url,0
@ user @ user little raghead leprechauns running round studio ?,0
thank god lost virginity nigger,0
lichi ? spic cool ? \ud83d\ude0f,0
@ user @ user fucking spic wo n't know hit \ud83d\ude48\ud83d\ude48\ud83d\ude48,0
@ user troll ? fucking retard ? best got ? besides trying fool n't think li\u2026 @ url,0
mercpine9 retard ! xd # squiggybot,0
@ user spick fucking wetback,1
want shithole country,1
@ user spot ... ... . chris \u2018say anything reaction\u2019 sutton ... he\u2019s quite soup-taker yet g\u2026 @ url,0
ppl @ user school : fuck ching chong music ?,0
kinda gutted didn\u2019t get hours extra sleep . yes know i\u2019m hong kong moment . yes know i\u2019m greedy twat .,0
@ user lol cunt,0
saw dyke look like lil boosie kinda fine though,0
cos nigger slave n't worth thousand lines code .,1
im eating showering wasting pleasantries cunt . @ url,0
who\u2019s paying new phone . lucky faggot that\u2019s \ud83d\ude08 message @ url,0
@ user @ user banturds worst mass murderers ever . retard\u0117d know whit\u2026 @ url,1
@ user @ user term 45 used awhile ago certain country 's ( shithole places ) thats wha\u2026 @ url,0
@ user twat really say ? sadly almost sounds like might believably words ? surel\u2026 @ url,1
@ user croatia n't want neither anyone else ! ! po back shithole country ! !,0
join us global journey walking 1 million kilometres side side migrants refugees ... .,0
brain day : potato potato ching chong tomato,0
@ user @ user south african living native country shithole according trump n't lik\u2026 @ url,0
ching chong day long,0
@ user @ user susan ask ? ? go back come ok \ud83d\udc4d \nand don\u2019t forget buy stream mono you\u2019re,1
share three lucky mongol 2 pencils pass upcat @ url,0
rondo got retarded,0
ok thought proper human 'm actually mongoloid,0
@ user @ user 'll fight dyke @ url,0
@ user @ user refused entry countries made stay shithole helped dig .,0
@ user john flower faggot weighs 700 pounds lives college dorm refrigerator n't,1
@ user @ user ice arresting people looking hispanic arresting illegal aliens .,0
@ user @ user wow really mongoloid hahahahaha can\u2019t stop laughing . jesus christ . ebt available 1800s ?,0
@ user cunt god,0
trump fucking mongoloid saying protection fucking synagogue ? ? \n\ngo take fa\u2026 @ url,1
one time got called raghead leicester ^2,0
@ user @ user cameroun condemned shithole country ruled vegetables intellectually defunct minds .,0
@ user 're shitting right ? watched every single leftist completely ignore elizabeth warren prov\u2026 @ url,0
drink tap water 'm coffee addict instagram faggot,0
's retard \ud83d\udc47\ud83c\udffc trying use non functional brain spread hatred . @ url,0
steven taylor twat . \n\nross aloisi going mental . # brivwel,0
tell something ... kind faggot runs around christmas sweater ?,0
@ user u look retard face \ud83d\ude02,0
mdrn world hs frame . whoevr dont suit frame bigot.dis intellectual terrorism n victims wudnt even knw r victim .,0
@ user elected retard,0
@ user @ user @ user @ user see mean retarded conservative supporters.. po\u2026 @ url,0
florida shithole country,0
@ user imagine mentally retarded understand usage term stan means 're suic\u2026 @ url,0
imagine given birth nigger @ url,1
attention : shithole countries coming wo n't nice,1
ching chong ling long !,0
dear ching chong ling long expect react go rich ?,1
u imagine retarded ? u know like president ? ! even arrest 56-year-old suspect cesar\u2026 @ url,0
@ user nigga half retarded god bc caption say \u201cfruit loops\u201d\n box fruit loops i\u2026 @ url,1
becoming shithole country,0
seeing united fans making jokes helicopter crash last night new level retarded .,0
@ user @ user @ user says refugees never committed terrorism us . ... @ url,0
@ user @ user leftist terrorist liberals planning one invaders get\u2026 @ url,0
pepper soup overrated \ud83d\ude12 sugarcane underrated \ud83d\udc95,0
@ user 's probably cause 're twat .,0
@ user god look like faggot .,1
exeter posting like 4 minute emotional videos new stand hahahahaha ones died mongy pilgrims,0
pull tweet calling robbie sexist twat introducing vibe five since they\u2019re putting tweets screen,0
clearly he\u2019s retarded @ url,0
literally got ding dong ditched likely 12 year old faggot thats cracking right jake paul apparel,1
eating sleep dinner tonight nigger @ url,0
@ user cunt # snowflake,0
's member \master race\ shot synagogue pittsburgh . dirty nazi cunt @ url,0
@ user @ user nah retarded .,0
@ user 'd pay good money alone time skinny mongoloid .,0
pour bernard kouchner la france devrait prendre plus de migrants ...,0
's yellow card surely ? twat highest order mongy referee .,0
@ user okay u dont comfort ive accepted im unnaturally small ur spic,0
@ user @ user tourney n't retard,0
marz dark lotus bible thumping cock sucking bald headed faggot . quit telling people you\u2019re vice ver\u2026 @ url,0
@ user really horrible cunt times \ud83d\ude21,0
@ user u look like retard,1
barry recent trip african shithole country wanted try family 's traditional clothing\u2026 @ url,0
shit\npiss\nfuck\ncunt\ncocksucker\nmotherfucker\ntits,0
like father like son . happy birthday mon negro et mon filleul.god.bless fam ' @ url,0
@ user scarlett johansson walked called faggot walked away . called personal cell\u2026 @ url,1
blunt cunt rhyme reason bitch,1
@ user @ user record muslims immigrants \shithole countries\ otherwise w\u2026 @ url,1
people crazy talking spic bleach guys assume much,0
ca n't tell 's louder wind outside mongoloid neighbors kids screaming wind exists ... \n\nlike god\u2026 @ url,0
@ user actions shithole countries . never dreamed 'd see sort behaviour 's a\u2026 @ url,0
@ user 've never twat,0
@ user good luck mongoloid,0
@ user @ user @ user apparently trump talking america made \shithole countries\ comment \ud83d\ude44,1
@ user ah weak northern twat . yep would make sense n't american.\nhave nice evening little'un,0
\u2014 it\u2019s nowhere near bad words like faggot retarded nigger cracker etc . there\u2019s people callin\u2026 @ url,0
@ user @ user @ user ca change quoi les chiffres hein ? trois mille migrants ou trois millions de migran ... @ url,0
black metal poetry day : \n\ni saw virgin 's cunt spawning forth snake\n\ni witnessed tribes judah reduc\u2026 @ url,1
@ user he\u2019s maga trump republican moronic twat !,1
@ user @ user fuck calling retard,0
@ user @ user @ user tweet 14th december allardyce manager mongoloid,0
@ user reason immagration problem mexico . mexico wouldn\u2019t shithole . everyone\u2026 @ url,0
@ user @ user ah.\nthe shithole countries.\nyou\u2019re well-trained parrot.\ni bet adore\u2026 @ url,0
dave roberts fucken retard,1
camera quality snap retarded take cool photo actually comes trash \ud83d\ude2d,0
suad : okay nigger love,0
unrelated cum sandwiches want state fucking dumb e-dating retarded culture surrounding,0
@ user @ user @ user @ user @ user zip raghead,0
retarded fellow beyond tolerance . @ url,0
@ user @ user @ user mongol always spot teams,0
wish n't retarded looking . probably would n't friends real life . would nice life .,1
fed mongy self\ud83e\udd12,0
@ user fuck negro,1
@ user @ user @ user @ user @ user \some best friends shithole countries ! \ cool stor\u2026 @ url,0
@ user @ user maybe # # # # 's n't knifed ! ! ! ! ! \n\njesus voted mongol ? ?,0
shit got ta fuckin retarded high do\ud83d\ude2d @ url,0
drink special today..hillbilly blood bath $ 3 . also prime rib dinner specials day ... taco chili soup . to\u2026 @ url,0
@ user @ user he\u2019s faggot ass band wagon bama fan,0
@ user @ user fine long invitation excludes illegal aliens coming porous borders ... @ url,0
@ user oh i\u2019m sure she\u2019ll get along \u201cshithole\u201d countries ambassadors . especially color.\u2026 @ url,0
@ user use faggot upsets ( even em almost 50 know better h\u2026 @ url,1
@ user @ user dealing 3rd world shithole countries ?,0
@ user cuz little ching chong eyes cant see words,0
@ user @ user great patriot mentioned another twat ... .they could easily gone us emba\u2026 @ url,0
nigger fitzpatrick drunk ... .,0
@ user 'm black p.r . called \spic\ school . ask dad . spoke\u2026 @ url,0
lastly saw someone understands hthe la masia treatment way understand retarded board ... @ url,0
@ user get head twat report facts . blocked . \ud83e\udd2c\ud83d\udd95\ud83c\udffb,0
spic gangsta,1
anyone else larping retard whole time haha right guys,0
think # illegitimareregime gives damn people # shithole countries ? n't give damn ab\u2026 @ url,0
you\u2019re faggot @ url,1
eating fat faggot treat hot cum,0
@ user fascist terrorist directly inspired bogus conspiracy theory wealthy leftist jews were\u2026 @ url,0
retarded & gt ; @ url,1
@ user \a accessory.\ close enough maga-mongol ?,0
herman faggot lmao ! ! !,0
@ user shut faggot atleast 500,0
: know half nigger cracker bitch,1
@ user . good ole fashioned race card . hooray : ) shithole country shot hole country . nob\u2026 @ url,0
@ user ching chong fuck,0
trump derides protections immigrants \u2018shithole\u2019 countries @ url forget !,0
applied like four different schools ugh hope least get accepted one lmao know im retarded like please,0
call faggot tranny want cameron kai we\u2019re trans gay @ url,1
nemacki spic @ url,0
@ user @ user @ user @ user @ user illegal aliens criminals . became crimi ... @ url,0
@ user didn\u2019t koke call cris \u201cfaggot\u201d,0
dude really faggot @ url,0
@ user they\u2019re gon na tell \u201cshut spic\u201d,1
tv acting retarded \ud83d\ude44,0
negro got nerve,0
pal 're always gon na wavelength twat,0
@ user 're pathetic . bully child nerve try call retarded ? ? some\u2026 @ url,1
@ user @ user @ user @ user faggot like daughter lol,0
would\u2019ve followed way home kicked faggot ass @ url,0
@ user @ user @ user would saying retarded stuff like shooting occurred mosque ? doubtful . w\u2026 @ url,0
@ user @ user @ user @ user nah love word 's super funny like serf mongoloid days tho,0
@ user im spic making choose two dead people wan na got ta die 4ever,0
went put cereal fridge milk cereal cupboard full mongol,0
@ user 're retarded,0
@ user @ user old dyke thinks anyone cares ? know dont . maybe n't invited\u2026 @ url,0
alls said faggot @ url,0
@ user could please send links ?,0
don\u2019t like word dyke faggot,1
@ user @ user @ user @ user how\u2019s work exactly refugees \u201cshithole\u201d countries\u2026 @ url,0
cunt @ url,1
us loves ban people entering country huh.. even banned hiv positive immigrants entering til ... @ url,0
think hoes really retarded man,1
@ user terrorist distinctions . liberals always violently pursuing leftist agenda . conservatives\u2026 @ url,0
@ user don\u2019t like anyone calling son retard .,0
@ user yeah would mean nw europe immigrants would go would become shithole . good ... @ url,0
faggot !,0
@ user @ user he\u2019s twat that\u2019s .,0
ching chong \ud83d\udcaf,0
one guy called girl spic gon na fuckin swing,1
sara see time kind you\u2019re still twat . # 9theblock,0
@ user got better joke . blue check retard calls laura joke 10 % followers . fucking hilarious .,0
world ain\u2019t free . cunt .,0
wifi acting retarded .. see y\u2019all tomorrow comcast,0
ditrty stinky spic @ url,0
needa start playing half decent people bro fuck imassacah cunt playing shit fuck,0
oopsie : # caravan \mass exodus\ # shithole countries\n\n @ url,0
@ user @ user well ya go- another raghead freak ! people got ta go- hell would vote ? looks evil,1
mongol bros would made fun virgin cause would refused rape pillaging villages,0
@ user @ user nope . shithole countries . ( would live ? ) 'm fence th\u2026 @ url,0
@ user never lost phone retarded send-off n't worry . baffled people know wh\u2026 @ url,1
faves would spit faggot \u2014 actually bts would n't 've openly supported lgbtq+ many times p\u2026 @ url,0
feel edgy saying retard every 2 seconds 's integrated deeply vocabulary ca n't help,0
@ user daft bint.\n\nlike ardent leftists 'll suck anything matter much violates loft\u2026 @ url,1
@ user @ user ye hand though isn\u2019t soft twat \ud83d\ude44\ud83d\ude44\ud83d\ude44 fuckin games garbage \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02,0
know you\u2019re dyke see performer read poem june jordan long distance love immedia\u2026 @ url,0
hello usa retard running country ... .\nget new one\nor shoot one.\ni 'm sick tired idiot ... .,0
feel like poverty mongoloid,0
: must retarded think we\u2019re fucking\n\nme : @ url,1
@ user @ user @ user @ user @ user guess raghead ... ..trump president \u2764\u2764\u2764\u2764,1
united states become shithole country thank trump deplorables .,0
reed ... ( heavy old negro gospel sigh ),0
potus- self centred twat . guns=more gun incidents . simple blooody maths ! everyone else the\u2026 @ url,0
waiting see videos ule retarded drunk\ud83e\udd29,0
@ user hope . twat tried saying 's fixed dodgers would win 7 .,0
@ user hire instead retard dave roberts @ url,0
favs took morgan today . ly retard \u2764\ufe0f @ url,0
ching chong pyro agree @ url,0
@ user @ user europe enough illegal immigrants . n't need sarah palin . sorry .,0
fine get faggot bitch coward clown phony suckers weak flunkies fake,0
come serve young aplha # faggot ! # skype open danaillazarus @ user # findom # cocky # rt # rtgame # paypig\u2026 @ url,0
caught guy trying stare smug twat @ url,0
@ user brother faggot ass coward,1
65 year old uncle went celebrate granddaughters birthday last night got mongy broke nose ahahah,0
@ user @ user @ user @ user saying nauru shithole ? criticizing\u2026 @ url,0
yes . fact might calling \u201cshithole countries\u201d @ url,1
@ user @ user @ user @ user what\u2019s point ? said tryed tm qualify . mongol always,1
@ user 's trump called shithole 3rd world countries wonder ?,1
shut jackie-chan twat ! ! \n # spidermanandfriendsbot,0
uncle 45 could send wife parents back whatever shithole country came ?,0
can\u2019t even blame players got ta blame retarded ass coach,0
one person calls chink chinky ching chong i\u2019m going kick balls,0
signing 2003 bragging could n't wait kill 'raghead ' ... 's pure racism ... @ url,0
@ user literally got ppl yesterday dodged retard,0
@ user sorryi n't speak ping pong ching chong sushi chong,1
@ user deff nigger wine,1
filipinos bad things inggit ... .uh ! ! ! crazy mongoloid abnormal ... .\nwhy touch ( thief ) my\u2026 @ url,1
@ user @ user blair jump dyke .,0
@ user ur massive douchebag ! might left canada cunt canadian never left ! socialism isn't\u2026 @ url,0
mean call faggot long continues give school money.. love,0
oh fuck stupid cunt @ url,1
@ user next job cut welfare illegal aliens .,1
@ user @ user asylum shithole countries isnt really asylum .,0
@ user \third world shithole country\ ny .,0
ching chong chow dong \u2014 lol gay \nno ta @ url,0
sabrina called \u201cflamboyant faggot\u201d sooooo @ url,0
gays think masc & amp ; hating fems makes better gays like world still gon na see u faggot,1
still playin fortnite faggot,0
african migrants crossing mediterranean head spain italy blockade @ url via @ user,0
@ user least give credits ching chong name,0
@ user calls expanding opportunities legal immigrants . yes need . process ... @ url,0
best tweet time ! fuck spic countries ! @ url,1
\u201cjust believe you\u2019re retarded ... . tried midterm failed it\u201d,0
@ user @ user could admit twat would probably enough next leader snp .,1
@ user oh shit ching chong,0
ever call us 'll come . never taking account little cunt . 'll save getting\u2026 @ url,0
french german spanish ads annoying tops . wtf twitter dont speak ching chong @ url,0
\ud83e\udd14 ... shithole countries ? @ url,0
@ user dunno man.. you\u2019re one shipping actual people likes retard logan .,0
@ user little ching chong boy putting jailbreak title stretching video 10 minutes extra ad revenue,1
ngl bubblingcancer fucking cunt @ url,0
# fridayfeeling # heritageday # joyjoy # landexpropriation # betterafricabetterworld @ url,0
@ user kindergarten . kids ran said ching chong made slanty eyes foolish ... @ url,0
@ user actually fucked even fanbase begin retarded ?,1
@ user sorry ca n't translate spic .,0
people actually take pride shameful history countries soliciting white immigrants whiten soc ... @ url,0
@ user 'd watch 'm school probably paying attention sorry doorbell ding dong pink fong wing wong ching chong,0
@ user except ur massive twat cut said soju u ruined whole vibe,0
@ user shut ur whore mouth poor ass faggot,0
@ user \can retard\ go,0
@ user funny coming chinaman comes nation chinese dictator mao killed oppress\u2026 @ url,0
@ user @ user literally asked clapped cunt .,0
hello justin bieber-i say ching chong nippon sometimes,1
lmaoooo see go racist . typical nigger @ url,0
yall gon na realise i\u2019m like massive twat one day,0
@ user abysmal.\n hope finds way one trump's\shithole\ countries . oopps forgot loves saudi .,1
man walking twat @ url,1
group high school boys drove past slowed front passenger yell \ching chong\ ; wh\u2026 @ url,1
birth mom wondered retarded actually used kendama toy balance ball double paddle\u2026 @ url,0
9 ) getting visa\n10 ) glad finally get shithole country don\u2019t understand people still live bar\u2026 @ url,1
@ user every promos team 200 % retarded 's facts,0
@ user @ user @ user russia shithole country,0
@ user china 's wall still standing making sure mongol hordes n't conquer . oh wait did\u2026 @ url,0
got gook fresh boat ching chong haircut today half body wants rebuke othe ... @ url,0
@ user @ user anime ching chong,0
ottie looks radishing . yukan real dill . dave looks beet lettuce tell ya julia twat . # corny # adsofmafsnz # mafsnz,0
require certain level nigger @ url,1
asian girl got mad said ling long ching chong like talking like,0
'humanitarian emergency ' : doctors demand refugees moved nauru | sbs news @ url via @ user,0
found another liberal retard . \ud83d\udc47 @ url,0
@ user,0
# desperatedems messed \suspicious packages\ \bomb threat\ narrative way trum\u2026 @ url,0
every food tastes good melted cheese \u2014 mean unfollowed anyone account obviously retarded troll .,0
retarded fuck ! @ user @ url,1
put wth twat sambit ! she\u2019s super star already . rinse guy serious black bleach . @ url,0
@ user wow . could n't even guess quote favorite marvel movie . im retard,0
@ user funny anywhere stfu retard,1
@ user n't . people care retarded,0
people fucking retarded i\u2019m done wasting time \ud83e\udd23,0
@ user @ user got one retarded ignorant things 've seen week . congra\u2026 @ url,0
boys think it\u2019s cool act soft like mate look like faggot,1
@ user stfu stupid faggot ass bitch,0
@ user well cry retard,0
13 year old called faggot jdjsskaksja simulation glitching,1
's true even love tariffs ( 're bad ) ; even hate immigrants ( 're good ) ; even love ... @ url,0
imagine someone says 'ching chong ' suddenly feeling tranquil @ url,0
forest could win league record points recorded goodman still say shit . blokes twat !,0
@ user @ user even country @ user ! owned mongol people came afr\u2026 @ url,0
let scorpio bag cuz i\u2019m freaking retarded \ud83d\ude29\ud83d\ude29\ud83d\ude29\ud83d\ude29\ud83d\ude29\ud83d\ude29,0
golden retrievers smpr ta parse mongol @ url,0
4 shots julio later feel retarded,0
@ user long time ago retard,0
@ user @ user punt feminazi 's uprights let 's get kavanaugh confirmed .,0
\u201ci know dyke you\u2019d like\u201d @ url,0
@ user @ user i\u2019ll second proper mongy,1
laredo texas - border patrol agents respond 911 calls resulting rescue six male illegal aliens fou ... @ url,0
nah dyke @ url,1
thing makes want self harm feel someone gaslighting 'm emotionally retard\u2026 @ url,0
's problem word \banter\ . banter exchange remarks.\n\nif call twat call tw\u2026 @ url,0
karma fucking cunt don\u2019t ever fucking forget .,0
first : \n\u201chip-hop mama spic n span\nmet one summer\nand began\u201d\n\nthat first line ... that\u2019s problemati\u2026 @ url,0
@ user 'd ai n't spic 'm pope,0
@ user probably hates \u201cshithole\u201d countries ( defined ) . know likes desperate mercenary slovenians .,0
19-y-o waitress tells story arrest @ user assaulting dope bus insisted using word 'faggot . ' 1s\u2026 @ url,1
photo called dyke spic spat face broke arm @ url,1
want u know theres faggot ass army halloween party hope chokes piece chocolate,0
im ggoneee . imagine telling negro report colorism bh months ago called nigger selfish,0
: h-\n\nadam : ling ling ching chong eat dogs,0
dems taken america far socialist nwo pc shithole 're havin ' re-litigate basic common sense\u2026 @ url,0
ughhh wan na eat cunt \ud83d\ude1e,1
think \the cunt\ symbolizes window gate opening real world case . baby sees mother'\u2026 @ url,0
daddy pain tits big cunt eating cum lezbo public wank wife bbc young masturbation canada \n\n @ url,0
@ user absolute mongoloid rehatching old drama sake views,1
@ user i\u2019m spic,0
lmao ching chong . sometimes simplest slander funniest,0
hear y\u2019all hear speaking name that\u2019s faggot shit\ud83e\udd2d,0
btw ... .machado twat ! ! ! ! # everybodyin @ user,0
@ user @ user @ user @ user @ user like searching old tweets sad twat \ud83e\udd26\u200d\u2642\ufe0f\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02,0
@ user @ user @ user disrespectful cunt .,0
tumblr month want visibly queer andro femme faggot trans* body . kidding ! # feminism4ever,0
@ user extri spic,1
@ user @ user @ user @ user @ user @ user aqua favourite spic on\u2026 @ url,0
@ user @ user @ user fuck smoking absolute mongoloid .,0
keemstar fucking cunt,0
jack retard . can\u2019t even get logistics app together,1
eyes saw sob brain read nigger @ url,0
@ user feel . wouldn\u2019t bother playing like swear always get retard team . last game top laner ( heim\u2026 @ url,0
royal right 'm retarded,0
u juul ur faggot,0
@ user michael - live one 'shithole ' countries tell caravan respective\u2026 @ url,0
dope new gospel - lighter flick . soul beat . win . fire already . keep mind 'm negro / open min ... @ url,0
@ user \u201cyou mexican\u201d \u201cspic\u201d \u201cdora\u201d,1
@ user @ user @ user @ user sorry hear . go back country use lear ... @ url,0
@ user you\u2019re cunt embarrassment club,1
@ user @ user @ user you\u2019re retarded .,0
mongoloid ordered 9 dozen donuts 8 called back see sell \craft coffee\,1
everyone knows feminazi 's r lying gd teeth @ user @ user @ user @ url,0
@ user n't care moral voters ; want liberals illegal aliens ms13 ...,0
# shithole country : road bumps signage blamed deadly night accident naivasha . say @ user @ url,0
@ user @ user fast forward section unfunny twat,1
retarded . okay perfect .,0
@ user mean platonic dyke way @ url,0
@ user haiti listed second worse place travel shithole n't talking\u2026 @ url,0
never called kike \u201cdirty jew\u201d @ user began campaign . hateful rhetoric ha\u2026 @ url,1
maybe i\u2019m retarded,1
twat @ url,0
@ user reread shit illiterate twat,0
n't need @ user tell 'm twat right !,0
@ user twat,0
# nyc # newyork # newyorkcity # art # artist # gay # faggot # pouredpaint # acrylicpainting # acrylicpouring # queer # dark @ user n\u2026 @ url,0
\u266a gim break gim break . break piece fat retard \u266a @ url,0
buy @ user @ user @ user @ user @ user @ user regularly alternatives t\u2026 @ url,0
@ user fuck faggot,0
look leftist terrorist like guy shot @ user softball game compar\u2026 @ url,0
2018 yall know calling asians ching chong racist,0
@ user @ user take allegations seriously feminazi brainwashing . see . context everything .,1
true ur ching chong \u2014 1/8 xd @ url,0
dang right 're right & amp ; 'll teach libtard & amp ; raghead terrorists lesson # civility \u201c\nbc chihuawer \ud83d\udc3etppatri\u2026 @ url,0
don\u2019t think pittsburgh synagogue shooting wasn\u2019t hate related ... you\u2019re retarded .,0
1/1024th middle eastern leftist they\u2019d calling largest terrorist attempt since 9/11.\n\nbut\u2026 @ url,1
@ user 6/28/2018 . four illegal aliens accused kidnapping raping two teenage sisters 13 1 ... @ url,0
full grown man fancy dress halloween ? wank stain . certified twat .,0
@ user look relatives asia mongoloid . many fair haired blue\u2026 @ url,0
@ user thanks spic,1
@ user funny mention splodes came second mongoloid shot twice rocket launcher,0
@ user watching 'negro orfeu ' ( black orpheus ',0
trannys retarded \u2014 you\u2019re asshole \ud83d\udc97 @ url,0
keep mind negro open mind got screen door best bar whole fuckin album lol,0
wayne collab decaying negro,1
@ user crude leftist podcast uses word \u201cretard\u201d lot fan base made angr\u2026 @ url,0
retard . @ url,0
literally feel retarded anytime use left hand ... looking kinda stupid \ud83d\udc80,0
@ user rastice bitch add fagot sucks cock dam day night fucking faggot,0
@ user @ user happens anel n't retarded .,0
@ user @ user waste graceful white filthy refugees .,0
@ user lmfao shut cunt unfollow,0
ring chong ching ching chong chong ching,0
golden visas : wealthy immigrants abuse quebec 's immigration pro ... @ url via @ user,0
@ user skele boi far superior toothy mongoloid,0
's okay white,0
nigga nigger ? neither !,0
@ user @ user yeap ... .spic wet .,1
@ user @ user outrageous ! ! ! ! ! ! ! ! outrageous ! ! ! going illegal aliens ( wh ... @ url,0
@ user text back faggot,0
@ user @ user hellbent ching chong communists want oppress anyone ' ... @ url,1
california candidate governor promises free health care illegal immigrants latest push financial ... @ url,0
think communists despise white people capitalism went full retard less okay under\u2026 @ url,0
bitch shut yo retarded ass looking like great value nipsey hussle . @ url,0
words 'll become \shithole\ state instead shithole country ? @ url,1
egg also meet specific measurement device good luck retard,0
@ user visited taiwan ! hope go back country someday,0
@ user needs remind @ user one million polish immigrants flooded britain exploited wor ... @ url,0
wow . twat @ url,0
shutup spic @ url,0
@ user wow . remember tried spinning \u201cshithole countries\u201d people like \u201cnah she\u2019s okay.\u201d she\u2019s human garbage .,0
envy people know express emotions without sounding like complete retard,0
anyways imma take nap 's fascists everywhere shithole country hope die yeehaw \ud83e\udd20,0
non kpop fans call chinese ching chong ch*nks see nobody outside east asian fando ... @ url,0
didn\u2019t get u don\u2019t talk u talk likea retard,0
@ user joven wedding night : wanted pencil\nvicente : 'll buy mongol factory you\njoven :,0
@ user uhm ? ! need explain making wrong say gook chink spic mick heb common disc\u2026 @ url,0
