text,hs
@ ximicomics ademas stalin regalo palacio senora madre dictador hace .,0
"@ ivanlqf @ 324cat joder , nazis 'limpiando alemania judios gitanos ' tal schlinder salvandolos . https : //t.co/whlsoiswbt",0
"@ bet365_es ser retrasado reaccionario , usan putos deportes timadores mierda",1
pregunto si algun politico independentista estudiando solucionar `` danos colaterales '' gasto embajadas # art155 https : //t.co/m3a4nhphlk,0
ivanka trump apuesta navy negro ultimo look trabajo ( echa anos mas ) https : //t.co/fy9mnrh8ht https : //t.co/aefa4jcqxw,0
@ golpeadormagico argumento principal subvenciones . siempre . rojos .,0
"@ crispapin @ j_aortega @ carlosdavidgf jajajaja , facha carlos bloqueado . pp estan nerviosos @ sanchezcastejon",1
basicamente trata cosa tirar mierda desprestigiar proceso catalan cara resto espana . https : //t.co/3hzwhjqnlu,0
@ upjtention salgo cara subnormal aseguro k quieres,0
deja fumar cosas raras @ rafacabeleira acabas alucinando ves nazis buenos derechas izquierdas .,0
@ m4ny_attw illo queda bien gorro mamon,0
"caso futbolista zozulya , incoherencia r. vallecano : acusa nazi criminaliza/lincha harian comunistas nazis",0
tremenda pedazo subnormal jajajajajajajaj,1
pedro sanchez asegura  nunca  sera adversario socialista https : //t.co/go4vficstn,0
ex rojo ex facha . proximamente librerias .,0
avatar anime vez subnormal gusta anime bueno subnormal si .,0
si vegano compres comida formato carnico si lesbiana compres consoladores forma falica entonces ? ? ?,0
impresionante defendemos fascistas perseguidos .,0
# espana | @ sanchezcastejon asegura `` nunca '' socialista sera adversario . https : //t.co/gkzhvq7lyo,0
"pablo hasel subnormal , solo representa si mismo ... personaje .",1
@ vdevendetta @ huyelobo vaya facha tipo .,0
"`` tan peste negra , tan feria abril '' https : //t.co/dkocp2mssv",0
"prueba irrefutable menos 80 % gente subnormal culo , ver hace 'viral ' . https : //t.co/cyaeckucel",1
"mayor quiero ser jaina , loca fascista .",0
@ ghibliano ser facha apoyar defendian capa espada canon sgae luego viven miami ?,0
da igual mejor genero musical burlas publico conviertes basura ego nubes,0
pedro sanchez asegura  nunca  sera adversario socialista https : //t.co/wlowwu0lvt,0
"@ hermanntertsch https : //t.co/5ww3k0dgb2 vimos manifas encontra fascista , , apoyar eta si gusta .",0
veces parece mentira estudie universidad ; ciertos momentos da impresion sigo monguers .,0
"@ _ansoc , pp liberal fascista .",0
"@ jorgesmiguel exacto . nazis , basicamente , lerdos gilipollas . desmitificar satira describir mugre guerra .",1
@ velvetmolotov tipico q sobran 6 dedos cada manga traje . fascistas d hoy falta decoro estetico . puede ser .,0
vista # legobatman . pasado jodido enano ! divertida muchisimos homenajes solo universo murcielago . grande !,0
quiero rapar pelo si hago voy poder poner martens parecer puto nazi : (,1
"# somossocialistas quedo frase @ sanchezcastejon `` nunca socialista sera adversario '' respeto , unidad socialismo",0
qse verdad tan subnormal . creo si superdotado,0
"`` schindler '' suena tope nazi , idiota sabe lista , precisamente , salvar gente . https : //t.co/i3nwljr6yc",0
saca mente pibitos hablan neutro `` emparedado '' tiro pibito . sanguche tarado,0
. @ sanchezcastejon pedro sanchez saca cara amable asegurando `` nunca '' socialista sera adversario https : //t.co/ktvppqf52i,0
"tener puta idea futbol equivocarse constantemente nombres jugadores , fachas anticatalanes jajajajjajajajajajajajja https : //t.co/14pp3hbwcj",0
@ pulpulskap2 facha refieres contrario piensas ...,0
"@ delfin_he @ vidalquadras estaria bien gobierno diera opcion . lugar , teneis fascistas ( ladrones ) abusando .",0
@ proscojoncio seras feminazi ?,0
@ cubitohelado mas lesbianas tia lesbiana,0
- comunista ? ser nazi pq extremos tocan . - ... https : //t.co/d74wnv6b3c,0
"@ alcalaino83 escuchas personas todas edades : `` putas , maricones , rojos guerra civil.y viven subvenciones '' .es traca .",0
"@ yggdrrasil *al igual ocurre machismo . humor negro colectivos oprimidos solo alimenta opresion , comparable .",0
cosas malas perder amistad : decepcion primeros 10 minutos . cosas buenas perder amistad : subnormal menos .,0
gay ?  pansexual https : //t.co/w8krxpjhfx,0
"pues viene anoche dice puto amo , guapo elija . puede haber subnormal suelto .",0
"@ caprifoi si ver genero , igual podria haberse tirado mujer nina , odio pareja k",0
"+ parece quito ahora vez empieza doler cabeza oidos taponados , volviendo loca cojones .",0
. @ euib reclama retirada monolito franquista servera https : //t.co/edi8b3unol,0
"@ trespies3 fachas cultura mismo bomberos fahrenheit 451 , ray bradbury .",0
pedro sanchez asegura  nunca  sera adversario socialista https : //t.co/iowi4q3d98 https : //t.co/8lr9r5slc3,0
pedro sanchez asegura  nunca  sera adversario socialista https : //t.co/ampu2ktleu https : //t.co/7mdeyssscp,0
@ kizaru23 : `` podrias 30 segundos hacer subnormal '' frase definido entrenamiento .,0
perro mongolo aventuras : parte 84,0
@ mssjaxn final seras subnormal punto eh,0
@ javierpitarchc @ lunagalla hacen gracia fachas pican llaman coleguitas ver dice paletada mas grande,1
"negro ! , saludame reviento https : //t.co/gefwydps7l",1
@ mssjaxn `` subnormal pinta '',0
dios madre subnormal serio,1
@ oneto_p @ elhuffpost imbecil cretino catolico subnormal franquista ... .solo puede esperarse mentiras embustes truculencias postureos,1
gente riendose habla pareja homosexual . quedan ver carta ajuste .,0
"@ pvfacebook aqui piatti metia puto gol espanol , lleva cuantos , mamon .",1
@ maestre96 tan negra ? jajajaja,0
voy ver gala solo joder facha espanolisto . https : //t.co/pbwksbxkj4,1
pedro sanchez asegura  nunca  sera adversario socialista https : //t.co/k6qjnv9prp,0
recomiendo canal yt . russel bentley comunista americano ucrania luchar nazis informar . https : //t.co/plirer7msk,0
"8 cosas comprado 4 negras , 3 colores blanca negra . progreso .",0
"@ daniceballos46 pitar acuerdo libertad espresion . , fascista ! ! personajillo ver si crecemos https : //t.co/rwijfwnsil",1
"liberales , anarquistas , libertarios , progres rojos comparten mismo principio : `` dueno cuerpo '' .",0
"@ arnaubs197 fin levantas , mamon",0
"funciona asi posibilidades ofender infinitas , nadie podria hablar . gay `` ofende '' ultracatolico '' https : //t.co/mtwzpfo6va",0
"@ agarzon grupos ultras idolatran che , asesino , taxista homofobo ademas apoyar presos eta , anda ustedes ...",1
"verdaderas personas quieren estrellas , mas negro cielo , mas brilla cada .",0
vosotr @ s seguir hablando si zozulya nazi si goya rojos . dedico tuit importante # diamundialcontraelcancer,0
pedro sanchez asegura  nunca  sera adversario socialista https : //t.co/g2ocahpmff,0
"@ iborra_vicente vicente , demasiado grande entrar juego directiva dejado lado parte aficion .",0
muchas noticias apuntan india trabajando eliminar cash pago movil ahi # nfc https : //t.co/sdtd2c30nj,0
tio ayer picaron mechero bollera,0
trump dice politico ucraniano levantara sanciones rusia https : //t.co/lgbl6onhwr,0
@ cosmopaletista cierto choca antiglobalista siendo facha.yo progresista tampoco gusta globalizacion . capitalista,0
. @ cparamo77 ? entonces hambre levantamiento fascista guerra civil culpa republica ?,0
conecta movil solo chromecast veras dia pone porno gay toda hostia mientras estan padres viendo tv,0
habria estudiar mecha procesista-independentista activa especialemtent fines semana .,0
"@ lluisrovir lluis , nazi leo , todavia recuperable , gente bien.. enganada politicos absurdos",0
@ nono_vs @ mai_zb @ raulsevillalore esq charnega entonces toquen bolsillo hace sacar ira mas profunda,0
"@ juanmarbb @ pepeluxbetis da igual , merma tan subnormal , solo dice twitter vale",1
@ fer_schez diablo paila moro puesta,0
marine pen nazi-fascista cajon . hitler . ahi estan ideas expresadas tapujos,1
va sonar bien gay amo amigos . mejores .,0
@ cosmopaletista facha tomandose serio tuit humoristico @ pedroveraoyp .,0
"medios , asustados auge extrema derecha europa , lavandole carita nazi . comerselos .",0
dios duelen ojos mamona,0
democracia regimen fascista intergalactico gobern ...  https : //t.co/p91jnnxpub,0
"@ donpi_topocho . todas bolleras ? ? ? ? heterofobia , opresion , belon paredon",1
perdona gran perogrullada fascismo independentista tambien fascismo : https : //t.co/8wdngjxtby,0
"@ annn4r4y solo vi 1 , desgracia conozco subnormal asi guapo+subnormal= tomar culo jajajajajaajjajaja",0
"@ isidoropalmas ay , penica das , rata fascista",1
esquerra unida reclama retirada monolito franquista servera https : //t.co/szyd4cgeie,0
@ oneto_p @ elmundoes nadie ? veian venir llamaron fascistas q iban `` cultura catalana '' . vueltra atras,0
"@ meriwankenobi3 @ hiimbox joer puto subnormal , costado overwatch , voy reventar",1
pedro sanchez asegura  nunca  sera adversario socialista https : //t.co/sfsftyj97z ex secretario general psoe pedro sanchez...,0
"@ curiosityalex creo subnormal , cuenta cosas sueltas asi pensarlas , palabra mejor define .",1
"@ ciclismo2005 detras , fachas na mas",1
"@ claraavilac pasa mente alguien usa pene arma arrojadiza , voy empatizar retrasado",1
pedro sanchez asegura  nunca  sera adversario socialista https : //t.co/pdxurlhvsz ex secretario general psoe pedro sanchez...,0
puto subnormal pitando calle puto rato,1
"refugiados llegan catalunya gambia , ucrania , venezuela ... refugiats migrants ? https : //t.co/zatuxaq4ox via @ diaricatlliure",0
grandes hombres sonadores . ven cosas l suave neblina d dia d primavera rojo fuego d larga tarde d invierno . w w,0
"lichi , culpable muerte cientos ninos india https : //t.co/3tpnzq5vgf via @ planeta_futuro",0
emilio moro medita ajustar precio vino eeuu medidas proteccionistas trump https : //t.co/vzvndcrmgw via @ epeconomia,0
"@ 19sgdc jajajaja subnormal . tia , noches locas mas .",0
"@ buccinomarivin1 basuras @ juancschmid miedo carpetazos , estan mas sucios papas negras",1
acojona ver derecha rancia pidiendo # boicotalosgoya mas incultura seguira formando fascistas ... cine toros # espanistan,1
ayer clase dijo puta feminazi jajajaajjjjj,0
gilipollas canis tuenti metieron twitter ahora nazis gilipollas mierda ( perdon triple reiteracion ) .,1
"ustedes estais locos , bipolares loca to https : //t.co/5yzqrdnyy8",0
"puesto tapon hoy , empezado hacer oooooh despues dado cuenta iban perdiendo 10 . follen maricon",1
@ casvifactory siguen ahi recibiendo subvenciones ilesia fascista,1
@ lauradlacruz25 @ ruantifa_ @ legalidadzero @ zozulyaroman18 criticamos fascistas aficion betica apoyan nazis .,0
plantilla apela espiritu biri pide calor aficion https : //t.co/jezejiikzu fallemos ! victorias,0
"@ tyranitarxy dicho tonto , gilipollas , transfobo , subnormal recuerde agradable",0
lio montado genero/sexo orientaciones sexuales podeis imaginar . entiendo muchas cosas .,0
"aficion betis apoyando zozulya . si , misma aficion defendio acto violencia machista .",0
# elcienoseabre encerrados cierre definitivo carcel racista @ ciesno @ mesamigrantes https : //t.co/w8qsaxx2tf,0
@ adrian_marte pa ' puta loca,1
"@ jon_rockstar ver elige , natural ... vas arder infierno sodomita .",1
"hombre.. , comentarios homofobos dan asco . @ patogh_",0
"pasa homosexual si dice `` asco , cono '' pasa si hetero dice `` asco , pene '' homofobo ? # vipdirecto",0
"sentimientos nubes : veces negros , veces blancos veces nulos . # siguemeytesigo",0
grupo facebook meten siempre dibuja banderas hoy subido mamon https : //t.co/vtnk2v471s,0
peliculas favoritas goya llegan numeros rojos https : //t.co/rnssphysm5 via @ abc_es q sera ? ? ?,0
mujer fascista degrada mujeres..,0
"@ draxligeh menos argumentos masa cerebral . cunao , empieza futbol . pedazo subnormal .",1
@ nereathc @ melisadruiz @ mediterraneodgt @ hogarsocial_mad ver feminismo nazis mierda,1
"felix azua dicho nacionalismo catalan solo quiere independencia acabar carcel . basa , verdad https : //t.co/lh8pxczizl",0
"@ alex18rpg , ! despues tirarme terraza aficion favorita ! !",0
subnormal ? https : //t.co/hynhuqcbvq,1
hashtag # boicotalosgoya solo sirve detectar fachas analfabetos . divertido ver mismos ridiculizan,1
"nina repelente capitulo 10 : compra , gorda bailando vieja loca https : //t.co/djw52mg8mq",0
hace mucha gracia ridiculo k estan haciendo blumettras pidiendo expulsion aida comentarios homofobos # vipdirecto,0
# goyas2017 utilices ht boicot . tt . jodan fachas q van cine d espana mucha banderita antiespanoles,1
"- zozulya , nazi . - eh ... mire , , nazi . - si , nazi . - oiga , digo nazi . serio . - nazi ! nazi !",1
@ miguel7barquero aro x mitad aficion chinos ke solo dedican hacer fotos.. aqui gusta mas espectaculo animar xd,0
pifias condenan independentista merlos deja gol tv https : //t.co/qnnevyjp0f,0
equipos mas numeros rojos acumulan ? ojo italia ... https : //t.co/s0hkjn2j4h,0
ojala puto moromierda haciendo allahu akhbar ponferrada . vaya hijos puta encuentras ahi .,1
@ ilse0101 valiente subnormal . pida lechuga baboso ukip .,1
", si habria moro , negro panchito espana . @ hezmick",1
"@ gand_alf_ ojo ! podria ser peor , podria dedicarme ajusticiar cualquier atisbo feminismo relativizar violencia machista : s",0
# boicotalosgoya apoyan `` gobiernos '' autonomos andalucia..+ 30 anos 2 millones parados eres..cursos formacion etc,0
antifascistas ponemos grito cielo cualquier relacion fascista ns ?,0
@ trionco @ ichabod1880 ( yiannopoulos gaylor ultraderecha apoya trump famoso ser miserable racista ),1
pelos puta loca hoy fin .,0
coruna llena fachas jajaja cuidao pasar calle barcelona den dosis realidad espanoles # desconfiamarea,1
protestas viena baile ultraderechista https : //t.co/rsh0lhhzwk https : //t.co/vookrixuab,0
@ godofredoiv superado amnistiado ... ? dices si cumple ley memoria historica ! llamas nazis indep ... . q triste ...,0
cuanto `` nazis deberian haber ganado segunda guerra mundial parar comunistas '' ?,0
"lichi , culpable muerte cientos ninos india https : //t.co/y6u7exnm10 via @ planeta_futuro",0
aficion zaragocista sera decisiva alcoraz # dondeseaperocontigo # acompetir https : //t.co/uog4dozzp3,0
nuevo web fprz : aficion zaragocista sera decisiva alcoraz # realzaragoza,0
mejor zozulya sabia stepan bandera . sabia batallon azov nazis . mejor sabe limpiarse culo solo .,0
"# siteriespierdes mata primero nazi si ve negro judio ? primero judio luego negro , primero deber luego placer .",1
"final acabo siempre mal gente quiero acabar asi , subnormal ... .",0
"@ jobergi hoy ser tildado `` facha '' cierta `` gente '' peyorativo , contrario.por favor , cuidado espumarajos .",0
"@ eugenionarbaiza @ manhattanmanone @ isanseba pues ojo , tildaran ultraderecha si gusta trump .",0
@ 1mcdower jaja mejor ser maricon comunista,1
"curioso parecer unidades `` mismas '' cambiadas genero diferentes habilidades , armas , color.. https : //t.co/qtsij8lopg",0
"@ urdanetta @ obrapedia @ obradoirocab par negros comeninos basicos cualquier equipo , aunque negros . nocioni valia",0
"bernadette catolica , penny , leonard , sheldon amy ateos , opiniones distintas",0
"mejor aun , darselo fundacion genocida franco , movimientos fachas , q condenan socialmente den comida pobres https : //t.co/09tbvlp8k0",0
@ guerreraceltica @ yolandacmorin facha epiteto fascista . consideras malo ?,0
"@ rekenamunt6 @ valenciacf @ sdeibar si puesto bueno saber leer eh , ser subnormal hostia",1
"@ ronamendi tocayo ! feliz dia , fascista paellista ! !",0
pujol dispuesto renunciar cambio preservar legado politico : 'toda mierda ' https : //t.co/jtabq9forz,0
"debiamos momento discutir rumbo politico , quieren juntos . creo documentos utiles # inigoresponde https : //t.co/xxwvv1cgli",0
"@ roy_swan ls fascistas ls veo n ppsoec`s , pienso q q ser inplacables xq criminales van cambiar",1
muertos vivientes tv destacamos series genero incluido capitulo dedi... https : //t.co/ljhrfz380x,0
origenes cs fascistas libertas ? https : //t.co/4fsbrxplc7,0
"@ tomgradep romantizacion vulgarizacion hace paises fascistas cuanto menos , graciosa .",0
", casposa , contrario andalucia , gente trabajadora honrada intenta puede escapar avaricia socialista .",1
asesora estrella trump inventa masacre defender veto presidente refugiados https : //t.co/7xvxlgryxe,0
"@ albert_rivera quiere ahora ser progresista socialista , documentos tozudos @ pgcs_asociacion @ meigasr @ antoniaslmerida https : //t.co/itlwtnnuts",0
cuanto facha mierda mencion voy vomitar https : //t.co/4c6z8vghvj,1
autoplagiarte tuits cuenta asi subnormal acuerdas haberlos escrito .,0
relacionar patinaje artistico ser reinona tipico caso relacionar velocidad tocino,0
"-achanta mu vas acabar pillando julai -te voy meter par fotones vas ir gambeando dolor puto planeta , mongol",1
unidos : juez federal suspende veto trump inmigrantes refugiados | diario publico https : //t.co/38aqdrehle,0
pais ( democratico ) macarra estaria carcel https : //t.co/dewavmegos,0
"dia debas ir miedo calle si vas pareja ser hetero , hablaremos heterofobia . mientras , callate puta boca . https : //t.co/yjmhdsdhhd",0
"buah , veais estan capitales toda espana : manifestaciones todas partes bombardeos fascistas ucranianos .",0
"@ ghoficial estaria guay molestar aida alejandro ciertos comentarios homofobos , ? ? alyson fucking tonteria",0
@ eralex_ dice maricon culo,1
fans colacao adoran nesquik luego catalan medula compro marca blanca https : //t.co/kfiicl3jve,0
digo subnormal tonta tonta .,0
"encima puta olla express , casi quedo subnormal .",0
pedido hermana pasara leche pegado colleja . ser subnormal viene familia pensaba unico .,0
"@ drix97 @ dexertopaco joel , retrasado . embargo , dieses foto xd",0
"si @ eljueves pudiera decir facha , nazi franco existiria .",0
"gran movimiento , hace hago siempre hacer subnormal # unlimitedmoves https : //t.co/mwq9lb71z8",0
@ juanma_rguez seras subnormal ?,1
@ losantosposts @ _anapastor_ -la mujer trump inmigrante progres llaman senorita compania . -la obama negra -fascista !,0
"asesora trump inventa masacre justificar veto refugiados https : //t.co/m7fjxr6syo kellyanne conway , creadora ...",0
"hecho trump , racista , sido nombrado presidente , muestra racismo sigue existiendo , solo .",0
@ hispanodominica buen resumen . cachondo dan cuenta rusia actual fascista nacionalista,0
"@ pasionrmm vete mierda hombre , mania tarado cogido . llull puta polla , lider .",1
"comentario homofobos reyes magos , solo existen ninatos defienden ninatos # vipdirecto https : //t.co/2tcft6jlhe",0
@ aarias2002 @ emistar61 buen facha idea leyes,0
"vea pasando , entera fascista . mas . agresion nazi archivada . https : //t.co/bhpn4a6ghw",0
"si paso rato gritando furcia alemisa deja molestarme , vete rellenar tacos",1
politicas socialista gobierno @ jlambanm bienestar aragoneses aragonesas # lambansicumple https : //t.co/uhbq4fi3bt,0
"@ ayveva @ carisimolider @ mercutio_m cataluna roban resto espana ; si acomplejadisimo `` unionismo '' catalan sirve , bien .",0
@ el_mal_estares @ jcbermejort @ anagarridoramos mayoria socialistas izquierdistas .,0
calificais agresivo escupitajo encima 'sancionais ' pasais alto comentarios homofobos aida abad . @ ghoficial,0
"@ pedroveraoyp actores espanoles rojos hipocritas viven mansiones oro platino , joder .",0
"@ elinformerule 6 anos tardado mostrarse tarado mental mas grande , bravo",1
@ ecorepublicano @ lagarder81 imagina entrar maleta museo . putos nazis https : //t.co/1gp8m3sdwe,1
@ el_mal_estares @ jcbermejort @ anagarridoramos pues dicho socialista .,0
@ laurabelyaeva @ rainbowgirlgam1 alalalalahhhh puta loca ajjajajajaj primer momento veais . va ser super adorableeeeh *-*,0
llaman atencion aly escupir fregadero llaman atencion aida abad comentarios homofobos . asco # vipdirecto,0
"@ desmarquecelta luego diran gente va balaidos pq hacia aficion amor club , sera instalaciones dan miedo",0
"@ karpfer_ aqui confundiendo , acabas llamar analfabeta toda aficion rayista , ahora puedo llamar subnormal",1
@ ayveva @ carisimolider @ mercutio_m primero llamar facha queje tratan mal sentirse espanol .,0
cierto mas medidas fascistas y/o beneficiosas ricos saca bolsa subir . ver si aprendemos,0
"@ albert_dmcat dicho tono ironico , pillas . gente llama fascistas desean muerte . chiste",0
palpa miedo ambiente fascista . https : //t.co/oidt78o8bm,0
gente flipandolo ultracatolico fascista vox llega yunque da puta leccion humildad vidas .,0
"@ eggspander1_9 mas mano ortopedica , necesitas cirujano cerebral ... sudaca tambien .",1
@ nanchinho hace mitin politico participantes lamen culo .,0
"@ auri_eris @ szuikenh_tarkal @ banshee_16 nazi toda persona peguen , ideologia",0
acerca bombardeos terroristas gobierno nazi ucrania poblacion civil donbass hacer ? https : //t.co/ombajznjzk,0
@ albert_dmcat fascista respeta opiniones ajenas amenaza matar contrario . fascista seria decir q habria mataros,0
"habian hilos fascistas 4chan , menos . ahora hilos `` podemos matar activista trans ? ''",0
"@ ajesusgomez vale , primero fachas pagad subvenciones toros , iglesia demas basura .",0
@ gh_alasombq estaria genial hacerlo . comentarios homofobos machistas . igual aida intocable gh audiencia .,0
"@ pericolspalotes entonces sabes insulto ? si quieres ser buen facha , menos informate primero quedaras fatal",0
"`` putos rojos , coyote menos loser franco . ''",1
"hoy villafranca # bierzo retira calle comandante manso , asesino franquista , sustituye dedicada victimas",0
"@ disfrazad0 @ mpvd81 @ alberto_podemos curioso imbeciles llevan bandera podemita demuestra ser imbecil , nota",1
"@ carmenjfgg @ diporte metas oriol romeva , maldita facha , franco , trump , hitler !",1
personajes historicos favoritos facha queja subvenciones cine espanol . # boicotalosgoya,0
"mira gusta blumettra ! ojala morreen delante aida abad , ver dicen homofobos mierda # vipdirecto",1
@ beticator @ llunacatalana @ pablohasel parece normal defienda nazi machista,0
piden # boicotalosgoya aplaudian censura dictadura fascista consideran maltrao tortura animal `` arte '',0
"marujas universidad , tenia decir , llamarme marimacho argumento `` veces ... https : //t.co/f4hdq6q2zu",0
"@ elmundoes haciendo entrevistas mentiroso , ganas fomentar odio . catalanofobia maximo esplendor https : //t.co/exwfuozfzx",0
@ albertlc73 @ hdlbbarcelona asquerosos . relacion ninguno hablamos.. holanda racistas van bici .,0
jajajajajajaja vaya puto subnormal https : //t.co/a6saqhconk,1
@ asmodeusass tmbn gracioso explicas hecho x cosa machista dicen asi invento feminazi,0
"@ srtoshi @ kapdigital , nacionalismo ideologia sustenta proceso independentista , demas eufemismos",0
"mientras ries trump firmando decretos garabatos , trump gobierna , tele defiende nazis hace gilipollas sofa .",0
@ albert_dmcat fascistas . pillas ?,0
@ cf_aida_nizar clase enfermedad mental provoca ser fan aida bragas fascista nizar ?,1
- putos rojos cine quieren pagar iva cultural + opinas dani rovira ? - mejor actor espana cono @ pimpamalgulag,1
vale aqui cumpla ley nadie ! vida estable tranquila catalan mierda invento https : //t.co/tv9inlpcfn,0
@ tomterrytomas alguien llame fascista ( aunque ) halago mejores .,0
"@ gelada_cardedeu @ albert_dmcat @ ppopular fascista , buen jabon haria sebo @ bascpere !",1
concetracion domingo : regimen fascista kiev bombardea civiles donbass https : //t.co/sdbajuo6fc via @ forotribunal,0
"criminal ? recuerdo paracuellos , exculparon fascistas . veo informado @ qdiceelpolitico @ ericcatalunya",0
@ hmproy @ bascpere @ albert_dmcat @ gelada_cardedeu fascistas ! metia campo concentracion exterminaba ! jaja ( zumbaos ),1
"alertar trump , nazismo comenzo auschwitz | patriotismo , religion negocios suena ? https : //t.co/ag1ltd3ihk",0
"@ bascpere @ gelada_cardedeu @ albert_dmcat @ ppopular fascista , deseo muerte gente piensa . mas vino ! ! !",1
"@ lekaconk @ lagarder81 normal , companeros chica nazi mismos luego salen patrullar uniforme",1
@ sn0w0n3 perroflautas cunados nazis . razones tendras . animo,0
final resulta asesino hombre mayor `` nazi '' confiesa diciendo aleman `` debimos matar '',0
"privilegio allo = privilegio follar gente mismo genero , , aunq puedan matar encarcelar ello jeje",0
"insulto racista futbol solo insulto , delito odio https : //t.co/vjymxo1iiw via @ verne # stopracism",0
"digo , conocer rey ser liberal , puede llevar 10 anos trabajar , cobrando prostibulo gay , '' politicos ''",0
"@ tomigaita @ facundoncastro1 @ espacioxterior europa sigues pareciendo subnormal ,",1
analizar mierda canto gregoriano volviendo loca,0
"@ laredjuridica : entonces segun encuesta x libertad expresion podria difundir cualquier barbaridad machista , racista ? fascista ? ^-^",0
"@ garciahidalgo71 @ youtube sendero lleno heroinas/heroes anonimos , asesinad @ s x fascistas , aun , sido castigados historia",0
objetivo corto ( largo plazo ) queden perfectas medias compre dia . guarrilla,0
@ theyisusplayer @ lolthesystem @ frandarwin19 @ frecktor @ silent_of_saint @ _nordegod ahora fareeha leerlo voz : maaariiicaaa ! !,0
@ bxneless . iria perrofla clase igual . bye dejan ir querais ?,0
"diga fascista , diga `` controvertido '' , queda feo , oiga .",0
"@ chavesrmcf claro , hacer chistes dictador quemar foto rey elegido dedo dictador condenado",0
tol mundo ligando disko menos llo final mago bujarra,0
@ luismita saber menos catalan iguales condiciones ? justificar va hacer falta mas q mapa ? : -d @ coquegarcia @ xavicht,0
"aficion| # familiamalaguista canta : `` bonitos , bonitos goles @ sandroramirez9 ! # vamosmalaga https : //t.co/13qzqcbqtm https : //t.co/ax3junlrf0",0
mira mala hostia capitulo gitanos gays ? ? ? ?,0
. @ jponcerivero recuerda tuit @ grainnemaguire : '' triste mas negros tripa beyonce gabinete trump '',0
@ partidazocope asi va pedazo facha,1
"vaya retrasado ; idea fotografia , capaz entender trabajo artistico asco persona https : //t.co/rwyb5o0zcf",1
"@ barnetosevilla traduccion , ultraderecha .",0
"@ sn0w0n3 tambien sigo , nazi ?",0
"aguanto minuto calentando leche micro , voy aguantar subnormal , tira .",0
"**oreo adoptada** perrita mas famosa yecla , mas conocida `` perra negra carretera ... https : //t.co/rzyulruiuy",0
"-aficion rayo , pablo hasel : intolerantes , violentos -nazi : nobel paz gana trump sabes pq piensas q l mundo sta loco",0
"dais toque atencion escupitajo mierda , comentarios homofobos aida abad pasa , ? @ ghoficial",0
@ lusilu0 sabes q pasa ? aida fucking personaje perdona calla xq loca desquicia . preparate xa dbt,1
@ luismita ridiculo . negar inmigrantes aprendizaje catalan proponeis seria discriminar . @ coquegarcia @ xavicht,0
"@ alfalogsly hombre pues contar haces dia dia eh ? plan : aqui , ikea ver si quedamos mamon !",0
viena despliega fuerte dispositivo policial anual baile ultraderecha - ecodiario.es https : //t.co/6gemyustxv,0
"insulto racista futbol solo insulto , delito odio https : //t.co/bb85i88t3w via @ verne",0
"amen ! ! dejara ser `` cosa perroflautas '' lxs medicxs exijan , interv salud , mejoras # condicionesdevida entorno ? https : //t.co/eytuphoyca",0
eeuu : asesora estrella trump inventa masacre defender veto presidente refugiados https : //t.co/pxi3kmllib,0
preciso ver lxs fascistas espanoles poner `` arriba/viva espana `` ver bandera ii republica estrella .,0
@ dalasreview siga negando hermana naranja va volver discusion vestido negro-azul version color trump-persona,0
odio digan `` sosa '' ver subnormal si aburres quieres diga . escoria,1
"entiendo tanta polemica feminazi machista etc , iyo , patata tomar culos tonterias cono",0
premios ser facha `` dios manda '' ... https : //t.co/e0hqnznhsc,0
"si disientes politicamente correcto nazi , nazis puede pegar ...",1
"adopcion ! ! ! precioso pastor aleman negro llama badys pertenece policia nacional , ... https : //t.co/e5ieyrl3kv",0
fascistas # elyunque hazteoir siguen propagando odio diferentes cuentas redes https : //t.co/zc2z54tkqw,0
@ zway08 @ yolandacmorin cosas hacer asi rojo inepto idea . fachas intelectuales . hala,0
dos millones # periscope esperandola ensenar mundo fascistas . @ raven7garcia @ qjordiq @ albert_dmcat @ spinolaxv @ moltacalma,0
"@ maria93c alyson si echa medidas comentarios homofobos machistas , ? vara medir , ?",0
"autores libro llamarian gusto  puton verbenero  , si recurriesen ... https : //t.co/3za2lqlnus",0
"partiendo risa viendo derechona espanola defendiendo trump , todas contradicciones encima .",0
". @ trashorras10 salvaros culo despues anoeta rapido salistes , pisotean aficion , vas decir",0
"@ roy_swan decir , mujeres q hacer dice lider ? ? cada hace quiere cuerpo , puto fascista machista",1
@ salvamedeluxet5 @ jjaviervazquez vi tcms leido maricon horroriza leo  puede ser tan danino ?,0
@ xartik jajajajja muertos mamon,0
"igual fascistas explicarles dispersion dibujitos . llevarles paracuellos shooting center , tambien .",0
tan lindos bebes india,0
ayyy marica representada colectivo gay seguido diciendo gilipolleces ? aprendido escribir ?,1
"masa ataca realmente machista racista saben perfectamente , huevos , van cualquiera",0
"etto ... odio muebles negros , bonitos limpiarles polvo 2 segundos polvo nuevo",0
"sonado iba heteros diciendoles saben bi si probado sexo gay , luego ofrecia voluntario",0
medios apoyan nazis ucranianos isis actua siria alertan trump isis occidente .,0
# trueba perroflauta mayor reino espanol ecepto pr subvenciones . dejaremos d ser quijotes https : //t.co/vbid0bixn6,0
normas genero desigualdad causas matrimonios precoces ablacion https : //t.co/bv9eyt5aqm,0
